SA1_7DIGITCODE_2016,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
1147307,0,0,0,0,0,0,0,0
1147308,92,8,0,0,0,0,0,105
1147309,80,3,0,0,0,0,0,77
1147310,112,10,3,0,0,0,0,121
1147311,78,7,0,0,0,0,0,86
1147312,283,10,5,0,0,0,0,298
1147313,53,4,0,0,0,0,0,62
1147316,34,3,0,0,0,0,0,33
1147317,0,0,0,0,0,0,0,0
1147318,56,0,0,0,0,0,0,56
1147319,71,0,0,0,0,0,0,76
1147320,58,0,0,0,0,0,0,58
1147321,65,4,5,3,0,0,0,70
1147322,59,0,3,0,0,0,0,66
1147323,103,0,6,0,0,0,0,105
1147324,75,3,0,0,0,0,0,81
1147325,48,3,0,0,0,0,0,56
1147326,110,11,0,0,0,0,0,119
1147327,38,3,0,0,0,0,0,43
1147328,35,0,0,0,0,0,0,39
1147329,111,0,0,0,0,0,0,117
1147330,30,0,0,0,0,0,0,34
1147501,0,0,0,0,0,0,0,0
1147601,44,4,0,0,0,0,0,52
1147602,62,3,4,0,0,0,0,68
1147603,77,3,0,3,0,0,0,80
1147604,67,0,5,4,0,0,0,78
1147605,68,3,0,0,0,0,0,79
1147606,48,0,0,0,0,0,0,51
1147607,53,3,0,0,0,0,0,55
1147608,92,3,0,3,0,0,0,95
1147609,73,3,0,0,0,0,0,79
1147610,82,0,0,0,0,0,0,89
1147611,65,3,0,0,0,0,0,67
1147612,137,9,0,3,0,0,0,148
1147613,60,0,3,0,0,0,0,60
1147614,79,0,3,0,0,0,0,81
1147615,102,4,0,0,0,0,0,103
1147616,50,0,0,0,0,0,0,50
1147617,81,4,0,0,0,0,0,88
1147618,59,3,0,0,0,0,0,60
1147619,75,0,3,3,0,0,0,86
1147620,56,0,0,0,0,0,0,63
1147621,58,0,0,0,0,0,0,62
1147622,75,3,0,0,0,0,0,81
1147623,80,0,0,0,0,0,0,86
1147624,151,3,0,0,0,0,0,153
1147625,84,3,0,0,0,0,0,88
1147626,85,0,0,4,0,0,0,92
1147627,46,0,0,0,0,0,0,44
1147628,232,9,3,3,0,0,0,247
1147629,64,0,0,0,0,0,0,67
1147630,78,3,0,3,0,0,0,88
1147631,77,0,0,0,0,0,0,75
1147632,59,0,0,3,0,0,0,61
1147633,104,0,5,0,0,0,0,111
1147634,53,5,0,3,0,0,0,54
1147635,68,7,0,0,0,0,0,75
1147636,58,0,0,0,0,0,0,58
1147637,105,3,0,0,0,0,0,107
1147638,50,3,3,0,0,0,0,57
1147639,71,7,0,0,0,0,0,81
1147640,56,3,0,0,0,0,0,67
1147641,52,4,0,0,0,0,0,58
1147642,106,8,3,0,0,0,0,114
1147643,58,5,3,0,0,0,0,67
1147644,85,3,0,0,0,0,0,90
1147645,47,0,0,0,0,0,0,51
1147646,91,0,0,0,0,0,0,95
1147647,52,3,0,0,0,0,0,56
1147648,63,3,0,0,0,0,0,71
1147649,84,6,0,0,0,0,3,95
1147650,54,3,0,0,0,0,0,62
1147651,35,4,0,0,0,0,0,40
1147652,92,0,0,0,0,0,0,91
1147653,93,3,3,0,0,0,0,94
1147654,51,5,0,0,0,0,0,56
1147655,76,4,0,0,0,0,0,84
1147656,28,0,0,0,0,0,0,29
1147701,64,0,3,0,0,0,0,64
1147702,0,0,0,0,0,0,0,0
1147703,25,0,4,0,0,0,0,29
1147704,48,3,0,0,0,0,0,48
1147705,0,0,0,0,0,0,0,0
1147706,84,6,0,0,0,0,0,94
1147707,43,6,0,4,0,0,0,53
1147708,50,0,0,0,0,0,0,52
1147709,26,3,0,0,0,0,0,28
1147710,43,3,0,0,0,0,0,45
1147711,46,0,0,0,0,0,0,47
1147712,35,0,3,0,0,0,0,41
1147713,40,4,0,0,0,0,0,50
1147714,59,0,0,0,0,0,0,66
1147715,89,5,0,3,0,0,0,91
1147716,32,0,0,3,0,0,0,34
1147717,75,3,0,0,0,0,0,84
1147718,188,15,6,0,0,0,0,207
1147719,57,0,0,3,0,0,0,63
1147720,65,4,3,0,0,0,0,72
1147721,0,0,0,0,0,0,0,0
1147722,51,0,0,0,0,0,0,54
1147723,0,0,0,0,0,0,0,0
1147724,57,3,4,0,0,0,0,60
1147725,62,0,3,0,0,0,0,67
1147726,66,3,0,0,0,0,0,76
1147727,67,3,0,0,0,0,0,72
1147728,38,0,0,0,0,0,0,36
1147729,88,3,0,0,0,0,0,93
1147730,0,0,0,0,0,0,0,0
1147731,35,3,3,0,0,0,0,43
1147732,54,0,0,0,0,0,0,62
1147733,39,3,0,0,0,0,0,46
1147734,56,3,0,0,0,0,0,63
1147735,24,3,0,0,0,0,0,30
1147736,59,0,0,0,0,0,0,60
1147737,84,10,0,0,0,0,0,92
1147738,53,0,3,0,0,0,0,54
1147739,0,0,0,0,0,0,0,0
1147740,99,8,0,0,0,0,0,109
1147741,51,0,3,0,0,0,0,52
1147742,73,4,0,0,0,0,0,78
1147743,79,3,0,0,0,0,0,86
1147744,77,3,4,0,0,0,0,84
1147745,104,4,3,3,0,0,0,115
1147746,62,0,0,0,0,0,0,69
1147747,60,3,0,0,0,0,0,67
1147748,64,4,3,0,0,0,0,70
1147749,59,0,0,0,0,0,0,63
1147750,78,3,0,0,0,0,0,85
1147751,44,0,0,0,0,0,0,45
1147752,50,0,3,0,0,0,0,56
1147801,61,0,4,0,0,0,0,69
1147802,61,3,0,3,0,0,0,63
1147803,38,0,0,0,0,0,0,46
1147804,48,0,0,0,0,0,0,52
1147805,77,8,0,0,0,0,0,84
1147806,20,0,3,0,0,0,0,26
1147807,43,4,3,0,0,0,0,49
1147808,45,3,3,4,0,0,0,50
1147809,42,3,0,0,0,0,0,53
1147810,73,0,3,0,0,0,0,77
1147811,52,0,3,0,0,0,0,56
1147812,30,0,0,0,0,0,0,30
1147813,75,0,3,0,0,0,0,81
1147814,50,0,0,0,0,0,0,51
1147815,64,4,0,0,0,0,0,70
1147816,82,3,0,3,0,0,0,87
1147817,48,7,0,0,0,0,0,53
1147818,64,0,0,3,0,0,0,68
1147819,98,6,3,0,0,0,0,110
1147820,26,0,0,0,0,0,0,27
1147821,65,3,0,0,0,0,0,64
1147822,41,0,3,0,0,0,0,47
1147823,60,0,0,0,0,0,0,60
1147824,82,4,4,0,0,0,0,85
1147825,118,6,0,6,0,0,0,134
1147826,67,4,0,0,0,0,0,73
1147827,53,8,0,0,0,0,0,56
1147828,51,4,0,0,0,0,3,66
1147829,95,4,0,0,0,0,0,105
1147830,90,0,0,0,0,0,0,95
1147831,63,4,0,0,0,0,0,66
1147832,60,0,3,4,0,0,0,69
1147833,42,0,3,0,0,0,0,44
1147834,83,8,0,0,0,0,0,86
1147835,52,0,0,0,0,0,0,51
1147836,78,7,0,0,0,0,0,84
1147837,53,3,5,0,0,0,0,64
1147838,75,0,0,3,0,0,0,77
1147901,64,0,0,0,0,0,0,69
1147902,79,3,3,0,0,0,0,88
1147903,83,0,3,0,0,0,0,86
1147904,50,0,0,0,0,0,0,56
1147905,27,3,0,0,0,0,0,33
1147906,61,3,4,3,0,0,0,68
1147907,82,3,0,0,0,0,0,89
1147908,79,3,0,0,0,0,0,81
1147909,0,0,0,0,0,0,0,0
1147910,32,3,0,0,0,0,0,43
1147911,80,0,0,3,0,0,0,86
1147912,58,3,0,0,0,0,0,57
1147913,80,3,9,0,0,0,0,93
1147914,41,0,0,0,0,0,0,41
1147915,50,3,0,0,0,0,0,57
1147916,42,0,0,0,0,0,0,41
1147917,0,0,0,0,0,0,0,0
1147918,63,0,3,0,0,0,0,73
1147919,65,0,3,3,0,0,0,73
1147920,63,5,0,0,0,0,0,68
1147921,55,7,0,0,0,0,0,59
1147922,31,0,0,3,0,0,0,31
1147923,71,3,0,3,0,0,0,76
1147924,100,3,0,0,0,0,0,107
1147925,87,3,3,5,0,0,0,97
1147926,90,4,0,3,0,0,0,95
1147927,58,4,0,0,0,0,0,68
1147928,0,0,0,0,0,0,0,0
1147929,29,0,0,0,0,0,0,29
1147930,84,0,4,4,0,0,0,95
1147931,30,4,0,4,0,0,0,38
1147932,30,3,3,0,0,0,0,39
1147933,26,0,3,0,0,0,0,31
1147934,53,0,3,5,0,0,0,58
1147935,0,0,0,0,0,0,0,3
1147936,0,0,0,0,0,0,0,0
1147937,0,0,0,0,0,0,0,0
1147938,0,0,0,0,0,0,0,0
1147939,35,0,4,0,0,0,0,37
1147940,68,3,3,3,0,0,0,76
1147941,58,0,0,0,0,0,0,66
1147942,70,4,0,0,0,0,0,78
1147943,66,10,3,0,0,0,0,79
1148001,53,3,3,0,0,0,0,60
1148002,41,0,0,0,0,0,0,42
1148003,30,3,0,0,0,0,0,31
1148004,58,4,3,3,0,0,0,68
1148005,44,3,0,3,0,0,0,47
1148006,59,0,0,0,0,0,0,70
1148007,55,0,0,0,0,0,0,54
1148008,84,3,0,0,0,0,0,85
1148009,42,4,0,0,0,0,0,51
1148010,62,0,0,3,0,0,0,63
1148011,34,4,0,0,0,0,0,39
1148012,40,0,3,0,0,0,0,47
1148013,83,6,6,0,0,0,0,92
1148014,39,0,0,4,0,0,0,42
1148015,79,4,3,0,0,0,0,87
1148016,64,12,3,3,0,0,0,84
1148017,40,0,0,0,0,0,0,42
1148018,0,0,0,0,0,0,0,0
1148019,45,0,0,0,0,0,0,47
1148020,82,3,3,0,0,0,0,91
1148021,15,3,0,0,0,0,0,21
1148022,37,0,0,3,0,0,0,47
1148023,31,0,0,3,0,0,0,34
1148024,72,0,3,4,0,0,0,81
1148025,51,4,4,0,0,0,0,59
1148026,72,0,4,0,0,0,0,77
1148027,46,4,4,0,0,0,0,52
1148028,72,0,3,0,0,0,0,75
1148029,41,0,0,4,0,0,0,47
1148030,52,0,3,0,0,0,0,52
1148031,33,0,0,0,0,0,0,36
1148032,80,3,3,3,0,0,0,88
1148101,72,0,0,0,0,0,0,74
1148102,53,0,0,0,0,0,0,52
1148103,123,5,5,0,0,0,0,141
1148104,82,4,0,3,0,0,0,91
1148105,61,0,0,0,0,0,0,61
1148106,79,0,3,0,0,0,0,84
1148107,41,0,3,0,0,0,0,44
1148108,74,3,0,0,0,0,0,78
1148109,43,0,3,0,0,0,0,45
1148110,59,0,0,0,0,0,0,56
1148111,74,0,0,0,0,0,0,76
1148112,91,0,0,0,0,0,0,100
1148113,93,0,0,4,0,0,0,95
1148114,46,3,0,0,0,0,0,49
1148115,45,0,0,0,0,0,0,42
1148116,39,0,3,0,0,0,0,40
1148117,35,0,0,5,0,0,0,47
1148118,43,0,6,3,0,0,0,52
1148119,58,3,0,3,0,0,0,69
1148120,41,4,4,0,0,0,0,52
1148121,29,0,0,0,0,0,0,25
1148122,77,3,3,0,0,0,0,85
1148123,53,7,0,0,0,0,0,59
1148124,73,3,4,0,0,0,0,81
1148125,97,3,3,0,0,0,0,102
1148126,65,0,3,5,0,0,0,77
1148127,43,3,3,0,0,0,0,47
1148128,35,0,0,0,0,0,0,43
1148129,46,4,0,0,0,0,0,47
1148130,47,4,0,0,0,0,0,49
1148131,58,0,3,0,0,0,0,64
1148132,38,0,0,0,0,0,0,43
1148133,0,0,0,0,0,0,0,0
1148134,0,0,0,0,0,0,0,0
1148135,18,0,0,0,0,0,0,18
1148136,51,0,0,0,0,0,0,48
1148137,58,3,0,0,0,0,0,62
1148138,78,0,3,3,0,0,0,79
1148139,76,0,0,0,0,0,0,79
1148140,68,5,4,0,0,0,0,76
1148141,47,0,3,0,0,0,0,51
1148142,36,3,0,0,0,0,0,41
1148143,0,0,0,0,0,0,0,0
1148144,0,0,0,0,0,0,0,0
1148145,63,0,0,0,0,0,0,65
1148146,35,0,5,0,0,0,0,37
1148202,139,0,3,6,0,0,0,143
1148203,48,0,0,0,0,0,0,46
1148205,39,0,3,0,0,0,0,46
1148206,52,0,0,0,0,0,0,55
1148207,0,0,0,0,0,0,0,0
1148208,53,3,0,0,0,0,0,53
1148209,65,3,0,0,0,0,0,70
1148210,44,0,0,0,0,0,0,46
1148211,53,3,0,0,0,0,0,55
1148212,90,3,3,0,0,0,0,95
1148213,39,0,0,0,0,0,0,39
1148214,45,8,0,0,0,0,0,49
1148215,85,0,7,0,0,0,4,94
1148216,61,4,0,0,0,0,0,60
1148217,43,0,0,3,0,0,0,47
1148218,32,6,0,0,0,0,0,41
1148219,69,3,0,0,0,0,0,77
1148220,65,3,0,0,0,0,0,68
1148221,59,3,0,0,0,0,0,64
1148222,48,0,0,0,0,0,0,48
1148223,59,0,0,0,0,0,0,62
1148224,81,9,3,0,0,0,0,89
1148225,60,5,5,3,0,0,0,65
1148226,71,3,4,0,0,0,0,82
1148227,31,3,3,0,0,0,0,36
1148228,66,3,3,0,0,0,0,70
1148229,37,3,0,0,0,0,0,39
1148230,82,3,0,3,0,0,0,86
1148231,49,4,3,0,0,0,0,56
1148232,32,0,0,0,0,0,0,32
1148233,37,0,0,0,0,0,0,44
1148234,33,0,0,0,0,0,0,41
1148235,29,0,0,0,0,0,0,35
1148236,72,3,0,4,0,0,0,82
1148237,63,7,0,0,0,0,0,72
1148238,35,0,0,0,0,0,0,41
1148239,62,3,0,0,0,0,0,70
1148240,40,4,0,0,0,0,0,45
1148241,49,3,0,0,0,0,0,55
1148242,64,0,0,0,0,0,0,70
1148243,43,4,3,0,0,0,0,47
1148244,67,0,3,3,0,0,0,69
1148245,57,3,0,0,0,0,0,60
1148246,59,0,0,0,0,0,0,65
1148247,81,5,0,3,0,0,0,91
1148248,72,4,3,0,0,0,0,79
1148249,78,8,5,0,0,0,0,86
1148250,63,0,0,0,0,0,0,65
1148251,50,3,4,0,0,0,0,58
1148252,66,0,0,0,0,0,0,67
1148253,28,0,0,0,0,0,0,34
1148254,48,0,0,0,0,0,0,53
1148255,40,0,4,0,0,0,0,47
1148257,31,0,0,0,0,0,0,34
1148258,60,5,0,3,0,0,0,66
1148259,167,7,4,5,0,0,0,177
1148260,91,4,5,5,0,0,0,106
1148261,77,5,3,0,0,0,0,84
1148262,123,3,3,0,0,0,0,129
1148263,168,7,6,6,0,0,0,186
1148264,10,0,0,0,0,0,0,10
1148301,48,0,4,0,0,0,0,50
1148302,77,0,0,0,0,0,0,83
1148303,34,4,0,0,0,0,0,39
1148304,63,0,0,3,0,0,0,71
1148305,87,3,0,0,0,0,0,91
1148306,0,0,0,0,0,0,0,0
1148307,53,3,0,3,0,0,0,58
1148308,39,0,0,3,0,0,0,38
1148309,47,0,0,0,0,0,0,49
1148310,57,0,3,0,0,0,0,60
1148311,76,3,0,3,0,0,0,80
1148312,61,0,0,0,0,0,0,60
1148313,71,7,3,0,0,0,0,78
1148314,78,3,0,0,0,0,0,86
1148316,24,3,0,3,0,0,0,34
1148317,83,0,3,0,0,0,0,83
1148318,84,9,0,3,0,0,0,95
1148319,48,0,4,0,0,0,0,60
1148320,49,0,3,0,0,0,0,56
1148321,58,0,0,0,0,0,0,62
1148322,93,0,3,3,0,0,0,104
1148323,50,4,0,3,0,0,0,58
1148324,76,4,0,4,0,0,0,81
1148325,77,0,0,0,0,0,0,80
1148326,28,3,0,0,0,0,0,32
1148327,23,0,0,0,0,0,0,27
1148328,45,3,5,0,0,0,0,55
1148329,80,0,0,0,0,0,0,83
1148330,59,0,3,0,0,0,0,60
1148331,57,3,3,0,0,0,0,65
1148332,81,8,0,4,0,0,0,97
1148333,76,9,4,0,0,0,0,92
1148334,0,0,0,0,0,0,0,0
1148335,71,3,0,0,0,0,0,71
1148336,47,0,0,0,0,0,0,48
1148337,71,3,0,0,0,0,0,72
1148338,56,0,0,0,0,0,0,58
1148339,65,0,0,0,0,0,0,70
1148340,76,0,0,0,0,0,0,76
1148341,46,0,0,0,0,0,0,46
1148342,88,3,0,0,0,0,0,95
1148343,35,3,0,0,0,0,0,33
1148344,56,3,0,0,0,0,0,59
1148401,86,3,3,0,0,0,0,91
1148402,71,0,3,0,0,0,0,73
1148403,56,0,0,0,0,0,0,63
1148404,48,0,0,3,0,0,0,54
1148405,62,3,0,0,0,0,0,66
1148406,85,5,0,0,0,0,0,94
1148407,49,0,4,0,0,0,0,55
1148408,65,7,0,0,0,0,0,74
1148409,23,0,4,0,0,0,0,29
1148410,51,7,0,0,0,0,0,58
1148411,47,3,0,0,0,0,0,49
1148412,53,8,0,0,0,0,0,60
1148413,83,0,3,4,0,0,0,93
1148414,39,3,0,0,0,0,0,47
1148415,30,6,0,0,0,0,3,45
1148416,57,4,3,0,0,0,0,62
1148417,27,3,3,0,0,0,0,34
1148418,0,0,0,0,0,0,0,0
1148419,31,0,0,0,0,0,0,42
1148420,91,3,3,0,0,0,0,95
1148421,55,4,7,0,0,0,0,64
1148422,36,0,0,0,0,0,0,43
1148423,63,4,3,0,0,0,0,70
1148424,48,3,3,0,0,0,0,60
1148425,64,0,4,0,0,0,0,71
1148426,45,0,3,0,0,0,0,51
1148427,87,6,0,0,0,0,0,99
1148428,60,5,4,0,0,0,0,68
1148429,58,0,0,3,0,0,0,61
1148430,71,0,3,0,0,0,0,73
1148431,58,3,0,0,0,0,0,65
1148432,56,3,0,0,0,0,0,64
1148433,57,0,0,0,0,0,0,60
1148434,51,3,3,0,0,0,0,55
1148435,58,0,0,0,0,0,0,60
1148436,56,3,0,0,0,0,0,55
1148437,97,3,0,0,0,0,0,103
1148438,59,3,0,3,0,0,0,61
1148439,58,0,3,0,0,0,0,62
1148440,41,5,3,4,0,0,0,57
1148441,46,7,0,0,0,0,0,57
1148442,57,3,3,0,0,0,0,65
1148501,51,0,0,0,0,0,0,55
1148502,66,3,0,0,0,0,0,74
1148503,71,6,3,0,0,0,0,83
1148504,89,4,0,0,0,0,0,98
1148505,69,0,3,3,0,0,0,70
1148506,54,0,3,0,0,0,0,54
1148507,54,0,0,0,0,0,0,57
1148508,55,0,0,0,0,0,0,62
1148509,83,0,0,3,0,0,0,91
1148510,42,3,4,4,0,0,0,52
1148511,67,8,0,3,0,0,0,75
1148512,74,3,0,0,0,0,0,80
1148513,72,0,0,3,0,0,0,77
1148514,70,3,0,0,0,0,0,74
1148515,41,0,3,0,0,0,0,49
1148516,70,0,4,3,0,0,0,78
1148517,66,7,6,0,0,0,0,71
1148518,55,0,0,3,0,0,0,56
1148519,67,10,0,0,0,0,0,76
1148520,60,4,0,0,0,0,0,68
1148521,77,4,0,0,0,0,0,89
1148522,71,4,0,0,0,0,0,73
1148523,41,0,3,0,0,0,0,40
1148524,52,3,0,0,0,0,0,57
1148525,57,0,0,0,0,0,0,57
1148527,35,3,0,0,0,0,0,40
1148528,50,0,4,0,0,0,0,51
1148529,74,0,0,0,0,0,0,73
1148530,62,4,4,0,0,0,0,69
1148531,53,0,0,0,0,0,0,62
1148532,62,3,0,0,0,0,0,64
1148533,67,3,3,3,0,0,0,80
1148534,58,0,0,0,0,0,0,59
1148535,64,4,3,0,0,0,0,73
1148536,87,3,3,3,0,0,0,101
1148537,37,0,0,0,0,0,0,38
1148538,70,4,0,3,0,0,0,76
1148539,70,0,0,0,0,0,0,72
1148540,57,0,0,0,0,0,0,62
1148541,62,0,0,4,0,0,0,63
1148542,58,3,0,0,0,0,0,62
1148543,37,4,0,0,0,0,0,46
1148544,49,3,0,0,0,0,0,46
1148545,47,3,0,0,0,0,0,48
1148546,53,0,0,0,0,0,0,58
1148547,69,10,0,0,0,0,3,83
1148548,25,3,0,0,0,0,0,24
1148549,63,0,3,3,0,0,0,70
1148550,49,4,0,0,0,0,0,55
1148551,68,3,0,4,0,0,0,72
1148552,52,3,0,0,0,0,0,53
1148553,66,3,0,3,0,0,0,75
1148554,47,0,0,0,0,0,0,47
1148555,35,0,3,0,0,0,0,40
1148556,59,3,0,0,0,0,0,60
1148557,23,5,0,0,0,0,0,32
1148558,39,0,0,0,0,0,0,45
1148559,34,3,0,0,0,0,0,35
1148560,0,0,0,0,0,0,0,0
1148561,102,3,3,0,0,0,0,111
1148601,0,0,0,0,0,0,0,0
1148701,3,0,0,0,0,0,0,3
1148901,79,3,0,0,0,0,0,86
1148902,55,3,0,0,0,0,0,64
1148903,56,3,3,0,0,0,0,63
1148904,78,0,0,0,0,0,0,75
1148905,37,5,0,0,0,0,0,44
1148906,43,0,0,0,0,0,0,50
1148907,38,0,0,0,0,0,0,35
1148908,36,7,0,0,0,0,0,41
1148909,26,3,0,0,0,0,0,33
1148910,64,4,3,0,0,0,0,68
1148911,63,0,0,0,0,0,0,66
1148912,30,0,0,0,0,0,0,35
1148913,62,4,0,0,0,0,0,62
1148914,0,0,0,0,0,0,0,0
1148915,54,4,0,3,0,0,0,65
1148916,57,0,0,0,0,0,0,59
1148917,13,0,0,0,0,0,0,13
1148918,36,0,0,3,0,0,0,33
1148919,40,0,0,0,0,0,0,43
1148920,67,0,0,0,0,0,0,63
1148921,41,4,0,3,0,0,0,44
1148922,88,3,0,0,0,0,0,92
1148923,21,0,0,0,0,0,0,21
1148924,28,0,0,0,0,0,0,31
1148925,45,5,0,0,0,0,0,51
1148926,46,6,0,0,0,0,0,54
1148927,22,0,3,0,0,0,0,22
1148928,43,3,0,0,0,0,0,44
1148929,38,3,0,0,0,0,0,39
1148930,25,4,0,0,0,0,0,25
1148931,30,3,0,0,0,0,0,34
1148932,38,3,0,0,0,0,0,37
1148933,45,0,0,0,0,0,0,51
1148934,43,3,4,3,0,0,0,50
1148935,54,0,0,0,0,0,0,56
1148936,58,4,0,0,0,0,0,60
1148937,30,0,0,3,0,0,3,34
1148938,33,3,0,0,0,0,0,38
1148939,27,3,0,0,0,0,0,25
1148940,38,0,0,0,0,0,0,40
1148941,67,9,0,0,0,0,0,76
1148942,56,0,0,0,0,0,0,56
1148943,46,3,0,0,0,0,0,50
1148944,66,8,0,0,0,0,0,75
1148945,54,0,0,0,0,0,0,60
1148946,100,0,0,4,0,0,0,100
1148947,46,0,0,0,0,0,0,46
1148948,53,3,3,0,0,0,0,58
1148949,23,0,0,0,0,0,0,24
1148950,68,0,3,0,0,0,0,73
1149001,79,3,3,0,0,0,0,85
1149002,76,6,3,0,0,0,0,87
1149003,41,3,0,0,0,0,0,46
1149004,63,3,3,0,0,0,0,68
1149005,45,0,0,0,0,0,0,51
1149006,66,3,5,0,0,0,0,72
1149007,88,4,0,0,0,0,0,97
1149008,53,3,3,0,0,0,0,58
1149009,80,4,0,0,0,0,0,85
1149010,57,0,0,0,0,0,0,57
1149011,55,0,3,0,0,0,0,58
1149012,38,3,0,0,0,0,0,38
1149013,68,0,0,0,0,0,0,70
1149014,61,3,0,0,0,0,0,60
1149015,87,4,0,0,0,0,0,93
1149016,81,4,0,0,0,0,0,85
1149017,81,5,0,3,0,0,0,83
1149018,78,3,3,0,0,0,0,87
1149101,57,3,3,0,0,0,0,60
1149102,57,10,0,0,0,0,0,62
1149103,81,0,0,0,0,0,0,80
1149104,0,0,0,0,0,0,0,0
1149105,72,3,0,0,0,0,0,83
1149110,0,0,0,0,0,0,0,0
1149111,86,0,0,0,0,0,0,86
1149112,73,3,0,0,0,0,0,77
1149113,54,0,0,0,0,0,0,58
1149114,99,7,0,0,0,0,0,104
1149115,98,3,0,4,0,0,0,105
1149116,101,0,0,0,0,0,0,105
1149117,56,0,0,0,0,0,0,63
1149118,89,0,0,0,0,0,0,90
1149119,54,0,0,0,0,0,0,59
1149120,38,3,0,0,0,0,0,38
1149121,54,4,0,3,0,0,0,61
1149122,57,9,0,0,0,0,0,71
1149123,81,0,0,0,0,0,0,83
1149124,49,0,0,0,0,0,0,51
1149125,42,3,0,0,0,0,0,41
1149126,61,3,4,0,0,0,0,68
1149127,0,0,0,0,0,0,0,0
1149128,40,4,0,0,0,0,0,46
1149130,50,3,3,0,0,0,0,51
1149133,81,0,0,0,0,0,0,80
1149134,44,0,0,0,0,0,0,44
1149136,55,0,0,0,0,0,0,54
1149137,32,0,0,0,0,0,0,32
1149138,72,0,0,0,0,0,0,70
1149139,18,0,0,0,0,0,0,18
1149140,27,0,0,0,0,0,0,27
1149141,49,0,0,0,0,0,0,53
1149142,65,0,0,0,0,0,0,72
1149143,40,0,4,0,0,0,0,42
1149144,0,0,0,0,0,0,0,0
1149145,16,0,3,0,0,0,0,15
1149146,0,0,0,0,0,0,0,0
1149147,253,3,0,0,0,0,0,267
1149148,79,0,0,0,0,0,0,75
1149149,53,0,0,0,0,0,0,59
1149150,165,3,3,0,0,0,0,167
1149151,48,3,0,0,0,0,0,49
1149152,64,5,0,0,0,0,0,64
1149153,69,4,0,0,0,0,0,78
1149154,41,4,0,3,0,0,0,52
1149201,72,3,0,0,0,0,0,80
1149202,30,3,0,0,0,0,0,31
1149203,65,0,0,0,0,0,0,69
1149205,62,0,0,0,0,0,0,62
1149206,26,0,0,0,0,0,0,26
1149207,39,0,0,0,0,0,0,39
1149208,61,0,0,0,0,0,0,61
1149209,0,0,0,0,0,0,0,0
1149210,0,0,0,0,0,0,0,0
1149212,52,0,0,0,0,0,0,51
1149213,80,0,0,0,0,0,0,86
1149214,79,3,0,0,0,0,0,81
1149215,59,5,0,0,0,0,0,66
1149216,37,0,0,3,0,0,0,37
1149217,63,3,0,0,0,0,0,69
1149218,52,0,0,0,0,0,0,52
1149219,82,0,0,0,0,0,0,87
1149220,75,0,0,0,0,0,0,76
1149221,67,0,0,0,0,0,0,70
1149222,24,0,0,0,0,0,0,25
1149223,46,3,0,0,0,0,0,54
1149224,60,0,0,0,0,0,0,62
1149225,54,0,0,0,0,0,0,58
1149226,39,0,0,0,0,0,0,39
1149227,57,0,0,0,0,0,0,57
1149228,112,3,0,0,0,0,0,113
1149229,53,3,0,0,0,0,0,57
1149230,44,0,0,4,0,0,0,49
1149231,56,0,0,0,0,0,0,60
1149232,95,3,0,3,0,0,0,96
1149233,52,0,0,0,0,0,0,56
1149234,108,3,0,0,0,0,0,112
1149236,88,0,0,0,0,0,0,92
1149237,136,3,0,0,0,0,0,142
1149238,62,0,0,0,0,0,0,63
1149239,30,0,0,0,0,0,0,31
1149240,49,0,0,0,0,0,0,52
1149241,45,3,0,0,0,0,0,55
1149242,101,4,0,5,0,0,0,108
1149243,40,5,3,0,0,0,0,46
1149244,53,3,0,0,0,0,0,54
1149245,34,0,0,0,0,0,0,42
1149246,48,3,0,0,0,0,0,54
1149247,50,4,0,0,0,0,0,60
1149248,88,4,0,0,0,0,0,91
1149249,100,3,0,0,0,0,0,101
1149250,42,3,0,0,0,0,0,46
1149251,66,0,0,0,0,0,0,68
1149252,29,4,0,0,0,0,0,36
1149253,85,0,0,0,0,0,0,89
1149254,33,0,0,0,0,0,0,33
1149255,156,0,0,0,0,0,0,159
1149256,16,0,0,0,0,0,0,16
1149257,83,3,0,0,0,0,0,93
1149258,58,0,0,0,0,0,0,58
1149259,87,0,0,0,0,0,0,86
1149301,59,0,0,0,0,0,0,62
1149302,67,7,0,0,0,0,0,76
1149303,35,3,3,0,0,0,0,39
1149304,35,4,0,3,0,0,0,42
1149305,50,8,0,4,0,0,0,65
1149306,61,5,0,4,0,0,0,77
1149307,78,0,0,0,0,0,0,78
1149308,0,0,0,0,0,0,0,0
1149309,58,3,0,0,0,0,0,63
1149310,45,0,5,0,0,0,0,52
1149311,36,0,0,0,0,0,0,37
1149312,79,3,0,0,0,0,0,82
1149313,52,3,3,0,0,0,0,58
1149314,54,0,3,0,0,0,0,55
1149315,71,3,0,0,0,0,0,75
1149316,51,0,0,4,0,0,0,59
1149317,68,0,0,0,0,0,0,65
1149318,27,0,0,0,0,0,0,32
1149319,0,0,0,0,0,0,0,0
1149320,79,7,0,0,0,0,0,84
1149321,49,3,0,3,0,0,0,58
1149322,66,0,0,0,0,0,0,66
1149323,59,0,4,0,0,0,0,62
