POA_CODE_2021,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
POA2733,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,65,0,13,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,0,0,0,65,13,0,0,13,0,81
POA2734,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,93,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,92
POA2735,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3,0,0,3,0,75
POA2736,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,57,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,4,0,0,0,0,0,0,0,57,7,0,0,4,0,66
POA2737,0,0,14,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,14,5,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,9,0,0,9,0,116,10,21,0,0,21,0,32,0,0,6,0,6,0,6,0,0,0,0,0,0,0,10,21,6,0,22,0,32,0,0,0,0,0,0,0,119,30,6,0,30,0,143
POA2738,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,42,3,0,0,3,3,52,14,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,19,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,475,14,0,0,14,4,494,3,8,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,10,0,16,0,0,0,0,0,4,4,482,22,0,0,24,10,511
POA2739,0,0,29,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,29,3,0,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,198,3,0,0,3,0,200,5,10,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,15,0,22,0,0,0,0,0,0,0,204,17,0,0,17,0,221
POA2745,25,0,814,25,144,9,0,155,0,180,0,6,4,0,7,0,7,0,0,0,0,0,0,0,25,151,9,0,165,0,187,0,0,0,0,0,0,0,813,174,10,0,188,0,999,318,11,0,0,11,0,329,18,116,0,0,115,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,119,0,0,120,0,138,0,0,0,0,0,0,0,333,131,0,0,132,0,468,137,4,0,0,0,0,142,10,58,0,0,59,0,68,0,4,4,0,3,0,3,0,0,0,0,0,0,0,10,55,9,0,67,0,74,0,0,0,0,0,0,0,143,56,6,0,68,0,214,5722,264,3,0,270,9,5993,245,1251,20,0,1276,0,1522,0,43,26,0,70,0,70,0,0,0,0,0,0,0,245,1294,44,0,1338,0,1588,10,3,0,0,3,4,14,5973,1565,47,0,1609,14,7601
POA2747,21,0,627,31,333,13,0,350,0,379,6,32,19,0,44,0,48,0,0,0,0,0,0,0,37,365,29,0,391,0,427,0,0,0,0,0,0,0,642,380,29,0,411,0,1062,180,8,0,0,8,0,184,16,213,8,0,213,0,236,0,12,11,0,26,0,28,0,0,0,0,0,0,0,21,223,19,0,241,0,261,0,0,0,0,0,0,0,201,227,19,0,245,0,448,86,0,0,0,0,0,86,7,103,4,0,100,0,108,0,8,10,0,7,0,7,0,0,0,0,0,0,0,7,106,7,0,112,0,122,0,0,0,0,0,0,0,93,106,7,0,112,0,208,6238,251,0,6,253,6,6498,346,3816,86,4,3907,4,4254,22,161,76,0,239,0,256,0,5,0,0,3,0,3,368,3983,163,3,4146,4,4514,5,0,0,0,0,0,13,6610,4236,163,10,4403,12,11027
POA2748,4,0,40,4,10,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,10,0,8,0,0,0,0,0,0,0,39,8,0,0,8,0,44,17,0,0,0,0,0,14,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,17,13,0,0,13,0,27,9,0,0,0,0,0,9,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,9,10,0,0,10,0,19,212,18,0,0,18,0,235,3,50,0,0,50,0,53,0,4,0,0,4,0,4,0,0,0,0,0,0,0,3,57,0,0,57,0,60,0,0,0,0,0,0,0,218,76,0,0,76,0,294
POA2749,13,0,373,6,30,0,0,27,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,0,0,31,0,40,0,0,0,0,0,0,0,367,44,0,0,44,0,414,130,3,0,0,3,0,136,3,21,0,0,22,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,22,0,27,0,0,0,0,0,0,0,130,28,0,0,31,0,161,57,0,0,0,0,0,56,3,15,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,17,0,20,0,0,0,0,0,0,0,54,15,0,0,16,0,76,2843,125,0,0,125,0,2972,88,324,10,0,332,0,423,0,12,3,0,16,0,20,0,0,0,0,0,0,0,89,342,8,0,349,0,442,0,0,0,0,0,0,3,2935,468,11,0,479,0,3416
POA2750,24,0,712,40,116,0,0,119,0,152,0,10,3,0,15,0,13,0,0,0,0,0,0,0,38,122,7,0,128,0,165,0,0,0,0,0,0,0,729,141,7,0,154,0,882,246,10,0,0,10,0,251,17,51,4,0,60,0,79,0,8,5,0,10,0,10,0,0,0,0,0,0,0,17,61,9,0,70,0,89,0,0,0,0,0,0,0,261,71,9,0,82,0,346,102,3,0,0,3,0,111,10,26,4,0,33,0,44,0,3,6,0,9,0,12,0,0,0,0,0,0,0,9,33,6,0,42,0,48,0,0,0,0,0,0,0,114,32,6,0,45,0,160,5671,204,5,0,206,5,5879,311,1095,35,4,1133,0,1445,8,93,52,0,142,0,153,0,0,0,0,0,0,0,327,1194,86,4,1281,0,1601,12,4,0,0,4,4,19,6000,1399,87,4,1488,13,7498
POA2752,5,0,147,3,14,0,0,14,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,14,0,18,0,0,0,0,0,0,0,147,18,0,0,18,0,168,45,0,0,0,0,0,45,0,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,8,0,0,0,0,0,0,0,47,5,0,0,5,0,54,24,0,0,0,0,0,24,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,19,3,0,0,3,0,22,1173,28,0,0,28,0,1208,37,78,0,0,78,0,114,0,0,6,0,3,0,3,0,0,0,0,0,0,0,37,78,6,0,80,0,116,0,0,0,0,0,3,3,1212,107,6,0,110,3,1324
POA2753,3,0,355,3,30,0,0,30,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,30,0,31,0,0,0,0,0,0,0,359,28,0,0,28,0,384,123,6,0,0,6,0,131,0,14,0,0,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,19,0,18,0,0,0,0,0,0,0,126,16,0,0,22,0,143,54,0,0,0,0,0,59,3,5,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,4,0,0,0,0,0,0,0,54,3,0,0,3,0,62,2466,68,0,0,70,3,2539,78,226,3,0,229,0,312,0,8,0,0,14,0,12,0,0,0,0,0,0,0,79,236,10,0,243,0,327,0,0,0,0,0,0,0,2547,309,10,0,315,3,2862
POA2754,0,0,136,3,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,0,15,0,0,0,0,0,0,0,137,8,0,0,8,0,147,36,0,0,0,0,0,38,3,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,7,0,0,0,0,0,0,0,35,8,0,0,8,0,42,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,23,1061,19,0,0,19,0,1075,31,71,0,0,71,0,109,0,3,0,0,3,0,3,0,0,0,0,0,0,0,31,80,0,0,80,0,111,0,0,0,0,0,0,3,1095,95,0,0,99,0,1193
POA2756,18,0,757,17,42,3,0,44,0,64,0,4,7,0,9,0,10,0,0,0,0,0,0,0,23,47,4,0,53,0,74,0,0,0,0,0,0,0,759,69,4,0,72,0,839,235,0,0,0,0,0,237,6,28,0,0,27,0,30,0,0,3,0,6,0,6,0,0,0,0,0,0,0,6,26,4,0,35,0,42,0,0,0,0,0,0,0,240,30,4,0,34,0,274,112,0,0,0,0,0,108,5,8,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,9,0,8,0,0,0,0,0,0,0,114,8,0,0,10,0,121,6105,173,0,0,174,0,6282,176,346,19,0,362,0,540,8,14,27,0,42,0,46,0,0,0,0,0,0,0,184,360,41,0,404,0,588,11,0,0,0,0,3,21,6303,533,44,0,580,10,6889
POA2757,0,0,16,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,16,3,0,0,3,0,16,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,6,0,0,6,0,148,5,12,0,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,12,0,11,0,0,0,0,0,0,0,153,14,0,0,14,0,164
POA2758,4,0,252,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,251,8,0,0,9,0,260,103,0,0,0,0,0,101,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,107,9,0,0,9,0,109,42,0,0,0,0,0,42,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,39,0,0,0,0,0,39,1644,32,0,0,32,0,1679,55,50,0,0,50,0,94,0,3,0,0,3,0,3,0,0,0,0,0,0,0,55,47,0,0,47,0,101,0,0,0,0,0,0,0,1697,81,0,0,79,0,1779
POA2759,27,0,433,16,170,15,0,182,0,199,0,14,11,0,25,0,25,0,0,0,0,0,0,0,18,181,26,0,209,0,225,0,0,0,0,0,0,7,430,209,26,0,233,0,667,151,5,0,0,5,0,153,11,115,15,0,131,0,143,0,11,7,0,16,0,16,0,0,0,0,0,0,0,11,130,17,0,149,0,161,0,0,0,0,0,0,0,161,132,17,0,156,0,317,59,6,0,0,6,0,64,7,70,3,0,73,0,81,0,8,7,0,16,0,16,0,0,0,0,0,0,0,7,78,11,0,90,0,101,0,0,0,0,0,0,0,70,79,11,0,92,0,161,3127,182,6,0,182,6,3325,220,1359,85,0,1446,3,1667,3,122,72,0,191,0,194,0,0,3,0,3,0,3,219,1486,161,0,1646,3,1867,8,5,0,0,5,4,21,3360,1674,161,0,1831,19,5205
POA2760,21,0,313,35,281,25,0,307,0,335,0,20,18,0,39,0,39,0,0,0,0,0,0,0,35,303,39,0,342,0,376,0,0,0,0,0,0,0,320,322,39,0,361,0,685,70,4,0,0,4,0,77,15,163,9,0,170,0,187,0,22,7,0,28,0,28,0,0,0,0,0,0,0,15,182,15,0,196,0,214,0,0,0,0,0,0,0,86,188,15,0,207,0,290,35,0,0,0,0,0,35,0,87,0,0,91,0,88,0,13,12,0,18,0,18,0,0,0,0,0,0,0,0,96,10,0,110,0,108,0,0,0,0,0,0,0,38,96,10,0,110,0,144,2701,258,3,0,260,6,2966,303,3225,130,0,3352,0,3658,12,214,84,0,301,0,309,0,3,0,0,3,0,3,312,3443,215,0,3654,0,3972,3,8,0,0,8,17,28,3015,3707,216,0,3923,19,6966
POA2761,18,0,334,23,591,12,0,604,0,628,0,43,15,0,59,0,57,0,0,0,0,0,0,0,27,634,28,0,662,0,689,0,0,0,0,0,3,3,343,649,34,0,681,3,1029,120,4,0,0,4,0,120,18,417,7,0,429,0,439,0,36,14,0,50,0,50,0,0,0,0,0,0,0,18,452,22,3,477,0,494,0,0,0,0,0,0,0,135,459,22,3,481,0,619,47,4,0,0,4,0,53,7,221,10,0,237,0,244,0,19,14,0,32,0,32,0,0,0,0,0,0,0,7,240,22,0,267,0,275,0,0,0,0,0,0,0,56,244,22,0,266,0,323,2478,214,4,0,214,10,2703,318,4591,85,5,4682,9,5010,3,306,104,0,411,0,416,0,0,0,4,4,0,4,324,4895,189,10,5100,9,5429,0,13,0,0,13,5,18,2801,5121,194,10,5321,22,8151
POA2762,8,0,153,15,268,12,0,280,0,294,0,22,6,0,28,0,28,0,0,0,0,0,0,0,15,289,9,0,305,0,321,0,0,0,0,0,0,0,161,302,9,0,310,0,475,70,3,0,0,3,0,70,6,132,0,0,130,0,141,0,16,7,0,15,0,15,0,0,0,0,0,0,0,6,139,10,0,150,0,160,0,0,0,0,0,0,0,74,145,10,0,155,0,228,14,0,0,0,0,0,18,0,53,0,0,52,0,57,0,9,0,0,11,0,11,0,0,0,0,0,0,0,0,64,3,0,64,0,71,0,0,0,0,0,0,0,19,62,3,0,67,0,84,1611,108,0,0,108,0,1719,153,3826,51,0,3878,0,4039,4,151,46,0,199,0,201,0,6,0,0,6,0,6,158,3983,95,0,4081,0,4239,0,4,0,0,5,4,11,1766,4098,99,0,4194,6,5967
POA2763,21,0,381,31,331,10,0,345,0,379,0,18,8,0,22,0,28,0,0,0,0,0,0,0,30,354,21,0,373,0,409,0,0,0,0,0,0,3,394,371,23,0,400,0,795,168,11,0,0,11,0,179,22,215,7,0,222,0,240,0,12,7,0,15,0,15,0,0,0,0,0,0,0,22,227,12,0,234,0,254,0,0,0,0,0,0,0,182,238,12,0,250,0,435,82,3,0,0,3,0,84,3,136,4,0,146,0,141,0,5,3,0,8,0,10,0,0,0,0,0,0,0,0,139,8,0,152,0,154,0,0,0,0,0,0,0,84,150,8,0,157,0,239,2762,193,10,0,202,0,2969,269,4284,77,5,4366,3,4641,3,136,56,0,191,0,200,0,0,0,0,0,0,0,275,4428,135,5,4564,3,4843,5,9,0,0,9,10,14,3043,4629,143,5,4776,15,7829
POA2765,24,0,426,26,442,8,0,455,0,478,0,17,10,0,27,0,28,0,0,0,0,0,0,0,27,461,17,0,478,0,508,0,0,0,0,0,0,0,431,483,17,0,506,0,937,153,5,0,0,5,0,159,12,260,6,0,274,0,289,0,15,6,0,23,0,23,0,0,0,0,0,0,0,12,280,17,0,294,0,308,0,0,0,0,0,0,0,171,282,17,0,302,0,470,72,3,0,0,3,0,72,8,122,5,0,131,0,143,0,3,4,0,14,0,14,0,0,0,0,0,0,0,8,130,17,0,145,0,156,0,0,0,0,0,0,0,80,136,17,0,146,0,229,4419,291,0,0,295,0,4712,371,6228,114,0,6342,4,6713,7,157,71,0,229,0,235,0,3,0,0,4,0,4,371,6391,185,0,6577,4,6956,15,15,0,0,15,7,35,4806,6698,184,9,6889,16,11711
POA2766,0,0,102,18,239,11,5,254,0,266,0,23,12,0,31,0,31,0,0,0,0,0,0,0,18,264,22,5,289,0,301,0,0,0,0,0,0,0,122,264,22,5,289,0,406,39,0,0,0,0,0,44,3,156,6,0,163,0,164,0,28,7,0,32,0,32,0,0,0,0,0,0,0,3,182,14,0,197,0,198,0,0,0,0,0,0,0,44,184,14,0,202,0,242,16,0,0,0,0,0,14,6,123,4,0,120,0,128,0,14,12,0,30,0,30,0,0,0,0,0,0,0,3,137,18,0,153,0,159,0,0,0,0,0,0,0,21,137,18,0,154,0,175,753,56,0,0,59,3,815,121,2236,64,5,2306,4,2433,0,175,71,0,246,0,245,0,5,0,0,5,0,5,127,2427,133,5,2559,4,2690,0,3,0,0,3,5,4,878,2486,133,7,2619,14,3508
POA2767,15,0,172,22,356,12,0,366,0,394,0,23,11,0,33,0,33,0,0,0,0,0,0,0,22,375,21,0,400,0,421,0,0,0,0,0,0,0,178,389,24,0,412,0,594,81,6,0,0,6,0,82,8,274,7,0,281,0,286,4,11,10,0,25,0,25,0,0,0,0,0,0,0,10,285,15,0,304,0,314,0,0,0,0,0,0,0,88,288,15,0,309,0,394,33,3,0,0,3,0,36,3,146,11,0,154,0,159,0,16,12,0,25,0,24,0,0,0,0,0,0,0,4,158,19,0,178,0,181,0,0,0,0,0,0,0,36,162,19,0,181,0,219,1065,141,0,0,136,0,1204,151,2940,89,3,3030,8,3190,5,149,82,0,232,0,240,0,0,0,0,0,0,0,160,3086,172,6,3263,9,3432,0,6,0,0,6,3,16,1223,3238,176,6,3414,13,4645
