UCL_CODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
UCL121050,137,98,61,94,127,182,210,135,78,1122,0,0,0,0,0,0,0,0,0,0,0,8,11,7,18,55,29,12,3,140,0,0,0,0,0,4,3,6,0,13,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,8,16,9,24,66,34,14,3,173,7,8,16,9,24,66,39,14,3,174,139,106,80,101,150,241,248,151,75,1299
UCL121051,206,66,73,60,90,129,128,82,55,889,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,20,3,4,0,0,0,4,0,0,3,20,203,76,73,61,95,132,133,83,55,913
UCL121052,57,55,58,70,75,154,133,68,27,709,0,0,0,0,0,0,0,0,0,0,3,8,17,14,26,31,19,7,0,123,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,8,20,16,26,41,26,4,0,147,3,8,20,16,26,41,26,7,0,147,58,65,80,92,104,194,160,74,27,852
UCL121053,153,116,61,88,138,168,106,75,20,925,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,4,0,0,20,0,3,0,3,8,0,4,0,0,20,153,117,66,93,143,174,108,75,20,946
UCL121054,135,67,79,85,95,120,101,59,22,756,0,0,0,0,0,0,0,0,0,6,3,4,4,3,8,4,4,3,0,31,0,0,0,0,4,0,10,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,5,4,18,3,0,48,3,3,4,3,9,4,22,3,3,51,142,70,83,86,101,125,115,62,27,806
UCL121055,158,123,48,104,142,100,43,15,4,733,0,0,0,0,0,0,0,0,0,0,5,4,4,4,0,4,0,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,4,0,4,0,3,0,30,5,4,9,4,0,4,0,3,0,30,162,131,53,105,142,105,46,23,8,759
UCL121056,166,41,60,80,90,93,89,25,6,655,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,16,0,0,5,0,0,5,4,0,0,19,170,43,61,84,90,100,95,25,10,669
UCL121057,178,113,69,86,118,103,104,47,8,830,3,0,0,0,0,0,0,0,0,4,0,0,3,3,0,4,4,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,3,16,3,0,3,0,3,4,4,0,3,21,186,114,70,91,118,106,106,47,10,846
UCL121058,127,104,74,91,105,119,30,4,3,655,0,0,0,0,0,0,0,0,0,3,5,4,5,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,3,0,0,20,5,3,5,3,0,0,3,0,0,23,133,112,79,92,104,119,34,5,3,681
UCL121059,314,172,98,190,236,227,194,60,11,1502,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,3,3,6,0,0,30,0,9,5,0,3,3,6,0,0,34,316,182,106,191,239,228,200,66,11,1533
UCL121060,95,52,61,50,69,92,68,25,10,519,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,0,0,0,15,4,3,0,0,3,3,0,0,0,16,97,59,57,50,71,94,67,26,16,543
UCL121061,182,92,67,116,132,148,94,32,6,856,0,0,0,0,0,0,0,0,0,0,6,4,4,0,3,3,0,0,0,17,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,3,4,3,0,0,26,6,4,4,0,3,4,3,0,0,27,189,96,74,116,134,149,93,32,4,882
UCL121062,172,113,79,130,152,141,94,27,10,918,0,0,0,0,0,0,0,0,0,0,3,3,5,3,8,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,4,0,0,3,0,29,3,3,5,8,4,0,0,3,0,29,172,116,85,132,157,141,94,29,10,943
UCL121063,110,47,34,47,112,104,83,56,15,602,0,0,0,0,0,0,0,0,0,4,0,5,3,3,0,4,3,3,3,28,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,8,3,3,3,36,0,5,5,4,0,8,8,3,3,39,110,51,43,54,113,112,89,56,13,636
UCL121064,105,72,51,47,81,146,157,94,15,775,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,0,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,3,3,3,0,32,0,4,3,0,8,3,3,3,0,32,108,75,55,44,91,148,163,96,15,808
UCL121065,125,76,55,59,96,118,113,86,48,774,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,4,0,3,19,0,0,0,3,3,9,4,0,4,21,122,76,60,59,99,128,116,86,52,793
UCL121066,238,98,130,143,156,287,232,91,15,1391,0,0,0,0,7,0,0,0,0,9,3,8,9,3,3,12,5,3,0,41,0,0,0,3,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,8,8,8,5,11,18,10,3,3,73,8,9,8,10,16,18,10,3,3,84,250,102,137,151,170,307,248,97,19,1470
UCL121067,124,77,30,75,102,61,10,5,3,496,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,3,0,0,14,0,9,3,0,0,0,3,0,0,14,124,80,27,75,103,61,12,5,3,510
UCL121068,90,42,41,62,106,77,52,13,0,481,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,3,0,18,0,4,3,0,0,4,0,3,0,18,90,39,42,64,110,80,52,16,3,495
UCL121069,155,69,68,84,77,83,61,43,9,648,0,4,0,0,0,0,0,0,0,7,3,3,3,3,4,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,0,3,0,0,15,5,4,3,3,4,0,3,0,0,23,161,79,74,84,82,83,67,43,9,674
UCL121070,101,42,40,65,78,112,116,66,19,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,12,0,0,0,29,0,0,3,3,7,12,0,0,0,26,106,43,46,61,83,126,114,68,19,672
UCL121071,71,62,51,66,83,103,85,31,11,568,0,0,0,0,0,0,0,0,0,0,10,3,11,17,12,16,9,8,3,78,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,3,21,16,12,22,7,8,3,97,10,3,17,16,12,22,7,8,3,94,79,68,68,85,100,123,89,38,13,664
UCL121072,51,54,44,32,67,54,92,129,75,603,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,6,12,0,3,3,0,0,0,0,5,6,12,54,55,47,29,67,54,92,133,79,619
UCL121073,185,88,96,109,102,114,107,85,39,926,0,0,0,0,0,0,0,0,0,0,7,3,3,3,3,12,3,0,3,46,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,10,3,12,5,0,3,51,7,3,3,10,3,18,5,0,3,49,194,95,98,114,100,130,116,85,45,976
UCL121074,163,76,104,85,94,102,48,31,5,709,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,3,7,0,0,24,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,3,9,0,0,34,8,5,7,0,0,3,9,0,0,36,170,82,113,86,94,103,58,31,5,742
UCL121075,181,66,78,75,108,90,61,26,3,693,0,0,0,0,0,0,0,0,0,0,0,3,8,4,3,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,3,6,0,0,0,21,0,3,8,4,3,6,0,0,0,21,181,68,86,77,109,90,68,26,3,709
UCL121076,162,123,74,79,119,66,57,10,9,690,0,0,0,0,0,0,0,0,0,0,3,9,0,3,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,3,3,0,0,0,23,3,9,0,3,3,3,0,0,0,23,162,132,74,80,120,67,57,10,9,711
UCL121077,94,62,30,64,73,84,59,25,4,494,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,5,4,0,0,22,3,0,7,3,0,5,4,0,0,26,97,66,37,64,69,88,62,25,5,520
UCL121078,178,78,81,106,113,95,73,40,15,780,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,11,16,3,0,43,0,0,0,0,0,5,22,3,0,32,0,0,0,0,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,3,0,0,0,4,0,3,8,0,7,26,43,10,0,100,0,0,8,0,10,26,43,10,0,100,175,85,89,107,121,120,119,49,14,883
UCL121079,133,55,45,74,80,66,40,9,6,512,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,7,0,0,22,0,0,3,0,3,4,7,0,0,22,134,53,42,76,81,70,43,12,6,529
UCL121080,142,82,65,78,129,206,113,67,11,889,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,7,6,5,7,6,5,0,0,45,0,7,6,5,7,6,5,0,0,45,143,89,73,90,135,216,123,69,11,936
UCL121081,154,82,98,116,141,133,108,51,18,897,0,0,0,0,0,0,0,0,0,0,5,3,9,4,7,3,7,0,0,39,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,3,11,10,8,0,0,48,5,3,9,3,11,10,8,0,0,48,163,80,104,123,155,139,118,56,18,949
UCL121082,179,76,73,119,87,87,65,14,6,705,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,14,0,4,0,3,0,7,0,0,0,14,185,72,78,121,91,85,65,14,6,721
UCL121083,217,55,81,154,95,121,111,24,9,873,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,21,0,0,3,4,3,4,3,0,0,18,223,55,84,157,102,127,115,28,10,896
UCL121084,139,79,59,94,101,110,130,68,39,830,0,0,0,0,0,0,0,0,0,3,0,4,7,0,7,7,7,0,3,35,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,7,0,7,19,11,6,3,57,0,4,7,3,7,23,11,6,3,53,139,88,67,95,108,131,148,75,42,886
UCL121085,131,68,46,65,85,78,84,33,15,608,0,0,0,0,0,0,0,0,0,0,4,0,4,3,3,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,8,9,3,3,0,0,29,4,3,4,8,9,3,3,0,0,29,135,70,50,71,91,84,90,33,15,632
UCL121086,122,81,75,71,87,59,42,17,7,564,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,4,0,0,0,15,8,0,3,0,0,4,0,0,0,15,129,85,80,77,89,64,48,17,7,582
UCL121087,171,81,93,73,123,138,94,39,11,825,0,0,0,0,0,0,0,0,0,3,5,8,3,0,3,3,3,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,3,3,3,0,3,28,5,6,3,0,5,3,3,0,3,29,172,87,92,76,128,143,97,41,14,860
UCL121088,182,59,96,77,72,68,32,11,0,597,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,13,0,6,3,0,0,0,0,0,0,13,179,60,103,77,72,70,32,11,0,610
