UCL_CODE_2016,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
UCL121044,..,0,14,35,35,17,21,5,0,132,..,0,4,0,4,6,6,0,0,17,..,0,0,0,3,5,0,0,0,10,83,..,..,..,..,..,..,..,..,83,..,12,..,..,..,..,..,..,..,12,..,23,7,0,3,0,0,0,0,32,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,3,..,0,0,0,4,4,0,0,0,13,0,3,0,0,0,0,0,0,0,5,82,36,30,45,48,37,25,13,0,310,..,0,22,37,34,27,11,3,0,133,..,0,3,4,3,6,3,0,0,17,..,0,3,7,4,8,0,0,0,17,74,..,..,..,..,..,..,..,..,74,..,19,..,..,..,..,..,..,..,19,..,12,9,3,0,0,0,0,0,25,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0
UCL121045,..,0,3,12,23,26,25,12,4,95,..,3,4,4,7,9,0,3,0,26,..,0,0,4,4,0,0,0,0,9,30,..,..,..,..,..,..,..,..,30,..,9,..,..,..,..,..,..,..,9,..,9,3,3,0,0,0,0,0,21,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,3,5,12,10,7,3,32,0,0,0,0,0,0,3,0,0,10,28,26,13,25,41,47,35,21,5,240,..,0,4,13,18,35,16,14,0,99,..,6,3,3,11,10,0,0,0,30,..,0,3,8,4,4,0,0,0,18,38,..,..,..,..,..,..,..,..,38,..,11,..,..,..,..,..,..,..,11,..,5,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
UCL121046,..,0,10,16,16,27,18,7,0,90,..,3,3,5,3,3,0,0,0,14,..,0,0,0,3,0,0,0,0,6,54,..,..,..,..,..,..,..,..,54,..,13,..,..,..,..,..,..,..,13,..,8,3,3,4,0,0,0,0,21,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,3,5,11,7,9,6,0,44,0,0,0,0,0,0,0,0,0,3,54,19,23,34,43,39,26,6,3,250,..,0,13,27,20,21,10,3,3,96,..,3,6,0,3,0,0,0,0,17,..,3,3,7,3,3,3,0,0,26,60,..,..,..,..,..,..,..,..,60,..,3,..,..,..,..,..,..,..,3,..,11,0,0,0,0,0,0,0,14,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0
UCL121047,..,0,3,22,23,40,87,40,13,232,..,4,4,4,5,4,3,0,0,24,..,0,0,0,0,0,0,0,0,5,42,..,..,..,..,..,..,..,..,42,..,15,..,..,..,..,..,..,..,15,..,12,8,0,6,0,0,0,0,20,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,3,0,0,12,..,0,4,3,3,9,13,3,5,40,0,3,0,0,0,4,3,3,0,11,42,33,13,31,40,58,114,53,18,399,..,3,9,22,27,47,81,36,3,234,..,0,5,3,3,0,4,3,0,25,..,0,0,6,9,3,0,0,0,22,50,..,..,..,..,..,..,..,..,50,..,12,..,..,..,..,..,..,..,12,..,7,5,0,0,4,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
UCL121048,..,0,16,26,25,26,13,8,3,101,..,4,7,7,4,0,0,3,0,23,..,0,0,3,0,0,3,0,0,5,62,..,..,..,..,..,..,..,..,62,..,15,..,..,..,..,..,..,..,15,..,18,8,5,0,0,0,0,0,35,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,8,6,0,0,0,0,0,0,18,..,0,7,5,0,3,3,0,0,20,0,0,3,0,0,0,0,0,0,8,61,38,42,40,33,32,13,12,4,288,..,0,14,26,26,30,3,3,0,105,..,7,9,3,4,0,0,0,0,26,..,3,3,3,4,0,5,3,0,21,64,..,..,..,..,..,..,..,..,64,..,9,..,..,..,..,..,..,..,9,..,13,9,0,0,0,0,0,0,22,..,5,0,0,0,0,0,0,0,5,..,0,3,0,0,0,0,0,0,5
UCL121049,..,0,0,0,7,18,60,40,14,137,..,0,3,9,3,4,4,0,0,26,..,0,0,6,0,0,3,0,0,9,10,..,..,..,..,..,..,..,..,10,..,3,..,..,..,..,..,..,..,3,..,4,4,4,3,0,0,0,0,17,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,9,..,0,3,3,7,12,15,9,0,46,0,0,0,0,0,0,3,0,0,7,12,13,15,16,23,38,86,50,14,270,..,0,3,4,12,24,61,29,6,138,..,0,7,4,3,4,7,3,0,23,..,0,0,4,3,0,3,0,0,9,26,..,..,..,..,..,..,..,..,26,..,3,..,..,..,..,..,..,..,3,..,0,3,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL121050,..,0,5,15,30,42,68,39,13,210,..,4,13,4,9,6,3,4,0,40,..,0,3,5,5,5,0,0,4,21,74,..,..,..,..,..,..,..,..,74,..,15,..,..,..,..,..,..,..,15,..,12,3,3,3,3,0,0,0,32,..,4,0,0,0,0,3,0,0,9,..,6,0,0,0,0,0,0,0,8,..,0,0,0,0,3,0,0,0,9,..,3,6,6,17,29,28,25,5,117,0,0,3,0,3,4,3,3,0,25,74,48,36,42,68,91,109,69,21,552,..,0,9,23,33,47,57,30,6,205,..,5,9,8,5,9,3,0,0,39,..,5,3,10,7,3,4,7,0,44,53,..,..,..,..,..,..,..,..,53,..,21,..,..,..,..,..,..,..,21,..,6,3,0,0,4,0,0,0,20,..,3,0,0,0,0,3,9,0,12,..,3,0,0,0,0,0,0,0,10
UCL121051,..,3,8,19,30,24,41,23,4,156,..,0,8,3,0,7,0,0,0,23,..,0,0,0,3,7,0,0,0,13,105,..,..,..,..,..,..,..,..,105,..,9,..,..,..,..,..,..,..,9,..,12,5,0,0,0,0,0,0,23,..,0,0,0,0,3,0,0,0,7,..,0,0,0,0,0,0,0,0,3,..,5,0,0,3,0,0,0,0,10,..,0,4,4,10,16,15,9,11,63,0,0,4,3,3,3,0,0,0,13,105,38,32,29,45,53,61,35,21,422,..,3,17,23,23,33,42,13,3,157,..,5,6,3,6,0,4,0,0,28,..,3,11,3,11,7,6,0,3,35,94,..,..,..,..,..,..,..,..,94,..,12,..,..,..,..,..,..,..,12,..,9,4,0,0,4,0,0,0,15,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3
UCL121052,..,0,10,14,10,40,41,11,7,133,..,0,8,3,0,3,7,0,0,25,..,0,0,0,0,3,0,0,0,3,31,..,..,..,..,..,..,..,..,31,..,15,..,..,..,..,..,..,..,15,..,7,7,7,0,0,0,0,0,24,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,8,3,0,4,0,0,0,13,..,3,3,3,15,23,16,11,3,72,0,0,4,0,0,6,3,4,0,17,31,28,37,27,30,73,63,26,11,328,..,0,7,15,26,39,35,12,3,135,..,0,5,3,0,6,3,0,0,26,..,0,0,12,4,5,3,6,0,31,22,..,..,..,..,..,..,..,..,22,..,5,..,..,..,..,..,..,..,5,..,3,4,3,3,3,0,0,0,17,..,0,0,0,0,3,0,3,0,5,..,3,0,0,0,0,0,0,0,0
UCL121053,..,0,9,18,49,66,36,31,7,211,..,0,7,8,3,4,3,0,0,24,..,0,0,0,3,0,0,0,0,7,75,..,..,..,..,..,..,..,..,75,..,22,..,..,..,..,..,..,..,22,..,28,15,0,3,3,0,0,0,49,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,0,0,0,3,0,0,0,12,..,0,0,3,5,3,3,8,4,27,0,0,0,0,3,0,3,0,0,8,74,62,35,38,67,87,44,36,6,439,..,0,9,33,59,59,37,23,0,214,..,0,5,11,0,5,0,0,0,28,..,0,3,3,10,4,3,4,0,25,69,..,..,..,..,..,..,..,..,69,..,35,..,..,..,..,..,..,..,35,..,16,3,3,0,0,0,0,0,20,..,3,0,0,0,0,6,0,0,7,..,0,0,0,3,0,0,0,0,3
UCL121054,..,0,12,20,22,34,26,20,5,135,..,3,9,6,9,6,3,0,0,38,..,0,0,0,0,0,0,0,0,3,69,..,..,..,..,..,..,..,..,69,..,10,..,..,..,..,..,..,..,10,..,18,4,3,3,0,0,0,0,25,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,4,0,0,0,7,..,4,0,8,11,13,16,7,0,53,0,3,0,0,3,3,3,0,0,16,71,39,29,35,43,59,46,31,5,362,..,3,19,20,28,31,26,9,8,136,..,7,9,3,5,6,3,0,0,37,..,0,3,5,10,3,4,0,0,25,38,..,..,..,..,..,..,..,..,38,..,14,..,..,..,..,..,..,..,14,..,10,0,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0
UCL121055,..,0,7,36,66,38,20,7,0,170,..,0,0,4,3,0,0,0,0,17,..,0,0,0,0,3,0,0,0,4,75,..,..,..,..,..,..,..,..,75,..,26,..,..,..,..,..,..,..,26,..,26,10,3,0,0,0,0,0,41,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,3,0,0,5,4,3,0,0,0,0,0,0,0,4,77,54,20,44,73,46,24,9,0,345,..,0,12,46,58,32,17,3,0,174,..,0,3,3,3,4,0,0,0,15,..,0,0,0,0,4,0,3,0,6,76,..,..,..,..,..,..,..,..,76,..,47,..,..,..,..,..,..,..,47,..,10,3,0,0,0,0,0,0,20,..,3,0,0,0,0,3,3,0,13,..,0,0,0,0,0,0,0,0,3
UCL121056,..,0,13,24,21,31,32,7,4,131,..,0,3,7,3,8,4,3,0,28,..,0,0,0,0,3,0,0,0,0,77,..,..,..,..,..,..,..,..,77,..,8,..,..,..,..,..,..,..,8,..,7,0,4,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,3,..,0,0,3,10,8,13,3,0,38,0,4,0,0,0,3,0,3,0,11,77,17,27,38,37,48,44,13,6,311,..,0,21,23,26,31,23,3,4,134,..,0,12,5,5,3,5,0,0,30,..,0,0,0,0,0,0,0,0,11,72,..,..,..,..,..,..,..,..,72,..,8,..,..,..,..,..,..,..,8,..,7,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
UCL121057,..,0,9,20,25,28,32,15,0,136,..,4,10,8,6,3,3,0,0,39,..,0,0,0,3,3,0,0,0,8,92,..,..,..,..,..,..,..,..,92,..,20,..,..,..,..,..,..,..,20,..,26,6,3,0,3,0,0,0,40,..,0,0,0,3,0,3,0,0,8,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,3,0,0,3,..,0,0,3,4,8,4,3,0,26,0,0,0,0,0,0,0,0,0,5,95,61,25,33,50,56,41,22,0,382,..,0,20,17,30,27,36,9,0,137,..,4,9,10,8,4,0,0,0,35,..,3,11,14,15,3,0,4,3,51,83,..,..,..,..,..,..,..,..,83,..,17,..,..,..,..,..,..,..,17,..,10,0,0,0,0,0,0,0,20,..,0,0,0,3,3,0,0,0,11,..,0,0,0,0,0,0,0,0,4
UCL121058,..,0,9,26,32,47,15,3,0,149,..,3,3,3,3,3,0,0,0,12,..,0,0,0,3,3,0,0,0,10,66,..,..,..,..,..,..,..,..,66,..,27,..,..,..,..,..,..,..,27,..,36,18,3,0,0,0,0,0,55,..,0,0,0,0,0,0,0,0,7,..,0,5,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,3,7,3,0,0,0,0,11,4,0,0,0,0,0,0,0,0,4,70,65,38,48,50,54,17,3,0,344,..,3,9,36,41,53,6,0,0,146,..,3,5,3,3,3,0,0,0,16,..,0,4,8,3,7,0,0,0,22,61,..,..,..,..,..,..,..,..,61,..,11,..,..,..,..,..,..,..,11,..,18,10,0,0,0,0,0,0,30,..,3,0,0,0,0,0,0,0,3,..,4,0,0,0,0,0,0,0,7
UCL121059,..,0,11,60,86,77,85,22,0,346,..,3,11,11,8,7,6,3,0,56,..,0,0,3,3,3,0,0,0,11,159,..,..,..,..,..,..,..,..,159,..,46,..,..,..,..,..,..,..,46,..,29,11,4,0,0,0,0,0,45,..,3,0,0,0,0,3,0,0,9,..,7,0,0,0,0,0,0,0,7,..,3,3,3,0,3,0,0,0,11,..,0,0,0,0,0,3,3,0,15,3,3,0,0,0,3,0,0,0,13,164,86,39,85,100,98,102,32,3,710,..,0,26,67,97,84,62,15,0,356,..,4,13,15,12,7,3,0,0,57,..,0,3,7,6,7,3,3,0,30,132,..,..,..,..,..,..,..,..,132,..,44,..,..,..,..,..,..,..,44,..,24,13,5,0,3,0,0,0,38,..,0,0,0,6,0,6,5,3,23,..,0,0,0,0,0,0,0,0,3
UCL121060,..,0,8,14,20,28,19,7,3,98,..,3,3,3,6,5,5,0,0,23,..,0,3,0,5,0,0,0,0,7,38,..,..,..,..,..,..,..,..,38,..,11,..,..,..,..,..,..,..,11,..,10,3,0,0,0,0,0,0,20,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,3,0,0,0,8,..,0,0,0,4,4,9,3,0,19,0,0,0,3,0,0,0,0,0,9,38,29,28,25,34,42,31,11,5,243,..,0,12,16,17,27,15,8,3,97,..,5,5,4,10,3,4,0,0,31,..,0,7,5,3,0,3,0,0,26,57,..,..,..,..,..,..,..,..,57,..,20,..,..,..,..,..,..,..,20,..,0,4,0,0,0,0,0,0,9,..,0,0,0,0,0,3,0,0,10,..,0,0,0,0,0,0,0,0,0
UCL121061,..,0,9,37,57,56,42,11,0,209,..,0,3,6,4,3,3,0,0,25,..,0,0,0,4,3,0,0,0,7,91,..,..,..,..,..,..,..,..,91,..,24,..,..,..,..,..,..,..,24,..,17,4,5,0,0,0,0,0,30,..,0,0,0,0,0,0,0,0,5,..,3,0,0,3,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,3,0,5,3,5,0,19,0,0,0,0,0,0,3,0,0,10,93,49,26,49,70,67,50,16,5,418,..,0,18,43,57,60,29,11,0,213,..,0,8,6,5,5,0,0,0,29,..,0,0,3,0,3,0,0,0,10,80,..,..,..,..,..,..,..,..,80,..,24,..,..,..,..,..,..,..,24,..,13,4,0,0,3,0,0,0,20,..,0,0,0,0,4,0,0,0,6,..,0,0,0,0,3,0,0,0,4
UCL121062,..,0,11,40,47,43,32,8,5,183,..,0,7,10,8,8,4,0,0,38,..,0,0,3,0,0,3,0,0,11,81,..,..,..,..,..,..,..,..,81,..,22,..,..,..,..,..,..,..,22,..,26,10,3,3,5,0,0,0,44,..,0,0,3,0,0,0,0,0,10,..,4,0,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,3,..,0,9,3,4,8,4,0,0,29,3,0,0,0,0,0,0,0,0,4,85,48,38,64,74,66,42,14,3,426,..,0,18,40,57,45,26,6,0,190,..,3,3,9,13,5,0,0,0,43,..,0,0,4,4,3,3,0,0,19,84,..,..,..,..,..,..,..,..,84,..,36,..,..,..,..,..,..,..,36,..,22,4,3,3,0,0,0,0,28,..,0,0,0,0,5,0,0,5,10,..,0,0,0,0,0,0,0,0,3
UCL121063,..,0,3,9,30,33,34,20,5,128,..,0,3,3,10,0,0,3,0,21,..,0,0,0,0,10,0,0,0,13,57,..,..,..,..,..,..,..,..,57,..,8,..,..,..,..,..,..,..,8,..,10,7,3,0,0,0,0,0,23,..,0,0,0,0,0,0,3,0,0,..,0,0,3,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,4,9,16,8,4,3,42,0,0,0,0,4,4,0,0,0,6,56,22,14,18,59,60,42,24,4,303,..,3,11,11,29,32,32,16,0,129,..,3,5,0,7,0,0,0,0,21,..,3,3,6,10,0,3,0,0,27,53,..,..,..,..,..,..,..,..,53,..,9,..,..,..,..,..,..,..,9,..,4,0,0,3,0,0,0,0,13,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
UCL121064,..,0,15,9,20,37,51,35,0,168,..,0,4,6,3,10,3,3,0,27,..,0,0,3,0,3,0,0,0,5,59,..,..,..,..,..,..,..,..,59,..,18,..,..,..,..,..,..,..,18,..,11,0,0,4,0,0,0,0,19,..,0,0,0,0,3,3,0,3,6,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,3,4,4,0,17,..,3,0,0,7,11,9,8,3,43,0,0,0,0,0,0,0,0,0,5,59,42,16,19,36,65,74,51,9,370,..,0,16,13,24,42,55,18,0,167,..,0,3,6,11,7,6,0,0,37,..,0,3,4,5,3,3,0,0,24,40,..,..,..,..,..,..,..,..,40,..,16,..,..,..,..,..,..,..,16,..,8,6,0,0,0,0,0,0,9,..,0,0,0,0,0,3,0,4,5,..,0,0,0,0,0,0,0,0,0
UCL121065,..,0,10,14,20,37,31,17,8,144,..,0,3,0,0,0,0,3,0,12,..,0,0,3,3,0,0,0,0,10,53,..,..,..,..,..,..,..,..,53,..,16,..,..,..,..,..,..,..,16,..,15,0,8,4,0,3,0,0,26,..,4,0,0,0,3,0,5,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,9,..,3,5,4,8,18,11,9,6,58,0,3,3,0,3,0,0,0,0,12,53,41,24,33,47,53,53,34,10,352,..,4,15,12,23,35,28,19,7,145,..,6,0,4,0,0,3,0,0,13,..,0,5,3,12,3,7,0,3,34,68,..,..,..,..,..,..,..,..,68,..,11,..,..,..,..,..,..,..,11,..,9,0,0,0,0,0,0,0,11,..,0,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,0,0,3
UCL121066,..,0,24,35,50,96,91,36,5,326,..,0,18,14,10,14,3,0,0,58,..,0,3,0,6,3,0,0,0,13,124,..,..,..,..,..,..,..,..,124,..,18,..,..,..,..,..,..,..,18,..,18,10,4,10,0,0,0,0,38,..,7,0,5,0,0,0,0,0,14,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,4,5,17,21,7,0,53,3,3,5,3,5,7,7,0,0,38,122,49,63,65,85,139,118,48,5,689,..,3,31,45,56,96,82,20,3,336,..,7,19,16,3,19,3,0,0,61,..,0,4,10,3,0,0,3,3,25,115,..,..,..,..,..,..,..,..,115,..,31,..,..,..,..,..,..,..,31,..,7,0,4,4,0,0,0,0,15,..,0,0,3,3,0,4,4,0,17,..,3,0,0,0,0,0,0,0,7
UCL121067,..,0,5,23,44,32,8,3,3,120,..,0,0,3,5,0,0,0,0,11,..,0,0,0,0,0,0,0,0,3,66,..,..,..,..,..,..,..,..,66,..,29,..,..,..,..,..,..,..,29,..,18,9,0,0,0,0,0,0,20,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,70,47,18,29,51,36,9,3,3,260,..,0,5,35,47,23,4,4,0,118,..,0,3,0,0,0,0,0,0,10,..,0,0,0,3,0,0,0,0,5,60,..,..,..,..,..,..,..,..,60,..,19,..,..,..,..,..,..,..,19,..,10,4,0,0,0,0,0,0,17,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL121068,..,0,3,19,35,27,17,4,0,96,..,0,3,9,13,5,0,0,0,25,..,0,0,0,0,0,3,0,0,3,48,..,..,..,..,..,..,..,..,48,..,13,..,..,..,..,..,..,..,13,..,5,14,0,3,0,0,0,0,20,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,..,0,0,0,7,3,3,0,0,20,0,0,0,0,0,0,0,0,0,3,48,18,19,28,58,34,21,4,0,239,..,0,10,25,24,23,18,4,0,105,..,0,4,4,11,5,0,0,0,25,..,0,0,3,4,3,0,0,0,13,44,..,..,..,..,..,..,..,..,44,..,13,..,..,..,..,..,..,..,13,..,4,3,3,0,0,0,0,0,6,..,0,0,0,0,0,3,0,0,0,..,0,0,0,0,0,0,0,0,3
UCL121069,..,0,12,23,21,22,15,10,0,115,..,9,3,3,7,4,4,0,0,26,..,0,3,0,0,6,0,3,0,11,76,..,..,..,..,..,..,..,..,76,..,8,..,..,..,..,..,..,..,8,..,17,6,3,0,0,0,0,0,31,..,0,0,0,0,0,0,0,3,0,..,3,3,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,5,..,0,7,4,8,12,9,7,4,44,4,4,0,0,0,0,0,0,0,17,76,40,34,41,36,41,29,24,4,336,..,3,17,22,27,18,19,9,0,111,..,9,3,3,3,5,0,0,0,26,..,3,11,8,0,0,0,0,0,29,72,..,..,..,..,..,..,..,..,72,..,3,..,..,..,..,..,..,..,3,..,13,3,0,0,0,0,0,0,18,..,0,0,0,0,0,3,0,0,6,..,0,0,0,0,0,0,0,0,3
UCL121070,..,0,9,9,11,27,34,26,4,114,..,0,7,11,9,7,3,0,0,37,..,0,0,0,0,0,0,0,0,9,50,..,..,..,..,..,..,..,..,50,..,6,..,..,..,..,..,..,..,6,..,13,3,0,0,0,0,0,0,14,..,4,0,0,0,6,0,0,0,14,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,3,0,0,0,3,..,0,0,4,10,16,15,3,6,58,0,0,0,0,0,0,0,0,0,3,50,23,14,27,37,55,58,32,10,317,..,0,12,16,11,30,31,12,0,115,..,3,5,10,11,6,0,0,0,42,..,0,3,3,3,3,0,3,0,16,49,..,..,..,..,..,..,..,..,49,..,4,..,..,..,..,..,..,..,4,..,6,3,3,0,0,0,0,0,17,..,0,0,0,0,5,0,0,0,13,..,0,0,0,0,0,0,0,0,0
UCL121071,..,0,4,11,16,25,20,8,3,93,..,0,6,13,11,3,0,0,0,33,..,0,0,0,7,0,0,0,0,9,41,..,..,..,..,..,..,..,..,41,..,11,..,..,..,..,..,..,..,11,..,9,3,3,0,0,0,0,0,20,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,8,..,0,0,0,4,3,3,0,0,12,..,0,4,3,3,13,9,0,0,25,0,0,0,0,0,0,0,0,0,7,41,23,19,33,42,49,32,14,3,255,..,3,6,12,15,33,16,4,0,96,..,4,6,9,15,0,3,0,0,36,..,0,0,6,3,9,0,0,0,21,29,..,..,..,..,..,..,..,..,29,..,14,..,..,..,..,..,..,..,14,..,12,5,0,0,0,0,0,0,15,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3
