UCL_CODE_2016,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
UCL121121,0,3,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,9,12,13,11,3,3,49,0,0,10,11,18,12,0,0,56,13,5,21,24,51,31,13,3,155,0,0,3,3,6,3,0,0,9,0,3,4,3,3,4,4,0,18,13,11,25,33,58,35,12,5,182,0,0,0,0,0,3,0,0,5,8,5,11,13,17,24,11,7,101,22,21,47,67,115,88,28,17,404
UCL121122,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,8,10,6,8,11,3,0,46,0,6,8,12,9,6,7,0,37,13,12,18,25,21,7,4,0,104,6,7,5,3,0,0,0,0,20,0,3,3,0,3,6,3,0,11,17,20,29,28,27,10,8,0,134,0,0,0,0,0,0,0,0,3,6,0,4,3,6,16,9,0,43,26,27,47,50,51,41,21,0,267
UCL121123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,3,0,0,15,3,3,3,9,3,0,0,3,31,12,9,20,9,25,10,3,0,83,0,5,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,3,9,16,19,11,27,10,3,0,96,0,0,0,0,0,0,0,0,3,8,6,3,9,19,8,7,5,66,25,36,37,35,45,17,12,5,217
UCL121124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,0,0,4,3,5,0,3,0,16,14,19,14,21,24,11,5,3,97,0,5,0,0,3,0,0,0,7,0,0,5,4,4,3,0,0,14,14,19,16,22,31,8,5,3,117,0,0,0,0,0,0,0,0,0,5,7,9,3,10,11,3,4,55,22,33,30,33,50,23,8,8,196
UCL121125,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,8,10,7,7,0,0,0,34,4,11,6,3,4,7,0,0,34,23,22,36,31,22,12,4,0,143,0,0,4,0,3,0,0,0,8,4,4,0,3,0,0,0,0,12,28,24,45,28,26,12,4,0,164,0,0,0,0,0,0,0,0,4,12,8,8,4,4,10,0,0,45,40,55,70,42,43,27,8,0,290
UCL121126,0,0,3,0,0,0,15,0,3,0,7,0,3,0,0,16,3,5,23,8,3,3,0,0,53,0,16,25,20,15,5,5,0,88,24,53,47,38,42,13,14,0,226,4,0,0,3,0,0,0,0,8,0,3,4,5,7,9,5,0,31,28,52,49,47,49,19,14,0,266,0,0,0,0,0,4,0,0,7,10,3,7,10,11,10,3,0,60,43,91,114,93,84,49,27,0,494
UCL122001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,8,0,4,0,3,4,0,0,0,15,5,16,14,8,3,3,3,0,60,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,6,17,19,14,3,3,3,0,65,0,0,0,0,0,0,0,0,0,17,8,3,13,7,7,4,0,62,22,31,26,35,12,7,11,0,146
UCL122002,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,5,0,4,3,0,0,0,0,0,12,6,3,5,6,5,11,3,0,45,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,4,6,3,3,11,11,11,7,0,52,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,5,0,26,6,7,10,18,23,17,12,0,99
UCL122003,4,4,0,0,0,0,13,0,0,3,0,0,0,0,0,8,0,3,4,6,3,3,0,0,18,0,9,4,9,8,5,0,0,26,10,14,15,12,11,3,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5,10,11,16,20,18,3,0,0,78,0,0,0,0,0,0,0,0,3,0,4,0,4,0,3,0,0,13,7,24,37,38,24,19,0,0,155
UCL122004,0,0,4,4,0,0,12,0,0,0,0,0,0,0,0,4,0,3,13,3,19,5,0,0,49,0,0,0,3,10,3,0,0,21,0,5,3,5,10,5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,8,10,5,0,0,29,0,0,0,0,0,0,0,0,4,0,0,6,4,12,0,0,0,24,4,7,24,17,54,20,3,4,134
UCL122005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,0,20,3,0,4,3,0,3,0,0,15,9,4,5,10,18,5,6,0,53,3,0,0,3,3,3,0,0,11,0,0,0,0,0,3,3,0,5,12,4,5,9,16,10,9,0,71,0,0,0,0,0,0,0,0,0,9,10,4,13,15,17,9,3,77,22,18,17,37,35,26,16,3,175
UCL122006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,0,3,0,0,21,0,0,4,3,0,3,0,0,12,0,0,5,3,8,8,0,0,36,0,0,0,4,0,0,0,0,7,0,0,3,0,0,0,0,0,8,3,3,8,7,8,7,0,0,42,0,0,0,0,0,0,0,0,0,3,0,0,3,4,4,6,3,21,3,14,22,12,19,19,9,3,102
UCL122007,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,5,3,4,0,13,0,0,3,0,4,0,0,0,15,3,8,17,7,17,8,3,0,66,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,6,3,8,17,12,24,8,3,0,80,0,0,0,0,0,0,0,0,0,4,0,3,10,13,15,13,6,67,8,19,23,26,52,30,14,6,182
UCL122008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,8,0,0,3,5,4,0,0,0,16,8,12,4,8,8,4,0,0,41,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,8,15,7,18,8,4,0,0,53,0,0,0,0,0,0,0,0,0,5,8,5,3,5,3,0,0,30,10,27,21,22,17,14,0,0,111
UCL122009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,3,0,0,0,0,13,0,3,3,0,3,3,0,0,11,5,23,21,4,12,8,0,0,71,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,8,23,18,4,12,15,0,0,77,0,0,0,0,0,0,0,0,0,0,10,3,3,10,0,8,0,33,9,31,37,11,25,19,8,0,142
UCL122010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,4,0,0,28,3,3,0,7,3,0,0,0,18,3,10,13,16,3,3,0,0,54,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,16,17,19,3,3,0,0,63,0,0,0,0,3,0,0,0,3,0,0,3,3,3,3,4,0,20,5,23,27,33,24,11,3,0,127
UCL122011,0,0,4,0,0,0,6,0,0,0,0,3,0,0,0,3,3,3,0,7,7,4,0,0,26,0,4,0,6,4,3,0,0,24,7,13,11,24,26,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,15,28,26,0,0,0,83,0,0,0,0,3,0,0,0,5,9,0,3,7,0,0,3,0,27,16,22,18,44,49,11,3,0,166
UCL122012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,0,0,11,0,0,3,3,0,4,0,0,11,8,7,12,12,3,3,3,0,43,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,6,11,12,12,11,3,3,0,50,0,0,0,0,0,0,0,0,3,3,5,6,3,10,4,4,4,42,11,18,18,15,16,17,10,8,115
UCL122013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,3,0,4,0,0,7,0,3,3,7,6,4,0,0,32,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,3,3,7,11,11,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,0,0,24,3,3,13,10,16,26,3,0,81
UCL122014,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,18,0,3,3,5,0,0,0,0,15,4,17,6,12,12,4,3,0,64,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,4,19,10,9,11,4,3,0,66,0,0,0,0,0,0,0,0,3,6,8,4,5,7,3,3,0,40,12,38,19,29,28,10,5,0,141
UCL122015,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,7,0,3,9,3,3,0,0,0,23,0,4,4,3,4,3,0,0,19,3,14,5,9,11,10,0,0,54,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,7,14,5,12,14,8,0,0,65,0,0,0,0,0,0,0,0,0,3,5,4,3,9,9,0,0,38,14,21,26,24,35,30,11,0,156
UCL122016,0,3,7,3,0,0,16,0,0,0,0,3,4,0,0,3,0,3,9,7,3,8,0,0,34,0,0,0,6,6,5,5,0,22,0,0,6,3,8,10,0,0,25,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,3,11,4,8,6,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,0,21,3,7,17,20,33,40,11,0,132
UCL122017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,11,0,0,0,3,0,0,0,0,10,7,17,11,7,6,3,0,0,60,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,5,22,12,15,5,5,0,0,69,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,15,12,22,17,26,16,12,0,0,102
UCL122018,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,3,3,7,6,0,0,23,0,7,4,3,5,4,0,0,24,4,13,8,4,7,9,0,0,45,0,4,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,5,6,18,15,9,6,12,0,0,59,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,8,3,23,8,25,27,28,24,24,8,3,144
UCL122019,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,5,0,3,0,12,3,0,5,8,9,8,0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,5,11,10,9,0,3,45,0,0,0,0,3,0,0,0,6,3,3,8,12,7,23,4,3,64,4,6,12,36,20,40,11,7,136
UCL122020,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,0,0,0,9,3,0,0,0,17,10,5,10,21,10,3,0,0,58,0,4,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,3,10,12,8,29,10,3,0,0,74,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,5,0,25,6,13,20,36,22,14,5,0,124
UCL122021,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,3,4,3,0,16,0,0,0,0,4,0,0,0,7,3,3,5,7,14,15,3,0,45,0,0,0,3,3,0,0,0,7,0,0,0,0,0,3,0,0,8,0,4,5,3,18,17,7,0,56,0,0,0,0,0,0,0,0,0,7,0,0,14,7,8,14,3,56,6,6,10,23,41,25,20,6,139
UCL122022,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,4,9,6,0,0,20,0,0,3,5,3,7,0,0,18,0,3,9,6,9,11,5,0,38,0,0,0,0,4,0,0,0,4,0,0,0,3,3,3,0,0,6,0,3,9,9,9,14,5,0,45,0,0,0,0,0,0,0,0,0,6,0,3,3,7,3,3,0,26,6,4,20,28,31,21,11,0,114
UCL122023,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,6,0,0,5,6,3,3,0,0,27,0,3,5,12,8,3,0,0,28,5,5,10,18,28,11,3,3,89,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,5,11,18,34,13,3,3,102,0,0,0,0,0,0,0,0,0,3,0,7,3,0,5,7,0,35,12,16,30,46,50,25,16,3,199
UCL122024,0,4,0,0,0,0,6,0,0,3,0,5,0,0,0,7,0,4,11,16,15,6,0,0,59,0,3,8,3,14,11,3,5,40,3,5,5,11,13,13,3,0,58,4,0,0,0,3,0,0,0,3,0,0,5,3,3,0,0,0,17,8,5,10,8,24,17,3,0,81,0,0,0,0,0,0,0,0,5,5,7,0,0,4,0,0,0,17,16,20,30,40,70,44,11,3,219
UCL122025,0,3,3,6,0,0,17,0,0,0,0,0,0,0,0,9,0,3,16,5,6,10,6,0,53,0,3,5,4,4,13,4,0,40,5,11,18,14,17,21,5,0,99,0,0,3,0,0,0,0,0,9,0,0,0,0,0,4,0,0,7,5,12,25,19,20,23,9,0,112,0,0,0,0,0,0,0,0,5,6,7,3,6,7,14,6,3,51,14,22,47,36,50,66,32,7,278
UCL122026,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,6,4,3,0,0,0,15,0,0,5,3,4,0,0,0,22,3,15,10,4,8,4,3,0,40,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,15,10,4,8,7,3,0,47,0,0,0,0,0,0,0,0,3,3,0,8,7,10,8,3,0,34,8,18,33,21,24,15,5,0,119
UCL122027,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,4,9,0,0,0,29,0,10,0,10,0,3,0,0,20,11,13,23,19,26,12,5,0,109,0,0,0,0,0,0,0,0,4,0,3,3,0,3,0,0,0,10,8,23,24,21,24,16,5,0,119,0,0,0,0,0,3,0,0,3,3,5,0,4,8,8,11,0,40,9,41,31,44,46,29,13,0,215
UCL122028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,9,0,0,0,3,0,0,0,0,12,3,11,16,3,8,3,0,0,46,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,14,18,4,11,4,0,0,54,0,0,0,0,3,0,0,0,4,0,0,3,3,3,3,3,0,16,7,13,24,14,21,13,3,0,93
UCL122029,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,7,11,3,0,0,27,0,0,0,0,6,7,0,0,17,0,3,5,3,8,7,3,0,39,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,5,3,8,14,3,4,44,0,0,0,0,0,0,0,0,4,3,0,3,0,3,7,8,0,21,3,3,7,16,29,31,19,3,116
UCL122030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,0,0,6,5,7,3,0,0,19,4,12,11,13,21,8,0,0,65,0,0,0,3,0,0,0,0,7,0,0,0,3,3,0,0,0,11,4,16,11,18,20,8,3,0,81,0,0,0,0,0,0,0,0,0,5,4,3,4,11,12,4,3,42,15,17,24,30,36,19,10,4,155
UCL122031,3,3,4,7,0,0,17,0,0,0,0,3,0,0,0,4,0,0,5,10,5,3,0,0,28,0,0,0,8,10,7,4,0,23,0,4,9,7,3,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,4,6,7,6,12,0,0,38,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,0,0,15,8,6,19,24,31,32,3,0,121
UCL122032,4,0,0,0,0,0,5,0,0,3,9,3,0,0,0,9,0,3,8,14,14,6,0,0,38,0,6,3,14,6,3,0,0,31,0,6,7,17,16,3,3,0,49,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,4,13,17,3,3,0,53,0,0,0,0,0,0,0,0,0,4,4,3,9,5,6,0,0,37,8,20,28,62,44,17,4,0,179
UCL122033,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,11,10,3,6,3,0,0,33,0,5,6,5,4,0,0,0,33,5,11,18,18,5,0,0,0,54,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,7,10,20,15,6,3,0,0,61,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,6,10,30,46,26,18,7,3,0,140
UCL122034,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,5,0,4,13,10,0,0,3,0,36,0,12,5,10,3,0,3,0,33,8,23,13,13,8,11,0,0,81,3,3,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,8,10,24,16,15,13,11,0,0,91,0,0,0,0,0,0,0,0,0,6,11,0,4,7,0,3,3,33,17,54,39,44,28,19,9,3,207
UCL122035,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,20,0,0,0,0,3,3,0,0,5,0,8,3,8,3,3,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,9,3,5,3,0,28,0,0,0,0,0,0,0,0,4,0,0,0,3,9,0,12,3,22,0,5,10,15,23,10,14,3,84
UCL122036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,9,3,0,0,0,16,9,15,13,7,3,4,0,0,51,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,14,13,8,3,4,0,0,57,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,0,16,9,26,17,23,8,8,8,0,95
UCL122037,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,3,6,0,0,0,21,0,0,3,9,9,3,0,0,18,0,3,3,4,8,3,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,3,4,13,3,3,0,34,0,0,0,0,0,0,0,0,0,3,3,3,0,7,0,0,0,15,3,8,14,17,31,7,3,0,91
UCL122038,0,4,0,3,0,0,6,0,0,3,0,3,0,0,0,7,0,3,3,4,7,0,0,0,19,0,0,3,0,9,8,0,0,22,0,11,10,4,15,9,0,0,53,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,4,0,10,4,11,5,11,19,14,3,0,74,0,0,0,0,0,0,0,0,0,3,10,8,9,10,13,0,3,49,7,28,22,32,56,31,9,3,184
UCL122039,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,11,7,3,3,0,0,0,21,0,7,6,3,0,3,3,0,15,4,11,9,8,6,3,0,0,42,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,11,11,6,8,9,0,0,43,0,0,0,0,0,0,0,0,0,7,9,3,7,9,3,3,0,40,12,37,23,19,23,12,6,0,133
UCL122040,0,5,3,0,0,0,10,0,0,0,0,0,4,0,0,3,0,3,6,0,3,12,0,0,34,0,0,0,5,8,3,4,0,24,5,9,5,9,18,11,3,0,67,0,0,0,0,3,3,0,0,4,0,0,0,3,0,3,0,0,12,4,9,13,14,23,17,6,0,83,0,0,0,0,0,3,0,0,4,4,0,6,3,10,0,5,5,33,10,14,25,26,44,38,22,5,191
UCL122041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,6,0,0,13,0,3,8,3,11,7,0,0,27,9,9,8,19,15,8,4,0,71,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,10,7,9,13,19,21,14,4,0,78,0,0,0,0,0,0,0,0,0,0,0,3,5,10,3,6,0,30,13,17,25,25,42,24,8,0,156
UCL122042,0,0,0,3,0,0,3,0,0,0,0,4,3,0,0,7,0,7,3,7,11,0,0,0,21,0,3,6,5,15,4,4,0,39,7,14,9,22,20,13,0,0,77,0,0,0,0,3,0,0,0,4,0,3,0,0,0,5,0,0,5,7,12,10,19,19,16,0,0,86,0,0,0,0,0,0,0,0,0,3,8,3,5,15,3,3,0,42,8,36,29,38,59,25,7,0,195
UCL122043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,9,10,0,0,0,24,4,3,11,0,4,0,0,0,27,8,3,15,9,7,3,3,0,49,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,8,7,7,19,10,10,3,3,0,60,0,0,0,0,0,0,0,0,0,7,0,8,0,3,3,0,0,18,13,13,36,26,25,11,3,0,132
UCL122044,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,13,0,6,3,6,0,0,3,0,18,8,14,6,10,9,11,0,0,56,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,4,8,16,6,10,14,13,0,0,68,0,0,0,0,0,0,0,0,0,3,4,3,10,4,4,3,0,25,10,23,19,28,21,15,8,0,129
UCL122045,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,5,4,3,6,5,5,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,3,4,5,5,0,0,0,32,0,0,0,0,0,0,0,0,0,4,4,10,8,9,17,3,0,63,11,10,15,16,14,22,3,0,106
UCL122046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,9,0,0,0,5,0,3,0,0,5,4,10,9,5,9,8,5,0,45,0,0,0,0,0,0,0,0,8,0,0,0,4,3,3,0,0,12,4,5,8,9,12,11,5,0,55,0,0,0,0,0,0,0,0,0,4,3,0,0,3,5,0,0,18,11,19,18,17,20,19,7,3,98
UCL122047,0,4,7,5,0,0,10,0,0,0,0,3,0,0,0,11,0,0,7,6,18,7,4,0,46,0,3,0,3,14,11,0,0,25,8,7,9,8,24,23,16,10,93,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,14,5,7,15,13,26,28,16,10,111,0,0,0,0,0,0,0,0,5,6,4,7,4,18,14,5,4,67,18,13,25,36,85,59,25,8,274
UCL122048,0,13,12,11,3,0,40,0,0,0,0,3,3,0,0,11,0,4,13,15,11,9,4,0,56,0,0,6,3,4,5,4,0,20,0,0,3,8,6,5,0,0,24,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,10,0,0,7,8,11,12,3,0,34,0,0,0,0,0,0,0,0,0,3,3,9,4,6,3,4,0,26,5,6,29,42,50,40,19,0,192
UCL122049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,10,0,0,3,3,5,0,0,0,13,0,5,3,11,11,6,6,3,48,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,9,3,5,6,16,8,7,6,4,63,0,0,0,0,0,3,0,0,3,0,5,4,4,3,9,7,0,40,4,8,12,27,26,26,14,3,130
UCL122050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3,4,4,0,3,0,0,12,4,5,3,15,8,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,8,3,15,14,3,0,0,49,0,0,0,0,0,0,0,0,0,3,0,3,3,8,4,3,9,28,9,10,14,17,28,13,3,8,99
UCL122051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,10,4,9,3,7,9,4,3,0,40,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,6,9,3,6,12,6,3,0,44,0,0,0,0,0,0,0,0,0,3,3,7,5,9,3,6,0,39,9,14,11,16,23,16,9,0,105
UCL122052,4,3,3,3,0,0,11,0,0,0,7,4,3,0,0,16,0,10,31,9,5,0,0,0,58,0,3,6,7,7,3,0,0,24,3,10,9,14,15,9,0,0,63,0,0,4,0,0,0,0,0,4,0,0,0,3,3,3,0,0,6,3,10,20,14,22,12,0,0,77,0,0,0,0,0,0,0,0,0,4,8,5,3,4,6,0,0,29,6,28,64,47,46,23,0,0,212
UCL122053,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,4,0,3,9,4,4,3,0,0,21,0,0,3,8,4,0,4,0,17,0,4,6,9,10,4,0,0,41,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,4,9,6,12,16,7,0,3,52,0,0,0,0,0,0,0,0,3,3,3,3,8,3,5,0,3,29,5,12,22,36,27,15,7,9,128
UCL122054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,12,0,0,3,0,3,3,0,0,11,4,3,8,15,12,5,0,0,53,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,4,3,10,15,12,7,0,0,61,0,0,0,0,3,0,0,0,4,0,0,6,0,9,16,18,3,54,5,10,22,19,31,33,19,4,138
UCL122055,3,6,4,5,0,0,17,0,0,0,0,4,0,0,0,10,0,3,19,16,16,20,11,0,80,4,4,3,9,13,9,7,0,44,3,8,8,6,15,13,4,0,56,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,0,3,11,6,6,9,13,16,18,8,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,5,26,5,20,39,41,54,57,28,11,247
UCL122056,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,9,0,0,3,0,0,21,3,0,4,3,3,5,0,0,22,3,3,13,0,7,3,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,10,7,10,13,0,12,3,3,3,47,0,0,0,0,0,0,0,0,3,0,0,0,8,0,4,0,0,15,11,11,25,10,19,18,10,3,114
