SAL_CODE_2021,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
SAL14300,4,14,19,15,7,54,0,54
SAL14301,0,5,0,0,0,9,0,9
SAL14302,64,426,255,38,20,807,12,816
SAL14303,0,15,12,6,4,34,0,37
SAL14304,0,4,5,9,0,23,0,23
SAL14305,18,167,358,208,203,958,16,970
SAL14306,0,0,5,3,0,12,0,14
SAL14307,48,76,31,11,15,185,7,189
SAL14308,0,0,0,0,0,0,0,0
SAL14309,0,15,43,21,16,97,0,97
SAL14310,394,1509,744,196,129,2979,88,3066
SAL14311,0,4,7,0,7,24,0,24
SAL14312,0,15,24,13,3,63,10,73
SAL14313,0,3,18,4,13,32,0,32
SAL14314,0,0,3,3,0,9,0,14
SAL14315,0,8,8,4,6,20,0,20
SAL14316,28,136,58,42,32,297,6,309
SAL14317,0,3,11,5,5,23,0,23
SAL14318,0,7,4,5,0,21,0,21
SAL14319,120,312,186,81,44,738,20,758
SAL14320,173,1198,858,186,60,2473,19,2489
SAL14321,17,176,288,56,30,564,0,568
SAL14322,3,37,42,18,18,120,0,124
SAL14323,0,4,7,6,5,30,0,30
SAL14324,3,60,138,52,39,286,0,288
SAL14325,0,3,5,4,0,12,0,12
SAL14326,0,0,0,0,0,0,0,0
SAL14327,0,0,0,0,0,0,0,0
SAL14328,0,50,56,24,15,144,5,153
SAL14329,11,157,538,210,179,1094,6,1100
SAL14330,0,0,14,7,7,33,0,33
SAL14331,0,0,0,0,0,7,0,7
SAL14332,0,0,0,0,0,0,0,0
SAL14333,271,617,277,72,42,1280,44,1321
SAL14334,145,553,306,103,40,1153,30,1179
SAL14335,0,26,111,61,51,248,4,253
SAL14336,0,31,56,33,26,147,0,147
SAL14337,0,8,51,20,10,88,0,89
SAL14338,0,4,3,3,5,15,0,16
SAL14339,9,97,100,42,28,278,0,278
SAL14340,0,26,37,8,11,80,4,85
SAL14341,0,0,0,6,0,10,0,10
SAL14342,42,480,504,151,76,1251,11,1262
SAL14343,66,258,228,91,63,708,18,722
SAL14344,5,34,113,77,130,356,3,361
SAL14345,0,0,0,0,0,0,0,0
SAL14346,0,4,6,0,0,14,0,14
SAL14347,0,0,4,0,0,10,0,10
SAL14348,0,68,87,44,35,230,9,241
SAL14349,0,17,37,17,18,90,0,93
SAL14350,119,793,768,230,162,2073,55,2128
SAL14351,0,6,6,0,0,15,0,15
SAL14352,55,608,993,361,221,2231,12,2248
SAL14353,210,1276,1795,519,281,4078,41,4118
SAL14354,0,10,30,18,17,77,0,77
SAL14355,0,22,59,21,14,122,7,125
SAL14356,0,0,0,0,0,0,0,0
SAL14357,0,4,4,3,0,9,0,11
SAL14358,0,6,11,5,4,22,0,22
SAL14359,0,3,15,14,9,43,0,43
SAL14360,0,6,16,11,6,30,0,32
SAL14361,0,13,23,7,0,42,0,42
SAL14362,4,32,31,10,16,95,5,99
SAL14363,0,3,13,4,0,15,0,15
SAL14364,0,0,0,0,0,0,0,0
SAL14365,0,4,4,3,0,4,0,4
SAL14366,0,0,0,0,0,5,0,5
SAL14367,0,0,0,0,0,4,0,4
SAL14368,0,0,0,0,0,0,0,0
SAL14369,0,3,0,0,0,11,0,11
SAL14370,0,0,0,0,0,0,0,0
SAL14371,1289,2577,571,66,18,4517,82,4598
SAL14372,0,0,5,9,0,15,0,15
SAL14373,3,30,52,11,13,115,0,116
SAL14374,3,5,25,7,3,47,0,47
SAL14375,13,388,547,172,85,1200,13,1208
SAL14376,1401,4747,2474,513,255,9392,130,9526
SAL14377,538,2298,783,128,37,3787,37,3820
SAL14378,0,0,3,0,0,10,0,10
SAL14379,0,9,6,5,5,21,0,21
SAL14380,0,76,128,58,31,293,0,298
SAL14381,3,114,134,47,33,327,0,333
SAL14382,0,27,34,24,14,100,4,101
SAL14383,0,0,0,0,0,0,0,0
SAL14384,0,9,8,3,3,20,0,20
SAL14385,0,7,14,3,7,29,0,36
SAL14386,0,0,0,0,0,0,0,0
SAL14387,0,19,25,11,4,60,0,59
SAL14388,0,0,0,0,0,0,0,0
SAL14389,0,0,0,0,0,0,0,0
SAL14390,0,5,15,9,3,32,0,31
SAL14391,7,52,127,45,29,253,4,260
SAL14392,0,49,181,62,42,345,4,352
SAL14393,0,4,13,3,0,22,0,23
SAL14394,0,4,7,6,4,27,0,27
SAL14395,59,454,391,112,77,1092,12,1104
SAL14396,37,286,331,131,71,857,11,869
SAL14397,3,78,107,46,16,249,9,261
SAL14398,0,0,17,3,4,25,0,26
SAL14399,67,529,827,329,169,1916,14,1933
SAL14400,10,65,60,21,9,167,3,174
SAL14401,29,233,313,105,74,752,3,756
SAL14402,0,26,46,22,18,122,0,122
SAL14403,0,11,13,10,0,35,0,34
SAL14404,0,0,4,3,0,7,0,7
SAL14405,0,9,11,3,0,25,0,22
SAL14406,0,23,33,25,19,101,3,102
SAL14407,0,3,0,4,0,14,0,14
SAL14408,23,135,189,87,30,469,7,470
SAL14409,7,99,176,68,33,390,6,397
SAL14410,0,6,10,0,0,25,0,20
SAL14411,0,0,9,4,5,20,0,20
SAL14412,5,96,130,43,32,305,5,308
SAL14413,0,0,5,4,0,6,0,6
SAL14414,0,6,40,24,8,74,0,76
SAL14415,0,3,20,8,7,46,0,46
SAL14416,4,18,49,37,40,148,0,148
SAL14417,0,0,0,0,0,4,0,4
SAL14418,3,16,19,10,5,57,8,59
SAL14419,0,3,6,6,0,14,0,14
SAL14420,131,933,763,277,171,2270,54,2325
SAL14421,5,113,87,26,4,239,4,242
SAL14422,510,1518,772,101,45,2947,41,2988
SAL14423,0,60,99,45,32,239,0,245
SAL14424,838,835,184,19,15,1892,32,1925
SAL14425,0,3,4,0,0,6,0,6
SAL14426,4,44,38,17,8,99,0,101
SAL14427,0,0,6,4,0,18,0,18
SAL14428,93,824,741,226,113,2000,16,2020
SAL14429,5,37,80,30,13,157,3,160
SAL14430,13,91,118,28,33,287,7,291
SAL14431,0,17,28,13,9,68,0,68
SAL14432,9,128,159,52,32,379,9,389
SAL14433,33,421,799,314,199,1760,20,1778
SAL14434,333,1653,1772,536,302,4602,35,4636
SAL14435,0,27,45,17,5,102,0,101
SAL14436,0,19,13,4,5,43,4,46
SAL14437,0,0,0,0,0,0,0,0
SAL14438,19,146,307,126,89,673,9,684
SAL14439,0,0,0,0,0,0,0,0
SAL14440,0,114,390,190,159,850,8,854
SAL14441,41,580,759,250,173,1800,19,1816
SAL14442,24,247,63,6,4,342,4,349
SAL14443,723,2274,1165,330,151,4647,106,4754
SAL14444,4,43,72,25,12,161,0,161
SAL14445,0,0,3,4,0,7,0,7
SAL14446,5,14,29,3,3,51,0,50
SAL14447,0,0,5,0,0,4,0,4
SAL14448,0,4,11,9,6,35,0,35
SAL14449,7,55,100,39,31,230,10,238
SAL14450,0,6,4,3,0,12,0,12
SAL14451,0,8,10,0,0,14,0,14
SAL14452,5,27,34,14,5,89,3,91
SAL14453,0,0,3,6,0,14,0,14
SAL14454,0,8,12,4,4,28,0,28
SAL14455,0,0,0,0,0,0,0,0
SAL14456,35,310,320,138,172,977,26,996
SAL14457,5,75,170,72,69,389,3,394
SAL14458,0,0,6,0,0,4,0,4
SAL14459,0,8,7,3,9,23,0,23
SAL14460,0,0,4,5,0,12,0,12
SAL14461,0,55,71,26,3,158,5,162
SAL14462,0,7,9,3,9,22,0,22
SAL14463,300,1598,1330,365,202,3796,52,3848
SAL14464,250,809,508,167,105,1838,35,1874
SAL14465,0,24,54,39,41,156,5,160
SAL14466,22,222,278,115,73,713,10,726
SAL14467,0,21,83,32,21,158,4,163
SAL14468,0,4,3,0,0,3,0,3
SAL14469,0,0,0,0,0,3,0,3
SAL14470,0,0,0,0,0,0,0,0
SAL14471,571,1985,1872,710,419,5562,138,5700
SAL14472,0,4,0,0,3,9,0,9
SAL14473,0,4,14,4,13,34,0,34
SAL14474,0,0,7,7,3,22,0,22
SAL14475,0,0,0,0,0,0,0,0
SAL14476,136,1318,978,235,64,2729,53,2783
SAL14477,0,0,0,0,0,0,0,0
SAL14478,3,62,70,34,17,191,4,198
SAL14479,4,51,67,48,45,212,8,218
SAL14480,0,0,0,0,0,4,0,4
SAL14481,0,0,0,0,0,0,0,0
SAL14482,0,4,0,0,3,15,0,15
SAL14483,0,5,3,0,0,9,0,9
SAL14484,0,4,0,4,0,11,0,11
SAL14485,0,0,3,3,0,8,0,8
SAL14486,0,6,24,14,8,44,0,44
SAL14487,0,3,0,3,3,11,0,11
SAL14488,0,9,14,9,7,32,0,32
SAL14489,0,0,4,0,0,5,0,3
SAL14490,0,3,8,4,0,14,0,13
SAL14491,0,5,11,5,11,33,0,33
SAL14492,0,22,36,16,4,82,4,85
SAL14493,0,12,55,25,18,116,0,114
SAL14494,0,0,0,0,0,0,0,0
SAL14495,5,23,73,56,79,231,3,234
SAL14496,0,15,28,8,10,65,0,65
SAL14497,0,0,0,0,0,0,0,0
SAL14498,0,0,0,0,4,3,0,3
SAL14499,0,5,9,4,6,22,0,22
SAL14500,0,0,0,0,0,0,0,0
SAL14501,3,85,179,79,63,412,5,416
SAL14502,0,7,12,10,6,39,0,39
SAL14503,15,201,432,159,108,915,3,918
SAL14504,4,32,48,32,26,140,3,146
SAL14505,6,60,69,23,6,160,0,165
SAL14506,0,8,13,8,0,22,0,22
SAL14507,0,0,0,0,0,0,0,0
SAL14508,0,8,21,5,5,37,0,37
SAL14509,0,15,24,16,11,63,0,69
SAL14510,0,10,14,13,12,48,0,54
SAL14511,116,833,936,378,224,2489,36,2524
SAL14512,0,21,49,38,31,143,0,143
SAL14513,0,3,26,16,16,50,0,51
SAL14514,0,54,99,22,20,202,0,202
SAL14515,0,10,23,18,18,69,4,72
SAL14516,0,3,4,0,8,20,0,20
SAL14517,0,8,11,4,5,29,0,29
SAL14518,0,0,0,0,0,8,0,8
SAL14519,0,3,12,0,5,25,0,25
SAL14520,7,48,152,74,75,363,6,367
SAL14521,0,0,26,16,29,68,0,70
SAL14522,16,157,211,107,78,559,11,567
SAL14523,0,0,0,0,0,0,0,0
SAL14524,147,174,119,48,31,517,15,524
SAL14525,4,48,39,14,10,127,0,127
SAL14526,5,25,37,16,23,109,3,112
SAL14527,0,4,0,0,0,4,0,4
SAL14528,3,87,167,77,61,401,3,402
SAL14529,0,0,6,0,4,8,0,8
SAL14530,0,9,16,11,6,38,0,38
SAL14531,0,12,31,21,21,83,6,83
SAL14532,0,24,24,9,6,63,0,59
SAL14533,0,89,121,46,20,270,5,276
SAL14534,8,79,183,67,88,418,4,425
SAL14535,3,27,59,25,10,123,0,121
SAL14536,290,1492,1383,520,288,3972,96,4073
SAL14537,27,230,477,177,122,1035,6,1046
SAL14538,0,15,23,10,8,57,0,55
SAL14539,0,0,8,0,0,8,0,8
SAL14540,0,0,0,0,0,0,0,0
SAL14541,4,3,6,5,9,29,0,24
SAL14542,1792,3262,813,81,24,5967,90,6054
SAL19494,0,0,0,0,0,0,0,0
SAL19797,0,0,0,0,0,0,0,0
