SA2_CODE_2021,C21_Aus_Bplace_NS,C21_Aus_Tot_resp,C21_Aus_Ab_BP_B_OS,C21_Aus_Ab_Fa_O_B_OS,C21_Aus_Ab_Mo_O_B_OS,C21_Aus_Ab_BP_B_Aus,C21_Aus_Abor_Bplace_NS,C21_Aus_Abor_Tot_respons,C21_Chi_BP_B_OS,C21_Chi_Fa_O_B_OS,C21_Chi_Mo_O_B_OS,C21_Chi_BP_B_Aus,C21_Chi_Bplace_NS,C21_Chi_Tot_resp,C21_Cro_BP_B_OS,C21_Cro_Fa_O_B_OS,C21_Cro_Mo_O_B_OS,C21_Cro_BP_B_Aus,C21_Cro_Bplace_NS,C21_Cro_Tot_resp,C21_Dut_BP_B_OS,C21_Dut_Fa_O_B_OS,C21_Dut_Mo_O_B_OS,C21_Dut_BP_B_Aus,C21_Dut_Bplace_NS,C21_Dut_Tot_resp,C21_Eng_BP_B_OS,C21_Eng_Fa_O_B_OS,C21_Eng_Mo_O_B_OS,C21_Eng_BP_B_Aus,C21_Eng_Bplace_NS,C21_Eng_Tot_resp,C21_Fil_BP_B_OS,C21_Fil_Fa_O_B_OS,C21_Fil_Mo_O_B_OS,C21_Fil_BP_B_Aus,C21_Fil_Bplace_NS,C21_Fil_Tot_resp,C21_Fre_BP_B_OS,C21_Fre_Fa_O_B_OS,C21_Fre_Mo_O_B_OS,C21_Fre_BP_B_Aus,C21_Fre_Bplace_NS,C21_Fre_Tot_resp,C21_Ger_BP_B_OS,C21_Ger_Fa_O_B_OS,C21_Ger_Mo_O_B_OS,C21_Ger_BP_B_Aus,C21_Ger_Bplace_NS,C21_Ger_Tot_resp,C21_Gre_BP_B_OS,C21_Gre_Fa_O_B_OS,C21_Gre_Mo_O_B_OS,C21_Gre_BP_B_Aus,C21_Gre_Bplace_NS,C21_Gre_Tot_resp,C21_Hun_BP_B_OS,C21_Hun_Fa_O_B_OS,C21_Hun_Mo_O_B_OS,C21_Hun_BP_B_Aus,C21_Hun_Bplace_NS,C21_Hun_Tot_resp,C21_Ind_BP_B_OS,C21_Ind_Fa_O_B_OS,C21_Ind_Mo_O_B_OS,C21_Ind_BP_B_Aus,C21_Ind_Bplace_NS,C21_Ind_Tot_resp,C21_Iri_BP_B_OS,C21_Iri_Fa_O_B_OS,C21_Iri_Mo_O_B_OS,C21_Iri_BP_B_Aus,C21_Iri_Bplace_NS,C21_Iri_Tot_resp,C21_Ita_BP_B_OS,C21_Ita_Fa_O_B_OS,C21_Ita_Mo_O_B_OS,C21_Ita_BP_B_Aus,C21_Ita_Bplace_NS,C21_Ita_Tot_resp,C21_Kor_BP_B_OS,C21_Kor_Fa_O_B_OS,C21_Kor_Mo_O_B_OS,C21_Kor_BP_B_Aus,C21_Kor_Bplace_NS,C21_Kor_Tot_resp,C21_Leb_BP_B_OS,C21_Leb_Fa_O_B_OS,C21_Leb_Mo_O_B_OS,C21_Leb_BP_B_Aus,C21_Leb_Bplace_NS,C21_Leb_Tot_resp,C21_Mac_BP_B_OS,C21_Mac_Fa_O_B_OS,C21_Mac_Mo_O_B_OS,C21_Mac_BP_B_Aus,C21_Mac_Bplace_NS,C21_Mac_Tot_resp,C21_Mal_BP_B_OS,C21_Mal_Fa_O_B_OS,C21_Mal_Mo_O_B_OS,C21_Mal_BP_B_Aus,C21_Mal_Bplace_NS,C21_Mal_Tot_resp,C21_Mao_BP_B_OS,C21_Mao_Fa_O_B_OS,C21_Mao_Mo_O_B_OS,C21_Mao_BP_B_Aus,C21_Mao_Bplace_NS,C21_Mao_Tot_resp,C21_NZ_BP_B_OS,C21_NZ_Fa_O_B_OS,C21_NZ_Mo_O_B_OS,C21_NZ_BP_B_Aus,C21_NZ_Bplace_NS,C21_NZ_Tot_resp,C21_Pol_BP_B_OS,C21_Pol_Fa_O_B_OS,C21_Pol_Mo_O_B_OS,C21_Pol_BP_B_Aus,C21_Pol_Bplace_NS,C21_Pol_Tot_resp,C21_Rus_BP_B_OS,C21_Rus_Fa_O_B_OS,C21_Rus_Mo_O_B_OS,C21_Rus_BP_B_Aus,C21_Rus_Birthplac_ns,C21_Rus_Tot_resp,C21_Sam_BP_B_OS,C21_Sam_Fa_O_B_OS,C21_Sam_Mo_O_B_OS,C21_Sam_BP_B_Aus,C21_Sam_Birthplac_ns,C21_Sam_Tot_resp,C21_Sco_BP_B_OS,C21_Sco_Fa_O_B_OS,C21_Sco_Mo_O_B_OS,C21_Sco_BP_B_Aus,C21_Sco_Birthplac_ns,C21_Sco_Tot_resp,C21_Ser_BP_B_OS,C21_Ser_Fa_O_B_OS,C21_Ser_Mo_O_B_OS,C21_Ser_BP_B_Aus,C21_Ser_Bplace_NS,C21_Ser_Tot_resp,C21_SAf_BP_B_OS,C21_SAf_Fa_O_B_OS,C21_SAf_Mo_O_B_OS,C21_SAf_BP_B_Aus,C21_SAf_Bplace_NS,C21_SAf_Tot_resp,C21_Span_BP_B_OS,C21_Span_Fa_O_B_OS,C21_Span_Mo_O_B_OS,C21_Span_BP_B_Aus,C21_Span_Bplace_NS,C21_Span_Tot_resp,C21_SriL_BP_B_OS,C21_SriL_Fa_O_B_OS,C21_SriL_Mo_O_B_OS,C21_SriL_BP_B_Aus,C21_SriL_Bplace_NS,C21_SriL_Tot_resp,C21_Viet_BP_B_OS,C21_Viet_Fa_O_B_OS,C21_Viet_Mo_O_B_OS,C21_Viet_BP_B_Aus,C21_Viet_Bplace_NS,C21_Viet_Tot_resp,C21_Wel_BP_B_OS,C21_Wel_Fa_O_B_OS,C21_Wel_Mo_O_B_OS,C21_Wel_BP_B_Aus,C21_Wel_Bplace_NS,C21_Wel_Tot_resp,C21_Oth_BP_B_OS,C21_Oth_Fa_O_B_OS,C21_Oth_Mo_O_B_OS,C21_Oth_BP_B_Aus,C21_Oth_Bplace_NS,C21_Oth_Tot_resp,C21_Anc_ns_BP_B_OS,C21_Anc_ns_Fa_O_B_OS,C21_Anc_ns_Mo_O_B_OS,C21_Anc_ns_BP_B_Aus,C21_Anc_ns_Bplace_NS,C21_Anc_NS_Tot_resp,C21_Tot_P_BP_B_OS,C21_Tot_P_Fa_O_B_OS,C21_Tot_P_Mo_O_B_OS,C21_Tot_P_BP_B_Aus,C21_Tot_P_Bplace_NS,C21_Tot_P_Tot_resp
126021722,4,1304,0,0,5,12,0,22,2110,34,66,38,10,2254,31,5,3,5,0,48,36,7,5,20,0,66,322,153,102,844,10,1435,56,4,10,5,0,82,16,0,3,4,0,27,39,18,4,54,0,120,59,8,0,33,0,100,19,3,0,3,0,28,181,3,3,0,0,194,79,46,31,394,0,558,189,61,18,146,0,412,327,0,4,4,0,336,100,46,16,54,0,221,7,0,0,0,0,7,15,3,5,18,0,42,5,0,0,0,0,8,27,14,0,0,0,47,32,0,5,7,0,41,20,4,6,5,0,36,4,0,0,0,0,4,76,43,38,275,0,440,9,0,5,4,0,17,12,9,4,0,0,19,22,0,5,0,0,27,34,0,0,6,0,33,57,0,3,0,0,67,12,6,0,22,0,31,606,72,58,66,0,806,14,0,4,8,142,173,4120,452,328,1905,168,6969
126021723,7,2028,9,3,5,49,0,68,8935,67,154,51,55,9261,45,0,7,17,0,68,42,13,10,15,0,78,719,189,162,1112,14,2191,313,0,20,4,0,343,22,0,0,4,0,30,88,25,19,116,0,248,70,3,3,27,0,109,22,0,3,7,0,35,476,14,11,0,0,504,137,61,36,476,0,718,285,51,27,148,0,519,1622,0,37,0,5,1669,99,13,17,56,0,188,14,5,0,5,0,18,15,4,4,16,0,43,14,4,0,0,0,22,40,7,14,4,0,65,48,7,5,14,0,72,27,0,5,6,5,40,0,0,0,0,0,3,129,69,39,394,0,630,26,0,4,3,0,36,19,3,0,3,0,17,56,0,4,0,0,62,94,4,4,0,0,103,201,16,14,3,0,236,13,10,0,18,0,42,1862,89,111,97,15,2175,102,7,0,12,636,759,14500,541,608,2583,743,18974
126021724,23,3429,6,9,7,100,0,122,3684,50,111,70,10,3928,157,12,11,48,0,235,63,26,11,43,3,146,846,410,284,1923,11,3477,585,13,49,5,0,647,54,13,4,30,0,99,123,17,23,137,0,304,261,39,24,143,0,469,42,5,5,14,0,69,720,13,16,3,0,754,247,94,76,844,0,1266,992,235,81,583,6,1896,559,10,21,4,0,598,280,71,23,96,0,464,63,0,4,16,0,85,58,20,17,52,0,141,41,9,0,12,0,62,89,34,18,12,0,154,68,22,7,19,0,122,107,5,16,9,0,136,27,8,0,0,0,37,189,110,72,566,3,938,100,15,5,12,0,135,79,10,10,3,0,99,139,9,0,19,0,167,103,8,0,3,0,110,160,4,8,3,0,181,22,9,3,31,0,67,3764,255,221,246,19,4507,125,11,3,22,717,873,12521,1248,890,4830,804,20291
126021725,3,1575,3,0,5,44,0,50,2994,53,51,27,13,3139,47,4,0,21,0,77,24,3,3,12,0,48,531,158,121,823,7,1633,291,13,15,5,4,321,24,5,0,9,0,47,53,13,13,81,4,167,88,14,15,80,0,198,24,5,0,4,0,28,658,10,11,6,3,684,148,46,38,369,6,605,340,75,50,240,3,704,718,9,13,0,0,733,92,17,23,45,0,177,11,5,0,4,0,24,30,10,9,21,0,75,16,6,0,0,0,22,35,8,8,4,0,54,46,3,0,11,0,71,95,0,3,8,0,109,7,0,0,0,0,9,91,57,33,251,0,435,43,7,4,10,0,54,17,3,0,0,0,23,73,3,5,6,0,90,49,4,0,0,0,54,105,7,7,0,0,123,9,3,0,10,0,27,2229,121,124,95,9,2577,122,4,3,9,606,746,8234,530,453,2107,652,11972
127011504,84,3501,8,40,33,632,21,732,565,11,15,6,9,602,61,11,0,4,0,75,23,5,0,16,0,54,795,249,140,1520,83,2791,217,11,19,4,0,243,23,4,3,8,0,38,93,18,9,73,5,207,78,10,5,30,0,131,19,0,7,4,0,33,338,6,12,3,4,370,66,33,19,375,18,502,133,23,17,110,10,294,18,0,0,0,0,18,1460,465,118,201,20,2260,44,5,0,13,4,67,43,9,3,33,0,90,106,6,12,6,6,146,42,7,14,8,0,73,53,3,5,5,0,64,14,0,0,13,0,28,584,32,33,17,5,668,106,37,19,237,7,397,152,4,0,17,0,180,0,0,0,0,0,6,100,8,0,6,3,122,4,0,0,0,0,4,1878,22,15,7,31,1959,5,6,0,4,0,18,3793,235,136,188,44,4394,448,49,28,60,1638,2225,10347,1250,606,3824,1935,17962
127011505,21,2198,4,22,17,173,0,211,580,19,12,26,0,635,154,31,21,85,4,288,30,14,4,9,0,55,414,179,112,958,18,1679,261,11,16,0,0,292,14,0,0,14,0,27,83,21,8,86,0,196,86,22,0,55,0,166,26,6,0,8,0,38,441,6,0,3,0,447,71,37,18,234,3,362,822,185,62,559,8,1641,22,0,0,0,0,24,562,98,63,125,0,852,44,7,9,27,0,82,364,57,36,249,6,709,39,20,8,0,0,72,29,10,8,7,0,45,50,4,12,14,0,80,23,3,0,7,0,39,122,21,3,5,0,155,62,35,21,156,0,272,143,12,5,16,0,174,3,5,0,0,0,10,50,0,3,4,0,62,9,3,0,7,0,20,243,3,3,12,0,269,8,3,0,7,0,20,3010,165,108,169,15,3473,86,18,4,27,932,1070,7243,819,463,3009,999,12533
127011592,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,25
127011593,4,770,0,0,7,14,0,23,529,5,20,6,0,566,190,25,13,50,0,282,16,5,4,13,0,37,208,39,49,256,6,553,265,9,15,5,0,300,17,0,0,0,0,16,29,3,0,15,0,48,70,10,3,54,0,136,14,0,0,3,0,17,152,0,3,0,0,158,28,20,12,59,0,119,398,108,51,279,0,839,11,0,5,4,0,13,113,29,8,36,0,190,52,13,0,8,0,71,107,17,9,76,0,215,15,0,0,0,0,18,15,4,0,4,0,22,42,3,5,7,0,62,31,0,0,0,0,30,71,11,6,0,0,83,39,7,9,55,0,110,180,19,22,10,0,236,13,0,0,0,0,18,107,14,6,9,0,128,5,0,0,4,0,9,539,11,13,18,0,582,0,0,0,8,0,3,2272,104,65,82,11,2540,79,9,0,3,197,289,5067,397,255,958,224,6906
127011594,13,1278,7,14,5,130,0,152,1159,15,32,21,15,1243,78,4,3,21,0,117,8,3,0,0,0,11,416,72,49,366,23,931,294,9,10,0,0,313,29,0,0,3,0,41,28,10,7,29,0,73,84,12,3,12,0,121,14,0,4,5,0,22,622,11,5,9,0,641,36,9,10,116,0,167,414,80,29,208,5,741,7,0,4,0,0,21,283,89,33,47,4,449,140,15,3,10,0,163,67,12,8,38,4,127,44,0,0,3,5,54,18,4,3,0,0,25,47,5,8,7,0,59,57,4,0,10,0,68,147,9,7,10,0,169,35,11,4,72,0,127,338,19,25,23,0,403,0,0,0,0,0,3,185,11,0,9,0,209,11,0,0,0,0,11,1628,32,24,33,11,1724,10,0,0,6,0,9,4624,168,109,86,24,5009,312,9,9,12,538,886,10216,520,331,1228,623,12919
127011595,8,1725,4,10,6,114,3,139,748,31,36,21,0,840,142,15,7,55,0,215,9,0,0,9,0,16,403,74,77,493,9,1052,334,15,32,12,3,394,34,0,4,10,0,50,62,15,16,41,0,136,75,22,9,46,5,158,18,0,0,0,0,21,555,12,6,6,0,578,40,17,21,157,0,236,392,106,46,285,0,838,3,0,0,0,0,3,392,115,39,103,0,651,120,9,13,24,0,168,66,25,15,62,0,173,55,10,4,4,0,66,31,5,3,4,0,38,47,4,9,6,0,67,37,0,4,0,0,41,200,26,8,4,4,243,47,28,11,97,0,184,354,39,13,30,3,447,14,4,0,3,0,19,167,4,14,9,0,199,13,0,0,0,0,15,950,32,27,26,5,1041,11,0,3,3,0,12,4927,221,137,175,17,5477,218,8,5,33,464,726,9559,708,461,1788,526,13038
127011596,7,1683,3,10,8,132,0,157,656,36,11,15,6,712,138,24,16,78,0,249,18,3,0,4,0,28,459,118,102,587,14,1274,472,10,15,8,0,515,35,3,0,4,0,47,62,21,14,43,0,138,107,22,20,80,4,241,12,0,0,10,0,24,919,11,9,3,5,942,44,22,24,169,0,262,401,124,53,306,5,888,15,0,0,0,0,16,340,129,37,102,0,618,124,25,21,45,0,204,89,44,16,84,0,236,74,11,8,0,0,92,26,7,0,5,0,36,40,17,8,11,0,78,23,0,0,0,0,21,231,24,8,15,4,284,53,9,24,110,0,195,327,25,13,33,3,403,37,0,0,0,0,36,164,9,4,10,0,185,12,0,0,0,0,12,618,41,34,24,3,725,5,0,5,8,0,16,4649,258,181,190,23,5298,157,24,8,25,510,726,9366,823,508,2003,565,13263
127011597,12,2475,3,19,9,100,0,131,679,35,28,46,11,805,247,45,19,97,0,411,17,8,6,26,0,57,518,175,126,893,5,1722,510,18,29,33,0,582,40,3,0,8,0,52,70,13,11,70,0,168,128,41,24,86,0,283,22,6,0,4,0,32,999,11,18,0,0,1034,49,28,24,235,0,331,766,277,107,803,0,1953,13,8,0,0,0,20,377,114,51,88,0,636,197,31,29,57,0,308,156,50,21,176,0,405,91,15,14,4,0,124,48,19,9,5,0,77,72,7,14,32,0,125,40,5,3,12,0,52,209,12,4,7,0,239,69,40,26,185,0,320,458,54,34,61,0,612,17,7,3,0,0,27,188,12,23,26,0,252,16,0,4,0,0,27,542,49,50,41,14,690,9,4,0,14,0,28,5899,323,241,312,25,6803,198,19,0,46,581,843,11503,1141,732,3171,647,17194
127011726,17,1698,0,8,4,142,0,152,70,4,4,10,0,86,27,8,9,17,0,65,39,7,7,22,0,77,262,139,110,1018,9,1539,49,0,14,0,0,65,9,0,0,13,0,24,54,10,6,82,0,155,15,3,3,22,0,46,16,3,4,3,0,20,55,0,8,3,0,69,83,24,24,294,0,424,168,40,26,212,0,455,3,0,0,0,0,3,54,21,12,32,0,117,9,0,4,3,0,12,96,26,11,108,0,241,6,8,4,3,0,18,10,21,10,9,0,53,21,4,5,3,0,40,13,5,0,7,0,29,31,3,0,3,0,35,55,29,25,228,0,336,18,3,0,14,0,35,13,3,0,4,0,19,18,0,0,6,0,23,0,3,0,5,0,7,17,3,0,0,0,19,8,6,7,6,0,25,337,53,37,74,8,519,18,4,0,26,204,254,1377,384,281,2478,241,4761
127011727,11,3732,3,17,23,240,7,294,334,10,19,31,0,397,135,27,19,82,0,258,17,23,4,45,0,87,496,330,196,1695,14,2724,547,27,41,28,0,645,35,9,0,17,0,61,72,16,12,134,3,234,93,55,31,106,0,287,22,12,3,12,0,42,973,15,18,0,0,1011,121,75,45,477,0,717,342,214,91,582,3,1225,11,0,6,0,0,13,164,51,20,96,0,334,64,15,9,22,0,116,82,69,27,184,0,363,75,24,14,6,0,119,41,21,15,8,0,93,42,8,8,38,0,95,14,5,12,17,0,47,200,39,16,7,0,264,117,73,37,421,0,651,189,29,28,32,0,284,37,15,5,4,0,61,148,11,5,23,0,186,27,4,0,0,0,32,113,7,27,13,0,168,19,4,3,21,0,49,3163,279,178,260,14,3896,135,12,11,54,427,634,7038,1204,745,4843,477,14299
127011728,13,2322,0,22,6,156,0,184,585,0,17,28,0,637,140,42,9,65,0,249,32,13,5,14,0,65,473,172,122,1131,18,1908,395,17,32,12,3,458,24,3,0,10,0,38,78,9,23,94,0,204,88,36,17,80,0,224,16,0,0,5,0,28,815,24,4,4,0,847,97,38,24,301,0,462,546,165,49,537,4,1299,23,0,0,0,0,23,289,79,27,120,0,518,84,32,12,31,0,170,222,47,30,178,0,474,36,16,5,5,0,67,27,9,0,6,0,41,58,12,14,19,0,97,18,0,0,4,0,24,152,18,0,5,4,186,92,33,36,241,0,406,179,22,14,44,0,258,29,7,4,0,0,39,87,18,12,12,0,120,33,0,0,0,0,36,211,9,18,14,0,256,11,3,0,5,0,22,3167,224,124,206,24,3746,103,11,4,27,400,553,7429,874,506,3284,476,12559
127011729,22,4049,0,26,14,414,0,467,412,9,21,27,0,473,119,18,23,69,3,234,43,22,12,51,0,126,685,333,291,1986,27,3318,415,17,42,22,3,501,42,6,3,21,0,74,100,41,22,162,0,327,94,42,31,114,3,279,18,6,6,17,0,51,1483,32,20,8,0,1546,146,47,42,520,7,764,334,199,81,601,0,1221,26,0,6,0,0,32,165,49,20,83,0,320,73,22,10,31,0,131,124,65,35,241,0,461,91,21,18,11,0,141,63,14,12,23,0,117,47,6,7,44,0,100,29,4,4,22,0,59,210,42,26,7,0,289,144,53,46,378,6,625,170,27,11,28,0,233,88,11,0,0,0,105,157,10,13,23,3,209,26,0,0,5,0,30,141,10,15,7,0,180,9,0,0,8,0,21,4818,324,203,333,23,5704,183,12,15,54,707,968,9350,1208,833,5438,787,17624
127021509,16,1489,5,18,5,137,9,178,2068,34,42,61,87,2289,141,15,11,25,4,194,18,8,0,3,0,28,504,77,70,440,12,1106,246,10,23,0,3,285,40,3,0,4,0,42,42,3,13,28,0,82,81,12,7,31,0,131,22,0,0,0,0,26,244,12,10,10,0,275,28,14,11,113,4,170,451,118,38,218,8,835,16,0,0,0,0,18,208,72,23,42,4,349,110,6,10,14,0,137,68,11,14,38,4,136,42,6,0,6,0,53,20,3,5,3,0,29,56,12,3,14,0,77,47,0,0,0,0,52,209,12,8,8,0,230,58,18,13,60,0,143,640,42,31,37,7,756,7,0,0,0,0,11,146,7,5,4,10,174,14,0,0,0,0,14,3663,45,61,71,28,3867,0,0,3,0,0,3,5445,193,131,155,35,5954,458,23,5,11,748,1236,13758,632,422,1385,958,17154
127021510,22,2056,8,12,0,107,5,135,973,16,26,34,8,1059,428,46,24,144,5,643,16,8,0,3,0,27,604,130,82,767,10,1590,448,6,42,14,0,521,41,6,7,9,0,58,114,18,11,69,0,214,166,34,10,110,0,322,14,0,0,9,0,25,177,3,3,0,0,178,82,34,19,238,6,379,1572,259,120,703,63,2718,4,0,0,0,0,12,228,52,33,72,0,390,187,15,13,53,0,271,296,59,25,127,4,509,48,3,9,10,0,78,31,9,8,0,0,42,76,4,3,24,0,103,91,14,3,14,0,116,63,13,6,6,0,84,72,18,24,162,5,280,217,15,4,17,4,263,14,0,0,3,0,15,345,17,15,11,17,403,15,0,0,0,0,15,788,24,36,15,8,873,9,3,0,4,0,21,8034,272,230,225,49,8810,254,3,17,23,860,1165,14364,873,613,2800,1044,19690
127021511,34,1470,3,3,8,57,0,77,6091,40,53,42,107,6324,67,4,0,8,3,77,17,0,4,0,0,17,810,69,87,446,16,1428,271,0,23,0,4,293,24,0,0,4,0,35,98,11,9,41,0,155,43,3,3,13,0,61,10,0,0,0,0,15,71,0,0,0,0,71,41,22,16,162,4,242,157,12,3,27,5,211,38,0,9,0,0,40,116,27,14,24,0,180,46,3,9,6,5,66,20,6,0,8,0,35,64,7,12,0,0,90,29,0,4,0,0,36,89,5,0,3,0,98,94,5,0,8,0,110,306,4,8,3,0,328,34,17,13,94,0,158,338,17,11,4,0,369,0,0,0,0,0,6,97,4,3,0,5,104,10,0,0,0,0,9,8649,53,95,45,95,8944,8,0,3,4,0,9,4072,125,109,72,67,4446,998,4,13,16,1527,2569,20424,386,401,1061,1828,24101
127021512,49,1976,10,15,13,213,0,247,2192,40,43,48,19,2341,155,10,0,18,0,191,6,9,0,4,0,17,626,118,82,797,44,1673,182,3,23,9,5,228,30,4,5,3,0,41,97,8,6,69,0,186,109,11,8,26,0,160,25,4,0,3,0,36,113,6,6,0,0,127,69,22,26,221,4,334,485,65,43,153,0,748,8,0,0,0,0,8,392,95,41,82,0,615,68,6,0,17,0,86,50,8,13,35,0,106,59,6,11,0,0,80,50,15,3,0,0,67,87,5,0,13,0,105,54,0,0,16,0,72,389,22,11,15,3,450,49,24,13,148,0,240,585,37,37,29,8,700,15,0,0,0,0,16,94,6,6,3,7,105,0,0,0,0,0,0,4841,68,74,54,32,5081,4,0,0,5,0,15,3555,151,121,131,35,3995,590,29,15,30,1155,1826,13593,645,514,2147,1351,18249
127021513,37,1605,5,17,9,94,4,136,4925,71,68,63,34,5158,80,0,8,3,0,97,12,0,0,4,0,19,760,111,96,434,43,1438,259,0,19,7,7,293,26,4,0,4,0,31,94,11,6,39,0,151,20,8,7,13,0,54,16,0,0,0,0,21,75,0,4,0,0,72,34,26,17,120,0,198,198,20,10,29,0,265,37,0,5,0,0,37,104,28,0,33,0,179,78,7,10,9,4,104,41,11,8,13,9,78,47,10,8,0,0,60,41,5,3,0,0,53,77,9,6,4,0,91,112,3,7,9,0,130,248,3,3,8,0,268,56,12,10,69,3,159,236,6,10,14,0,266,0,0,0,0,0,4,125,5,4,0,0,135,14,0,0,0,0,16,7789,87,117,64,47,8113,4,0,0,3,0,11,4434,114,76,81,40,4747,823,6,16,26,1278,2147,18757,455,433,1141,1468,22261
127021514,5,944,0,4,0,40,0,48,798,13,25,16,3,859,401,52,10,73,5,545,4,0,0,4,0,6,271,60,51,282,9,680,140,5,15,0,0,157,18,0,0,3,0,16,40,4,3,25,0,75,48,7,20,34,0,106,19,4,0,5,0,31,97,4,0,3,0,107,26,17,18,73,0,136,583,121,46,323,7,1085,4,0,0,0,0,4,107,30,11,34,0,177,78,12,9,31,0,131,94,26,14,61,0,199,26,4,0,0,0,33,22,3,0,0,0,26,49,6,4,3,0,63,24,4,0,0,0,29,105,5,8,0,0,121,22,3,10,71,0,108,111,15,5,13,5,151,4,0,0,0,0,4,94,3,0,7,0,104,3,5,0,0,0,7,999,22,30,14,0,1071,8,0,0,3,0,9,4240,118,102,91,36,4586,180,9,8,3,410,608,7977,433,282,1108,476,10279
127021515,28,1242,11,17,11,78,3,113,1794,10,22,19,17,1869,143,6,4,11,0,161,10,0,0,4,0,20,572,60,68,330,23,1061,365,3,19,0,0,388,26,4,0,6,0,37,73,6,4,32,3,123,47,5,6,12,0,64,21,0,0,3,0,22,216,0,0,4,0,218,38,12,10,103,0,165,283,26,8,47,3,370,15,0,0,5,0,22,219,68,11,29,0,335,72,3,0,3,0,80,59,15,3,6,6,86,40,8,0,0,0,57,27,0,6,0,0,33,58,4,0,6,4,68,60,0,0,0,0,59,151,6,0,5,5,172,33,18,8,105,4,163,316,17,3,5,0,350,0,0,0,0,0,0,199,0,0,0,6,207,4,0,0,0,0,4,1918,21,47,16,11,2012,3,3,0,4,0,13,9088,132,91,74,57,9441,412,7,8,11,1206,1643,15329,365,284,909,1359,18248
127021516,12,1781,0,8,3,91,0,111,1754,21,43,43,5,1870,240,19,18,27,0,309,21,13,0,3,0,31,714,104,61,617,18,1512,238,5,14,0,0,268,28,5,5,6,0,42,110,16,10,41,0,175,95,0,8,30,0,137,25,0,0,0,0,27,110,7,3,0,0,118,57,24,11,177,0,268,444,55,38,91,10,631,14,0,0,0,0,18,316,56,26,43,0,439,98,10,6,7,0,112,151,8,9,32,0,204,74,23,0,11,0,104,26,12,3,0,0,43,67,8,4,5,4,84,51,0,0,0,0,54,154,3,15,0,0,174,54,19,19,130,0,215,287,13,14,26,0,337,4,0,0,0,0,9,184,3,8,5,0,204,8,0,0,0,0,8,3033,36,68,46,26,3204,9,0,6,3,0,12,9684,160,136,116,43,10142,572,9,19,11,1181,1799,17433,526,436,1557,1308,21249
127021517,6,628,0,9,0,34,0,44,742,22,17,10,10,792,218,18,18,17,0,276,7,0,0,5,0,10,246,34,28,208,6,527,142,4,8,10,0,170,18,0,0,4,0,21,19,0,6,28,0,51,31,3,0,20,0,59,8,3,0,0,0,12,65,0,0,0,0,64,22,8,0,71,3,107,368,56,14,143,3,578,10,0,0,0,0,10,105,16,14,17,0,153,65,0,10,10,0,86,74,9,10,29,0,124,4,0,0,0,0,4,17,0,0,0,0,16,40,5,0,3,0,53,43,0,0,6,0,49,47,0,0,0,0,47,23,10,5,41,0,87,71,6,6,13,0,96,0,5,0,0,0,9,118,6,0,0,0,130,0,4,0,4,0,7,916,9,24,19,12,979,0,0,0,5,0,10,4228,94,60,66,15,4472,143,0,6,4,347,502,7302,259,202,698,399,8855
127021518,13,727,0,10,0,46,0,56,92,0,5,3,0,99,109,9,10,44,0,172,11,4,0,0,0,13,126,52,17,305,5,497,24,0,0,0,0,24,3,0,0,10,0,15,28,12,6,27,0,74,30,5,0,19,0,55,10,0,0,10,0,22,61,0,0,0,0,61,20,8,9,73,0,116,657,145,64,376,8,1250,0,0,0,3,0,3,97,12,20,28,3,159,19,0,0,11,0,32,305,50,25,187,7,570,0,4,0,0,0,3,4,6,3,0,0,15,19,13,0,9,0,42,13,0,3,0,0,19,0,0,3,0,0,7,23,4,4,50,0,81,49,7,14,14,0,88,0,0,0,0,0,0,11,0,0,0,0,21,4,0,0,0,0,4,43,0,3,0,0,45,3,0,0,0,0,3,667,56,34,48,3,804,43,0,0,8,229,276,2308,336,198,1250,249,4344
