SA2_MAINCODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,0,4,17,0,17,0,0,0,0,0,0,0,0,0,37,3,3,38,68,14,70,21,21,39,10,0,0,0,0,36,319,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,23,9,3,49,99,21,145,73,60,150,51,13,15,5,0,96,780,24,34,69,134,235,351,220,269,938,576,354,233,199,71,483,4191,0,0,0,0,0,0,3,3,34,57,95,41,48,16,4,298,3,0,3,0,0,5,3,4,10,6,4,3,3,0,0,48,0,0,0,0,0,0,4,9,39,45,20,12,18,3,3,165,0,0,0,0,0,0,6,0,8,13,3,0,0,0,0,30,0,0,0,0,6,9,27,23,53,43,12,14,3,3,5,198,0,0,3,3,4,7,14,7,17,12,0,3,0,0,3,69,0,0,0,0,0,0,3,0,9,3,0,0,0,0,3,17,0,0,0,0,0,0,0,0
123021441,0,0,6,10,0,15,0,3,3,0,0,0,0,0,11,52,3,6,23,62,12,70,26,23,43,15,3,3,3,0,35,333,0,0,0,0,0,4,0,0,0,0,0,0,0,0,17,24,5,14,33,90,18,148,78,74,149,60,31,6,12,0,102,828,25,41,53,104,223,345,233,287,929,605,404,238,167,56,534,4244,0,0,0,0,0,0,3,5,47,92,119,42,54,10,6,374,0,0,0,0,0,3,0,8,15,6,11,3,0,0,0,49,0,0,0,0,0,0,3,17,63,56,46,13,20,0,5,223,0,0,0,0,0,0,0,3,7,12,7,4,4,0,0,41,0,0,0,3,3,6,21,29,69,48,11,15,3,0,8,222,0,0,4,3,6,20,16,6,20,3,0,0,4,0,7,85,0,0,0,0,0,0,0,3,10,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0
123021442,0,0,18,30,3,18,7,3,3,0,0,0,0,0,14,96,12,14,75,134,42,124,28,43,50,13,7,0,0,3,81,630,0,0,0,0,3,0,0,0,0,0,0,0,0,0,27,29,13,23,101,203,51,242,98,109,171,66,25,14,7,3,192,1299,36,56,135,228,320,486,302,379,1051,612,354,183,102,29,674,4939,0,0,0,0,0,0,3,5,47,93,113,43,61,11,5,394,0,0,0,0,0,6,3,9,12,5,3,0,3,0,0,44,0,0,0,0,0,3,4,15,48,41,25,7,11,3,3,161,0,0,0,0,0,0,0,3,11,4,9,0,4,0,3,41,0,0,0,0,6,4,27,40,50,29,4,8,5,0,15,200,3,0,3,6,3,22,15,12,14,4,0,0,0,0,0,81,0,0,0,0,3,0,4,3,7,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0
123021443,0,3,14,29,8,21,8,3,4,0,0,0,0,0,11,95,15,14,68,124,27,139,25,18,32,12,4,4,0,0,66,559,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,21,25,92,179,39,241,109,70,132,60,27,10,3,0,143,1151,42,58,120,215,204,480,299,338,1043,628,350,210,126,26,650,4782,4,0,0,0,0,0,0,0,57,74,102,29,39,14,3,321,0,0,0,0,0,0,3,7,6,7,4,0,0,0,0,25,0,0,0,0,0,0,4,7,49,41,26,8,5,0,0,148,0,0,0,0,0,0,0,0,10,5,10,0,0,0,0,25,3,0,0,0,6,6,29,26,68,20,5,7,3,0,6,184,0,0,0,10,0,11,13,12,3,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
123021444,3,3,12,32,3,21,4,0,3,0,0,0,0,0,11,98,8,14,62,143,18,136,35,28,46,14,3,0,0,0,73,584,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18,26,12,20,89,209,28,253,102,78,155,58,22,8,3,3,148,1202,42,58,112,237,206,466,288,323,1164,731,474,327,214,55,666,5367,0,0,0,0,0,0,4,6,43,63,101,54,48,14,7,347,0,0,0,0,0,0,3,3,13,5,3,0,0,0,0,29,0,0,0,0,0,0,4,18,53,43,36,7,12,0,3,180,0,0,0,0,0,0,0,3,6,13,3,3,3,0,4,36,0,0,0,8,3,3,27,26,64,30,7,18,7,0,3,199,0,0,0,7,4,12,26,8,21,12,0,3,0,0,3,100,0,0,0,0,0,0,0,3,11,0,0,5,0,0,6,22,0,0,0,0,0,0,0,0
123031445,0,0,3,7,0,7,0,0,0,0,0,0,0,0,0,18,0,4,9,8,4,22,6,11,7,0,0,0,0,0,6,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,9,23,4,49,18,13,22,11,7,0,0,0,17,184,12,15,17,32,88,137,71,96,320,223,122,64,38,11,168,1410,0,0,0,0,0,0,0,8,14,25,39,17,17,3,3,123,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,15,5,19,5,0,0,0,47,0,0,0,0,0,3,0,0,7,4,0,0,0,0,0,15,0,0,0,0,0,0,4,11,19,10,3,9,0,0,0,69,0,0,0,5,3,4,4,6,6,4,0,0,0,0,0,31,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
123031446,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,6,11,3,8,6,3,13,3,0,0,0,0,7,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,21,3,31,22,11,44,14,3,3,3,0,23,193,11,24,21,33,55,126,80,75,446,283,189,172,111,37,251,1922,0,0,0,0,0,0,0,3,10,20,42,19,32,5,0,150,0,0,0,0,0,0,0,3,12,0,3,0,0,0,0,24,3,0,0,0,0,0,3,5,16,17,14,6,9,9,3,91,0,0,0,0,0,0,3,3,3,3,6,0,0,0,0,14,0,0,0,0,0,0,7,7,31,18,12,10,3,3,3,96,0,0,0,0,0,4,7,5,12,3,3,0,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0
123031447,0,0,3,13,0,12,0,3,0,0,0,0,0,0,4,42,0,5,17,45,8,50,16,17,17,5,7,0,0,0,25,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,3,6,25,73,13,131,76,54,89,35,10,8,4,0,62,591,20,37,48,102,231,327,230,254,904,570,350,222,144,42,444,3927,0,0,0,0,0,0,3,9,31,66,67,36,43,19,8,295,0,0,0,0,0,6,3,4,12,6,10,0,3,0,0,46,0,0,0,0,0,3,7,12,43,55,36,12,20,3,6,191,0,0,0,0,0,0,0,3,6,6,4,3,0,3,0,34,0,0,0,0,3,3,13,13,59,31,10,27,5,3,11,179,0,0,0,3,4,18,22,12,23,7,0,3,0,0,0,92,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0
123031448,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,14,0,0,9,16,6,15,5,4,13,3,0,0,0,0,12,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,11,24,5,45,19,23,42,12,3,0,0,0,32,217,18,18,20,34,82,142,86,129,487,284,232,156,116,35,333,2173,0,0,0,0,0,0,3,3,17,39,41,24,35,15,6,191,0,0,0,0,0,5,0,6,11,3,3,0,4,0,0,34,0,0,0,0,0,0,3,9,29,27,14,14,13,4,4,121,0,0,0,0,0,0,0,0,6,9,0,0,5,0,4,24,0,0,0,0,5,0,3,9,27,19,4,16,3,4,0,86,0,0,0,0,0,11,4,4,6,0,0,0,0,0,0,32,0,0,0,0,0,0,3,5,5,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0
124011449,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,13,0,0,15,19,3,24,8,5,10,3,0,0,0,0,11,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,21,36,6,51,33,18,42,11,0,0,0,0,31,255,3,11,29,48,98,175,96,96,302,116,75,70,22,11,157,1303,0,0,3,0,0,3,0,3,15,13,15,9,18,6,0,91,0,0,0,0,0,4,3,14,16,3,3,0,0,0,0,44,0,0,0,0,0,0,0,4,31,14,21,3,6,0,0,90,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,14,0,0,0,0,0,0,3,3,9,8,0,6,0,0,0,38,0,0,0,7,3,10,15,9,13,3,0,0,3,0,0,60,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
124011450,0,0,0,4,0,5,4,0,3,0,0,0,0,0,3,26,0,3,11,24,9,45,14,11,24,3,5,4,0,0,16,176,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,14,0,3,16,47,9,101,55,60,152,66,26,20,3,0,73,631,18,17,26,66,143,343,169,247,986,784,609,525,434,140,574,5087,0,0,0,3,0,3,6,7,27,54,108,59,108,65,3,440,0,0,0,0,0,3,6,16,15,18,13,4,5,3,0,80,0,0,0,0,0,6,3,7,44,52,55,32,49,13,3,273,0,0,0,0,0,0,0,3,3,9,6,4,4,3,0,38,3,0,0,0,0,7,11,19,49,34,16,35,10,0,9,180,0,0,0,3,4,13,17,19,39,14,5,6,3,0,6,135,0,0,0,0,0,0,0,3,3,5,4,6,3,0,3,26,0,0,0,0,0,0,0,0
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,0,7,10,3,13,0,0,0,0,0,0,0,0,4,49,5,6,34,60,14,62,14,18,19,0,0,3,0,0,22,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,49,111,21,144,64,58,85,14,8,10,0,0,75,655,18,21,68,138,157,367,158,216,661,336,169,124,75,23,367,2887,0,0,0,0,0,3,3,9,35,34,41,26,34,19,3,214,0,0,0,0,0,8,8,24,26,11,10,5,6,0,3,101,0,0,0,0,0,4,3,6,51,37,33,14,14,7,5,182,0,0,0,0,0,0,3,4,7,3,11,0,3,0,0,37,0,0,0,0,4,0,14,17,22,28,3,17,8,0,0,113,0,0,4,3,7,24,16,12,23,12,4,3,3,0,6,110,0,0,0,3,0,4,3,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
124011453,0,0,3,9,4,14,4,0,0,0,0,0,0,0,3,32,3,7,10,33,8,48,11,13,13,5,0,0,0,0,18,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,19,64,9,109,43,34,81,34,6,3,3,0,49,478,15,16,29,79,138,255,160,192,691,424,240,180,97,20,342,2883,0,0,0,0,0,0,0,3,26,35,60,31,38,13,0,214,0,0,0,0,0,3,0,7,16,3,3,0,4,0,0,43,0,0,0,0,0,0,3,11,36,52,54,21,21,0,3,204,0,0,0,0,0,0,0,0,8,5,5,0,3,4,4,33,0,0,0,0,3,6,5,16,41,44,6,21,3,0,4,151,0,0,3,0,0,3,5,7,29,5,4,0,0,0,0,66,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
124011454,0,0,5,3,0,19,7,4,3,3,0,0,0,0,4,46,0,0,18,32,9,56,11,21,36,13,4,0,0,0,28,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,22,68,12,114,77,85,205,71,31,14,3,0,122,839,21,38,42,93,237,417,255,345,1173,937,611,574,366,78,747,5927,0,0,0,0,0,0,0,3,32,76,122,68,113,47,14,476,0,0,0,0,3,10,15,17,25,19,9,5,6,0,3,110,0,0,0,0,0,0,5,8,66,70,76,39,46,12,0,316,0,0,0,0,0,3,0,0,6,4,13,9,10,3,3,55,0,0,0,0,3,0,13,29,58,52,20,38,8,3,4,246,0,0,0,3,3,18,24,18,41,16,8,4,0,0,0,130,0,0,0,0,0,0,0,5,6,4,0,3,0,0,3,23,0,0,0,0,0,0,4,0
124011455,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,10,3,3,10,17,3,34,3,8,5,0,0,0,0,0,5,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,31,3,59,26,19,32,5,0,0,0,0,24,231,5,13,18,36,94,193,82,98,352,169,116,99,62,16,171,1524,0,0,0,0,0,0,0,0,10,12,18,16,21,5,0,92,0,0,0,0,0,3,0,4,8,5,8,3,3,0,0,37,0,0,0,0,0,0,6,4,14,20,21,3,25,0,0,102,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,14,0,0,0,0,3,0,3,9,16,12,3,13,4,4,4,68,0,0,0,0,0,12,5,10,15,5,7,3,3,3,4,68,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,3,3,15,0,19,0,0,0,0,0,0,0,0,0,51,0,6,28,58,11,73,23,18,38,19,3,0,0,0,30,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,6,34,101,9,152,93,71,166,71,15,12,4,0,87,827,23,30,41,120,168,333,226,256,1066,706,421,243,132,23,491,4271,3,0,0,0,0,0,0,9,38,98,126,46,44,6,7,373,0,0,0,0,0,0,3,5,11,6,4,0,0,0,0,35,0,0,0,0,0,3,0,17,57,51,31,9,11,0,6,184,0,0,0,0,0,0,4,4,11,9,15,3,0,0,4,53,0,0,0,0,0,4,17,25,63,42,5,14,0,0,6,181,0,0,0,0,4,10,19,18,13,10,0,0,0,0,3,81,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
124031458,0,3,8,14,3,12,0,0,0,0,0,0,0,0,0,52,0,7,49,64,13,81,11,18,33,6,6,0,0,0,40,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0,17,62,110,17,164,71,74,127,51,28,16,4,0,99,835,20,39,73,140,164,323,203,244,1003,676,424,266,159,45,507,4278,0,0,0,0,0,0,0,10,37,92,149,51,52,12,3,407,0,0,0,0,0,3,3,12,10,6,4,0,0,0,3,38,0,0,0,0,0,0,7,19,47,49,36,13,17,0,3,197,0,0,0,0,0,0,0,3,10,5,10,3,0,0,0,36,0,0,0,0,3,0,12,14,46,34,7,13,5,0,6,150,0,0,3,4,0,10,19,7,7,5,3,0,0,0,0,57,0,0,0,0,0,0,3,6,4,7,0,0,0,0,0,18,0,0,0,0,0,0,0,0
124031459,0,0,3,4,0,3,3,0,3,0,0,0,0,0,0,20,3,9,19,26,15,35,11,9,22,11,3,3,0,0,20,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,12,24,40,11,81,58,37,94,54,22,15,9,0,58,523,21,24,33,57,165,239,162,211,816,623,458,305,242,68,377,3800,0,0,0,0,0,0,3,7,19,42,105,52,66,33,3,336,0,0,0,0,0,0,4,4,9,9,5,8,4,0,0,49,0,0,0,0,0,3,0,16,40,46,39,22,28,4,3,208,0,0,0,0,0,0,0,0,3,6,4,0,3,3,3,22,0,0,0,0,0,3,16,17,54,30,11,23,5,0,5,165,0,0,0,3,7,13,9,9,21,6,0,3,4,0,3,82,0,0,0,0,0,0,4,0,3,5,3,3,0,0,0,17,0,0,0,0,0,0,0,0
124031460,0,0,0,0,0,8,3,3,3,0,0,0,0,0,3,26,0,3,13,37,5,48,10,9,27,10,0,0,0,0,20,193,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,9,22,61,8,132,85,62,136,68,16,10,7,0,59,684,19,18,33,83,91,282,213,270,1183,987,734,530,332,94,560,5429,3,0,0,0,0,0,0,6,41,106,164,84,109,37,14,563,0,0,0,0,0,0,0,0,7,6,4,0,7,0,0,29,0,0,0,0,0,3,0,7,36,50,45,25,25,0,3,192,0,0,0,0,0,0,4,0,5,10,15,8,3,3,0,41,0,0,0,0,0,4,8,19,60,38,5,25,5,3,8,192,0,0,3,0,5,11,8,14,10,4,0,3,4,0,0,57,0,0,0,0,3,3,3,3,4,7,0,0,0,0,0,20,0,0,0,0,0,0,0,0
124031461,0,0,3,13,0,19,7,3,3,0,0,0,0,0,3,52,7,5,29,62,18,62,25,18,43,8,3,0,0,0,38,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,6,9,40,101,22,151,83,76,145,69,31,14,3,3,94,843,24,29,55,127,223,373,246,286,1044,715,466,291,163,28,504,4563,0,0,0,0,0,0,0,5,45,110,161,52,73,16,5,470,0,0,0,0,0,7,4,15,13,8,0,3,0,0,0,58,0,0,0,0,0,3,0,14,54,53,32,11,20,3,3,204,0,0,0,0,0,0,0,4,5,6,11,6,4,0,5,46,4,0,0,4,9,3,23,31,47,44,6,18,0,0,8,199,0,0,3,6,6,9,13,17,32,4,0,3,0,0,0,96,0,0,0,0,0,3,3,0,5,5,3,0,0,0,0,23,0,0,0,0,0,0,0,3
124031462,0,0,16,16,0,20,4,0,0,0,0,0,0,0,0,66,3,8,34,80,16,117,26,22,36,6,0,3,0,0,38,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,12,13,54,134,23,225,102,71,156,46,8,12,0,0,114,964,22,33,80,158,190,397,246,298,954,552,273,183,73,19,395,3874,0,0,0,0,0,0,3,6,58,111,150,40,43,4,5,419,0,0,0,0,0,0,5,13,8,5,3,0,0,0,0,36,0,0,0,0,0,3,5,10,58,36,28,9,5,0,3,170,0,0,0,0,0,0,0,0,5,12,4,0,4,0,3,32,0,0,0,0,4,3,16,27,58,34,3,6,0,0,6,156,0,0,3,0,0,16,7,9,9,5,3,0,0,0,4,58,0,0,0,0,0,6,3,3,6,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
124031463,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,12,0,11,3,3,6,4,3,0,3,0,9,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,24,3,25,13,17,25,11,10,3,4,0,24,180,13,11,19,31,65,93,59,93,347,244,158,121,119,53,216,1631,0,0,3,0,0,0,0,4,7,26,31,16,25,12,3,123,0,0,0,0,0,0,3,5,9,0,3,4,0,0,0,34,0,0,0,0,0,0,3,9,18,19,17,7,8,4,0,76,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,15,0,0,0,0,0,0,10,14,17,7,4,4,3,0,0,60,0,0,0,0,0,3,4,4,5,6,3,3,0,0,0,42,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,7,0,0,0,0,0,0,3,0
124031464,0,0,8,7,3,17,3,0,7,0,0,0,0,0,3,52,8,6,35,73,28,82,24,21,33,4,0,3,0,0,22,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,10,10,49,98,35,155,64,52,112,35,15,7,0,0,62,700,22,28,52,115,194,328,156,181,615,327,193,105,44,12,268,2650,0,0,0,0,0,0,0,3,48,71,106,27,40,8,10,311,0,0,3,0,0,0,0,3,8,3,0,0,3,0,3,28,0,0,0,0,0,0,3,13,46,32,13,9,7,0,0,126,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,19,0,0,0,0,0,3,15,12,41,15,3,10,0,0,3,100,0,0,0,0,5,13,8,8,10,3,0,0,0,0,0,46,0,0,0,0,0,7,0,9,8,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0
