UCL_CODE_2021,A0_14_SEO_B_05,A0_14_SEO_05_10,A0_14_SEO_11_15,A0_14_SEO_16,A0_14_SEO_17,A0_14_SEO_18,A0_14_SEO_19,A0_14_SEO_20,A0_14_SEO_21,A0_14_SEO_YNS,A0_14_SEO_T,A0_14_UOLSE_VWW_B_05,A0_14_UOLSE_VWW_05_10,A0_14_UOLSE_VWW_11_15,A0_14_UOLSE_VWW_16,A0_14_UOLSE_VWW_17,A0_14_UOLSE_VWW_18,A0_14_UOLSE_VWW_19,A0_14_UOLSE_VWW_20,A0_14_UOLSE_VWW_21,A0_14_UOLSE_VWW_YNS,A0_14_UOLSE_VWW_T,A0_14_UOLSE_NWNAA_B_05,A0_14_UOLSE_NWNAA_05_10,A0_14_UOLSE_NWNAA_11_15,A0_14_UOLSE_NWNAA_16,A0_14_UOLSE_NWNAA_17,A0_14_UOLSE_NWNAA_18,A0_14_UOLSE_NWNAA_19,A0_14_UOLSE_NWNAA_20,A0_14_UOLSE_NWNAA_21,A0_14_UOLSE_NWNAA_YNS,A0_14_UOLSE_NWNAA_T,A0_14_UOLSE_PinE_NS_B_05,A0_14_UOLSE_PinE_NS_05_10,A0_14_UOLSE_PinE_NS_11_15,A0_14_UOLSE_PinE_NS_16,A0_14_UOLSE_PinE_NS_17,A0_14_UOLSE_PinE_NS_18,A0_14_UOLSE_PinE_NS_19,A0_14_UOLSE_PinE_NS_20,A0_14_UOLSE_PinE_NS_21,A0_14_UOLSE_PinE_NS_YNS,A0_14_UOLSE_PinE_NS_T,A0_14_UOLSE_T_B_05,A0_14_UOLSE_T_05_10,A0_14_UOLSE_T_11_15,A0_14_UOLSE_T_16,A0_14_UOLSE_T_17,A0_14_UOLSE_T_18,A0_14_UOLSE_T_19,A0_14_UOLSE_T_20,A0_14_UOLSE_T_21,A0_14_UOLSE_T_YNS,A0_14_UOLSE_T_T,A0_14_L_PinE_NS_B_05,A0_14_L_PinE_NS_05_10,A0_14_L_PinE_NS_11_15,A0_14_L_PinE_NS_16,A0_14_L_PinE_NS_17,A0_14_L_PinE_NS_18,A0_14_L_PinE_NS_19,A0_14_L_PinE_NS_20,A0_14_L_PinE_NS_21,A0_14_L_PinE_NS_YNS,A0_14_L_PinE_NS_T,A0_14_T_B_05,A0_14_T_05_10,A0_14_T_11_15,A0_14_T_16,A0_14_T_17,A0_14_T_18,A0_14_T_19,A0_14_T_20,A0_14_T_21,A0_14_T_YNS,A0_14_T_T,A15_24_SEO_B_05,A15_24_SEO_05_10,A15_24_SEO_11_15,A15_24_SEO_16,A15_24_SEO_17,A15_24_SEO_18,A15_24_SEO_19,A15_24_SEO_20,A15_24_SEO_21,A15_24_SEO_YNS,A15_24_SEO_T,A15_24_UOLSE_VWW_B_05,A15_24_UOLSE_VWW_05_10,A15_24_UOLSE_VWW_11_15,A15_24_UOLSE_VWW_16,A15_24_UOLSE_VWW_17,A15_24_UOLSE_VWW_18,A15_24_UOLSE_VWW_19,A15_24_UOLSE_VWW_20,A15_24_UOLSE_VWW_21,A15_24_UOLSE_VWW_YNS,A15_24_UOLSE_VWW_T,A15_24_UOLSE_NWNAA_B_05,A15_24_UOLSE_NWNAA_05_10,A15_24_UOLSE_NWNAA_11_15,A15_24_UOLSE_NWNAA_16,A15_24_UOLSE_NWNAA_17,A15_24_UOLSE_NWNAA_18,A15_24_UOLSE_NWNAA_19,A15_24_UOLSE_NWNAA_20,A15_24_UOLSE_NWNAA_21,A15_24_UOLSE_NWNAA_YNS,A15_24_UOLSE_NWNAA_T,A15_24_UOLSE_PinE_NS_B_05,A15_24_UOLSE_PinE_NS_05_10,A15_24_UOLSE_PinE_NS_11_15,A15_24_UOLSE_PinE_NS_16,A15_24_UOLSE_PinE_NS_17,A15_24_UOLSE_PinE_NS_18,A15_24_UOLSE_PinE_NS_19,A15_24_UOLSE_PinE_NS_20,A15_24_UOLSE_PinE_NS_21,A15_24_UOLSE_PinE_NS_YNS,A15_24_UOLSE_PinE_NS_T,A15_24_UOLSE_T_B_05,A15_24_UOLSE_T_05_10,A15_24_UOLSE_T_11_15,A15_24_UOLSE_T_16,A15_24_UOLSE_T_17,A15_24_UOLSE_T_18,A15_24_UOLSE_T_19,A15_24_UOLSE_T_20,A15_24_UOLSE_T_21,A15_24_UOLSE_T_YNS,A15_24_UOLSE_T_T,A15_24_L_PinE_NS_B_05,A15_24_L_PinE_NS_05_10,A15_24_L_PinE_NS_11_15,A15_24_L_PinE_NS_16,A15_24_L_PinE_NS_17,A15_24_L_PinE_NS_18,A15_24_L_PinE_NS_19,A15_24_L_PinE_NS_20,A15_24_L_PinE_NS_21,A15_24_L_PinE_NS_YNS,A15_24_L_PinE_NS_T,A15_24_T_B_05,A15_24_T_05_10,A15_24_T_11_15,A15_24_T_16,A15_24_T_17,A15_24_T_18,A15_24_T_19,A15_24_T_20,A15_24_T_21,A15_24_T_YNS,A15_24_T_T,A25_34_SEO_B_05,A25_34_SEO_05_10,A25_34_SEO_11_15,A25_34_SEO_16,A25_34_SEO_17,A25_34_SEO_18,A25_34_SEO_19,A25_34_SEO_20,A25_34_SEO_21,A25_34_SEO_YNS,A25_34_SEO_T,A25_34_UOLSE_VWW_B_05,A25_34_UOLSE_VWW_05_10,A25_34_UOLSE_VWW_11_15,A25_34_UOLSE_VWW_16,A25_34_UOLSE_VWW_17,A25_34_UOLSE_VWW_18,A25_34_UOLSE_VWW_19,A25_34_UOLSE_VWW_20,A25_34_UOLSE_VWW_21,A25_34_UOLSE_VWW_YNS,A25_34_UOLSE_VWW_T,A25_34_UOLSE_NWNAA_B_05,A25_34_UOLSE_NWNAA_05_10,A25_34_UOLSE_NWNAA_11_15,A25_34_UOLSE_NWNAA_16,A25_34_UOLSE_NWNAA_17,A25_34_UOLSE_NWNAA_18,A25_34_UOLSE_NWNAA_19,A25_34_UOLSE_NWNAA_20,A25_34_UOLSE_NWNAA_21,A25_34_UOLSE_NWNAA_YNS,A25_34_UOLSE_NWNAA_T,A25_34_UOLSE_PinE_NS_B_05,A25_34_UOLSE_PinE_NS_05_10,A25_34_UOLSE_PinE_NS_11_15,A25_34_UOLSE_PinE_NS_16,A25_34_UOLSE_PinE_NS_17,A25_34_UOLSE_PinE_NS_18,A25_34_UOLSE_PinE_NS_19,A25_34_UOLSE_PinE_NS_20,A25_34_UOLSE_PinE_NS_21,A25_34_UOLSE_PinE_NS_YNS,A25_34_UOLSE_PinE_NS_T,A25_34_UOLSE_T_B_05,A25_34_UOLSE_T_05_10
UCL122052,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122053,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122054,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122055,..,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122056,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122057,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122058,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122059,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122060,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122061,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122062,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122063,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122064,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122065,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122066,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122067,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122068,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122069,..,0,0,0,4,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122070,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122071,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122072,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122073,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122074,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122075,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122076,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122077,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
