SA2_MAINCODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
125041588,0,0,0,7,7,5,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,16,31,46,27,16,26,23,3,193,34,54,19,114,28,42,31,23,42,392,497,901,578,2116,666,575,453,308,226,6318,0,0,11,33,12,10,7,0,0,70,879,1213,625,757,389,379,316,183,158,4895,0,0,3,37,5,5,3,0,0,52,0,0,0,3,0,3,3,0,0,9,0,0,0,4,3,3,0,0,0,10,0,0,3,0,3,0,0,0,0,6,0,0,0,5,5,3,3,4,0,22,0,7,12,74,64,58,26,11,5,260,0,0,0,0,3,6,11,3,0,22,0,5,4,8,3,3,6,3,3,29,0,11,7,18,20,24,28,14,7,128,0,3,12,49,28,15,15,5,0,125,0,0,0,3,0,0,0,0,0,9,0,0,3,4,4,0,8,3,3,22
125041589,0,0,0,14,9,13,5,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,20,13,100,36,23,24,9,9,229,23,48,30,120,47,43,32,34,11,393,624,1002,745,2840,814,710,443,323,164,7665,0,3,18,32,18,8,8,0,0,82,954,1169,832,865,400,357,221,176,111,5084,3,10,11,82,25,6,3,0,0,147,0,0,0,5,4,7,0,0,0,24,0,0,0,6,4,0,0,0,0,13,0,4,4,4,0,0,0,0,0,19,0,0,0,4,3,8,3,0,4,19,0,25,57,225,182,162,63,53,15,781,0,0,0,0,5,9,5,3,0,23,0,3,3,7,6,4,3,3,3,29,0,3,4,18,24,38,24,14,13,140,0,0,6,45,16,26,15,0,3,114,0,0,0,0,6,0,5,0,0,12,0,0,0,6,0,3,5,9,4,15
126011495,0,0,8,44,31,20,4,0,0,105,0,0,0,0,3,0,4,0,0,12,0,0,0,3,3,3,0,0,0,4,3,10,24,99,42,39,29,24,15,291,24,34,33,116,34,42,44,48,30,402,721,1592,1903,3927,1902,1682,961,670,359,13714,4,0,0,5,0,0,0,0,0,16,1213,2394,2290,2001,1227,1183,846,646,384,12172,0,6,13,64,11,4,6,0,0,114,0,0,0,3,0,0,0,0,0,4,0,0,0,3,7,3,0,0,0,14,0,0,3,15,14,6,3,0,0,46,0,0,0,3,9,0,6,0,0,18,55,167,734,1942,710,491,248,152,33,4528,0,0,0,0,5,0,3,7,0,14,0,0,0,6,6,7,3,3,0,28,9,25,31,101,99,93,104,52,22,545,0,3,5,21,15,6,4,0,3,62,0,3,0,14,9,3,3,0,0,29,4,3,4,19,4,8,14,20,4,83
126011496,0,0,7,30,13,17,3,0,0,74,0,0,0,3,3,3,0,3,3,18,0,0,0,8,3,0,0,0,0,15,3,15,24,77,58,27,38,19,11,267,13,25,30,66,35,40,21,31,21,280,530,1438,1403,2293,1593,1351,1008,630,356,10605,0,0,0,6,5,3,0,0,0,16,1041,2368,2159,2179,1575,1387,1124,708,374,12912,0,0,0,9,3,0,0,0,0,9,0,0,0,0,3,3,0,0,0,3,0,0,0,3,3,0,0,0,0,4,3,4,7,11,15,7,6,3,3,52,0,0,0,3,3,7,10,0,0,20,14,58,109,559,248,180,131,63,31,1391,0,0,0,0,6,3,3,0,0,13,0,0,0,7,0,3,5,5,3,23,7,70,38,132,153,95,119,55,21,691,0,0,0,9,12,8,10,0,0,45,0,0,3,6,4,3,0,0,0,18,0,8,4,13,10,8,25,9,6,75
126021497,0,0,18,43,30,15,10,6,0,118,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,3,75,38,36,34,24,14,238,11,34,63,123,69,55,57,30,15,466,677,1256,1773,3659,1796,1655,1041,631,301,12791,0,0,0,3,3,4,3,0,0,19,1225,2200,2054,1890,1049,1058,714,404,278,10872,0,0,0,44,0,0,0,0,0,50,0,0,0,4,5,0,0,0,0,14,0,0,4,3,8,0,0,0,0,9,0,3,3,17,4,5,0,0,0,36,0,0,0,7,9,3,7,0,0,29,60,149,763,2300,872,672,346,237,61,5466,0,0,0,3,5,7,8,8,0,32,0,0,0,3,5,16,5,5,3,39,4,21,17,81,51,67,77,50,15,377,0,0,3,11,7,13,6,0,0,37,0,0,0,9,0,6,0,3,0,17,0,3,0,18,6,3,21,13,4,63
126021498,0,0,3,27,15,9,0,0,0,53,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,13,17,129,35,24,28,17,6,276,21,19,42,136,56,44,39,20,10,396,404,848,737,2187,1075,850,669,426,251,7444,0,0,0,3,4,3,0,0,0,16,802,1489,1204,2524,1250,900,639,320,229,9366,0,0,0,12,0,0,0,0,0,17,0,0,0,3,0,3,0,0,0,11,0,0,0,3,0,0,0,0,0,9,0,0,3,10,9,6,8,0,0,37,0,0,3,15,3,13,0,0,0,34,4,4,47,158,106,78,42,83,25,552,0,0,0,0,6,9,7,9,0,33,0,0,0,13,6,6,6,8,4,49,5,36,18,102,133,81,71,29,13,480,0,0,0,9,13,13,4,0,0,37,0,0,8,8,3,0,4,0,0,34,0,0,3,16,12,8,13,5,5,57
126021499,0,0,0,12,8,0,3,0,0,21,0,0,0,0,4,0,5,0,0,10,0,0,0,3,0,0,0,0,0,3,0,10,8,31,19,16,15,20,69,182,8,29,30,64,37,34,31,29,53,322,241,683,507,1067,761,630,516,328,438,5177,0,0,0,0,6,3,3,3,0,11,473,1332,1266,1263,888,709,583,312,317,7135,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,8,0,0,0,0,0,0,4,0,0,6,0,0,0,7,0,9,10,0,0,31,0,0,0,3,0,0,0,0,0,12,5,15,32,90,66,47,15,17,4,282,0,0,0,0,7,0,5,0,0,12,0,0,0,0,11,6,10,3,7,41,3,34,30,76,81,67,75,24,36,414,0,0,0,4,9,3,0,3,0,14,0,0,3,4,3,0,0,0,0,14,0,0,6,5,6,3,13,4,15,54
126021500,0,4,35,49,16,12,4,0,3,114,0,0,0,4,0,0,3,3,0,6,0,0,7,6,3,0,0,0,0,18,19,31,45,256,49,43,27,35,16,523,28,13,117,180,49,33,33,47,42,542,688,695,2099,4071,1020,987,722,573,510,11357,0,0,0,29,14,10,5,5,0,60,1058,1041,1451,2042,712,585,470,401,441,8199,3,9,79,104,3,3,0,0,0,203,0,0,0,0,4,3,0,0,0,5,0,0,0,3,0,0,5,0,0,11,0,4,10,26,3,4,3,0,0,51,0,0,3,8,0,5,5,8,0,31,21,66,1249,1654,331,270,171,83,40,3897,0,0,0,3,3,5,13,4,4,40,0,3,0,10,3,8,14,10,3,50,3,18,34,99,41,53,45,35,36,373,0,0,4,31,6,4,6,5,0,60,0,0,5,26,0,0,4,3,0,45,0,0,5,48,6,3,12,5,3,81
126021501,0,0,7,21,16,10,0,0,0,56,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,4,12,13,80,52,34,27,27,9,265,10,10,21,50,21,39,26,23,18,217,339,750,703,1599,900,810,493,432,240,6255,0,0,0,3,14,9,4,0,0,30,659,1347,1137,1529,923,728,399,368,231,7316,0,0,5,7,3,3,0,0,0,20,0,0,0,0,4,0,0,0,0,9,0,0,0,3,3,6,0,0,0,15,0,0,0,6,4,3,3,0,0,19,0,0,0,6,3,3,0,3,4,14,9,20,92,284,144,126,59,54,18,797,0,0,0,0,3,0,8,3,3,25,0,0,0,9,9,10,13,18,4,56,8,24,14,64,72,58,29,28,14,310,0,0,0,15,6,7,0,0,0,26,0,4,0,3,7,0,0,0,0,15,0,0,0,16,5,8,10,7,0,51
126021503,0,0,18,46,19,13,5,0,0,107,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,8,6,9,24,151,44,47,28,15,4,324,16,23,31,144,43,37,30,18,11,358,628,840,1103,4019,1132,999,640,352,157,9857,0,3,3,14,0,8,3,0,0,28,1118,1406,1182,2312,829,726,431,239,119,8369,0,3,9,59,4,0,0,0,0,77,0,0,0,0,3,9,0,0,0,11,0,0,0,5,0,3,0,0,0,14,3,0,6,16,3,6,0,0,0,36,0,0,0,5,8,7,9,3,0,33,16,42,255,1215,272,275,125,73,28,2310,0,0,0,7,3,11,15,16,0,54,0,8,0,24,6,14,13,3,3,65,4,12,11,98,57,57,52,27,7,321,0,3,3,31,19,15,17,3,0,88,0,0,0,14,9,3,0,0,0,25,0,3,3,19,11,5,15,6,3,64
126021590,0,0,0,11,3,3,4,3,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,11,9,6,8,0,0,50,0,6,10,14,18,5,6,7,3,71,99,305,298,433,378,277,174,113,58,2138,0,0,0,0,0,0,0,0,0,3,188,556,526,503,428,307,154,99,57,2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,5,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,4,17,64,54,37,14,6,3,190,0,0,0,0,3,3,5,3,0,20,0,0,0,3,4,4,7,7,3,29,0,8,5,20,27,22,21,0,3,109,0,0,0,4,8,5,0,3,0,20,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,3,4,0,0,11
126021591,0,0,5,43,15,11,4,0,0,84,0,0,0,0,3,0,0,4,0,8,0,3,0,18,0,3,0,0,0,26,8,30,31,260,87,92,74,44,22,648,56,52,90,243,88,64,52,59,48,759,882,1360,1662,4698,1748,1412,1009,704,475,13950,0,0,5,39,18,16,14,4,0,100,1518,2282,2082,3396,1516,1059,676,480,368,13382,0,0,3,39,3,3,0,0,0,52,0,0,0,14,8,3,6,3,0,34,0,0,3,9,3,0,0,0,0,13,6,0,8,16,14,3,3,0,0,47,0,0,0,13,4,4,6,0,0,38,25,53,445,1358,329,284,139,84,28,2751,0,0,0,15,9,28,28,18,6,99,0,0,0,23,18,14,29,27,11,115,9,27,26,141,114,90,66,45,19,522,0,0,0,37,25,16,19,9,0,112,0,4,3,17,5,6,4,0,0,35,0,0,9,22,12,8,8,4,6,70
127011504,0,5,43,281,139,112,31,8,8,634,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,25,52,150,104,101,71,37,13,562,55,146,149,254,134,134,81,76,15,1039,635,1384,1347,2207,1081,987,575,511,117,8849,0,0,3,3,0,3,0,0,0,16,1177,2313,1892,1781,763,638,347,458,73,9422,0,0,0,3,0,0,0,0,0,6,0,0,3,7,14,9,7,3,0,42,0,5,7,64,40,37,17,4,0,174,0,0,0,0,0,0,0,0,0,5,0,0,0,9,17,13,9,5,0,52,0,0,4,17,12,13,9,10,0,56,0,0,3,19,9,21,10,3,0,63,0,0,0,9,12,12,7,3,3,43,0,3,0,6,26,41,30,27,13,148,0,13,25,153,72,69,28,16,0,379,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,3,18,8,0,34
127011505,0,0,0,13,5,3,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,36,22,21,26,12,3,124,12,51,49,91,44,54,53,32,15,411,231,595,614,1024,574,540,423,232,131,4362,0,0,0,0,0,0,0,0,0,0,425,1066,1153,1437,743,487,260,99,37,5717,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,13,9,3,0,40,0,0,0,5,0,9,0,0,0,19,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,3,3,0,0,5,0,0,15,65,59,55,17,8,7,227,0,0,0,6,10,17,29,22,3,87,0,0,0,0,0,3,0,0,0,12,0,0,3,6,20,37,26,5,3,95,0,3,3,11,18,3,3,0,0,44,0,0,0,4,0,8,0,0,0,12,0,0,3,0,6,0,19,10,0,39
127011506,0,0,4,18,10,3,0,0,0,36,0,0,0,0,0,0,3,0,0,8,0,3,7,10,7,0,0,0,0,28,3,3,5,118,54,46,19,4,7,263,62,78,91,250,86,89,55,25,13,762,874,1224,1055,3141,922,844,589,248,69,8958,0,0,5,9,9,0,0,0,0,20,1615,2187,1697,4038,1045,806,509,229,43,12173,0,0,0,21,4,4,0,0,0,35,0,0,0,24,6,11,0,0,0,44,0,0,6,23,3,4,3,0,0,38,0,0,0,4,3,0,0,0,0,10,0,0,0,26,14,12,9,0,0,67,0,8,19,116,53,31,26,0,0,257,0,0,0,17,4,13,28,20,0,83,0,3,0,25,9,4,10,0,0,43,3,13,20,77,78,75,58,26,8,359,0,4,20,153,53,29,18,0,0,272,0,0,0,4,0,0,0,0,0,9,0,4,3,11,0,11,24,8,7,61
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,7,5,3,3,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,7,8,6,6,5,3,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011593,0,0,8,67,53,30,8,3,3,183,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,10,0,6,13,90,71,52,28,5,5,264,7,25,17,44,28,26,12,5,3,160,174,534,592,908,610,418,197,83,21,3528,0,0,0,6,0,0,3,0,0,5,327,1009,1009,820,367,162,35,20,3,3748,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,3,0,3,0,31,0,0,3,42,34,28,4,8,3,127,0,0,4,0,0,0,0,0,0,3,0,0,0,26,23,18,18,4,0,76,0,0,3,23,21,22,10,4,0,79,0,0,0,9,32,27,22,17,0,110,0,0,0,3,3,10,4,0,0,19,0,0,4,3,8,18,3,3,3,40,0,3,6,41,40,32,12,0,0,140,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,5,0,0,11
127011594,0,8,40,246,138,123,30,21,4,601,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,11,3,15,39,162,146,161,67,26,10,628,24,41,46,82,58,40,24,17,4,321,365,919,1070,1719,948,779,361,160,67,6384,0,0,0,3,0,0,0,0,0,7,687,1632,1547,1090,381,205,70,28,14,5653,0,0,0,0,0,0,0,0,0,8,0,0,0,9,11,4,10,3,0,38,0,0,36,126,87,70,27,0,3,357,0,0,0,3,0,0,0,0,0,4,0,0,4,35,38,36,29,11,3,152,0,0,5,32,47,38,21,8,0,155,0,0,10,22,21,26,12,11,0,102,0,0,0,6,7,12,3,3,0,27,0,3,0,6,8,11,11,3,0,49,0,9,39,231,122,115,41,8,3,571,0,0,0,0,0,3,0,3,0,6,0,0,4,6,0,0,4,0,0,19
127011595,0,5,18,136,66,41,9,7,3,296,0,0,0,0,0,0,0,0,0,3,0,4,0,12,0,0,0,0,0,14,0,13,24,151,127,107,61,26,3,510,30,53,34,74,36,26,12,4,0,284,399,956,989,1806,943,644,294,133,39,6212,0,0,0,3,0,0,0,0,0,7,811,1615,1504,1340,461,258,70,32,9,6100,0,0,0,14,0,9,0,0,0,20,0,0,0,19,8,4,3,0,0,39,0,0,12,69,49,44,14,3,0,189,0,0,0,0,0,0,0,0,0,3,0,3,0,38,36,35,16,3,0,132,0,0,11,42,30,10,11,8,3,116,0,0,5,30,24,13,13,7,0,87,3,9,5,15,17,6,4,0,0,59,0,3,0,12,16,21,10,3,0,64,0,12,38,192,162,120,35,28,3,604,0,0,4,0,0,0,0,0,0,7,0,0,0,12,3,0,5,3,0,25
127011596,0,5,5,91,36,22,3,3,0,171,0,0,0,0,0,0,0,0,0,0,0,4,6,11,0,0,0,0,0,21,0,14,25,145,111,75,33,18,7,434,23,40,32,83,42,22,15,5,0,258,475,992,836,1919,809,499,266,88,26,5911,0,0,0,6,3,0,0,0,0,13,929,1772,1221,1484,434,186,65,23,4,6128,0,0,0,17,0,0,0,0,0,21,0,0,3,37,17,11,3,0,0,70,0,0,7,72,17,22,9,5,0,141,0,0,0,3,0,0,0,0,0,3,0,0,3,36,29,28,18,3,0,119,0,3,0,41,20,10,11,3,3,87,0,0,0,25,10,17,7,8,3,76,0,3,0,20,4,13,6,0,0,52,0,7,9,18,26,20,11,5,0,95,0,10,55,308,149,111,43,9,4,684,0,0,0,0,3,0,0,0,0,4,0,0,0,12,8,4,3,0,0,23
127011597,0,0,7,76,20,23,3,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,13,4,22,28,172,102,68,48,12,3,459,31,66,46,143,61,27,21,8,0,388,642,1294,1069,2574,1000,578,281,112,28,7576,0,0,3,6,0,3,0,0,0,17,1283,2372,1642,2402,644,228,74,19,11,8657,3,0,0,11,3,0,0,0,0,23,0,0,8,34,23,12,0,0,0,84,0,0,14,95,33,19,7,5,0,172,0,3,4,4,0,0,0,0,0,15,0,0,8,51,52,24,19,0,0,148,0,7,4,47,20,12,6,5,0,104,0,0,7,38,36,26,12,16,0,126,0,6,8,24,28,13,7,6,0,105,0,8,4,26,28,13,12,8,0,98,0,16,31,275,144,109,23,11,5,618,0,0,3,0,3,0,0,0,0,14,0,0,3,6,0,4,10,0,0,23
127021509,3,17,54,514,368,310,105,51,38,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,17,34,136,177,180,113,68,11,732,14,54,34,86,55,58,25,8,3,341,404,1099,1200,2143,1204,1181,569,254,130,8178,0,0,0,0,0,0,0,0,0,0,795,1904,1962,1478,355,276,100,29,10,6908,0,0,0,3,0,0,0,0,0,3,0,0,5,22,18,15,8,3,0,77,0,7,22,243,191,176,69,25,12,751,0,0,3,0,0,0,0,0,0,4,0,0,3,23,25,31,32,8,0,133,0,0,9,50,44,36,31,29,50,253,0,0,3,42,21,33,38,9,0,142,0,0,0,4,3,11,12,4,0,40,0,3,0,0,9,16,21,3,3,60,0,4,17,71,55,56,19,5,0,224,0,0,0,4,0,0,0,0,0,9,0,3,0,3,4,3,6,0,0,23
127021510,3,3,10,123,73,108,46,10,10,378,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,5,38,57,160,185,160,111,56,28,798,16,31,46,84,62,60,37,27,11,371,485,1150,1388,2289,1359,1471,784,419,196,9541,0,0,4,3,3,0,0,0,0,12,894,1970,2055,2329,901,808,216,74,29,9282,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,23,6,4,0,70,0,3,14,71,43,45,16,3,0,198,0,0,3,3,3,3,0,0,0,8,0,7,10,57,50,51,73,11,3,257,0,3,6,27,18,35,26,4,14,131,0,3,5,11,40,80,41,29,6,214,0,0,3,6,10,26,15,16,0,74,0,4,7,12,17,37,36,15,11,142,0,0,15,36,37,31,14,3,0,139,0,0,4,3,3,3,3,0,0,10,0,3,0,0,6,4,15,12,0,43
127021511,31,104,431,1699,941,743,325,173,81,4536,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,25,46,179,99,102,62,50,53,631,46,68,82,204,91,97,51,36,20,692,745,1396,1801,3630,1719,1518,820,573,339,12551,0,0,3,8,0,0,0,0,0,12,1325,2315,2099,1120,249,249,197,119,51,7720,0,0,0,7,0,0,0,0,0,9,0,0,5,9,4,13,6,11,0,54,10,44,144,660,420,338,206,82,41,1948,0,0,0,4,0,0,0,0,0,6,0,0,0,12,17,13,17,13,0,78,0,25,79,260,187,194,105,137,111,1097,0,0,4,11,13,25,16,30,9,119,0,0,0,5,0,3,3,6,3,25,0,3,0,7,10,16,22,14,15,84,0,0,11,35,26,16,10,3,0,95,0,3,3,8,3,0,3,0,0,20,0,0,3,6,3,3,27,13,6,67
127021512,8,17,105,706,428,337,113,71,20,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,48,169,107,104,50,32,12,547,30,67,78,149,72,65,46,29,11,548,539,1182,1302,2322,1169,1001,624,453,139,8729,0,0,0,6,0,0,0,0,0,9,986,2056,1938,1582,491,409,262,227,70,8016,0,0,0,4,0,0,0,0,0,7,0,0,3,20,20,6,10,4,0,66,6,10,38,217,198,145,78,26,17,724,0,0,3,4,0,0,0,0,0,3,0,0,3,13,19,10,7,6,0,67,0,0,11,52,40,35,33,24,7,205,0,0,11,56,22,47,33,33,11,217,0,0,3,5,3,3,4,0,3,21,0,7,0,12,16,22,27,27,8,128,0,0,8,29,22,13,9,5,0,87,0,0,0,3,0,0,0,0,0,6,0,0,0,0,5,5,15,7,4,41
127021513,15,69,229,1229,746,574,220,133,52,3270,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,30,36,177,98,96,73,53,25,591,34,62,57,163,67,67,42,26,21,544,635,1277,1589,2977,1491,1248,688,456,274,10628,0,0,4,4,0,0,0,0,0,5,1175,2178,2219,1309,266,269,181,126,89,7811,0,0,3,13,5,3,0,0,0,15,0,0,3,21,18,10,4,3,0,59,3,17,75,433,336,279,126,64,33,1358,0,0,0,3,0,0,0,0,0,3,0,3,0,20,18,15,27,10,0,93,7,7,27,118,121,129,67,60,78,611,0,0,0,11,3,17,21,14,3,76,0,0,0,3,0,7,8,0,0,17,0,3,0,6,18,26,28,11,10,88,0,3,3,39,23,20,6,5,0,102,0,0,4,0,0,0,0,0,0,7,0,0,4,6,0,4,33,9,0,58
127021514,0,3,22,138,135,109,34,11,8,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,32,97,94,105,47,25,6,428,8,24,20,55,31,36,10,8,0,195,266,616,808,1235,795,730,340,155,53,4999,0,0,0,0,0,0,0,0,0,0,509,1031,1184,1065,392,272,61,21,4,4547,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,9,4,7,0,50,0,4,11,63,69,64,18,7,8,251,0,0,0,4,0,0,0,0,0,3,0,3,3,24,16,30,33,0,0,110,0,0,3,21,16,16,10,3,0,66,0,0,0,16,40,44,58,41,4,204,0,0,0,0,6,3,3,0,0,16,0,3,3,10,10,9,8,5,0,40,0,0,3,27,12,37,3,4,0,90,0,0,0,3,3,0,0,0,0,10,0,3,3,0,0,3,7,3,0,16
127021515,0,10,35,286,215,185,77,49,7,864,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,19,67,100,281,145,115,94,50,19,882,27,49,49,152,66,59,39,30,14,490,567,1082,1154,2578,1195,1049,679,443,184,8927,0,0,15,18,8,4,0,0,0,49,959,1410,1127,941,264,211,111,89,63,5172,0,0,0,11,3,0,0,0,0,14,0,3,13,75,26,48,10,11,0,189,0,4,23,136,85,81,44,21,7,404,0,0,3,0,0,0,0,0,0,3,0,0,0,49,28,40,53,19,6,196,0,10,27,155,91,117,48,27,19,487,0,0,3,30,8,26,19,23,7,120,0,0,4,14,5,6,0,5,6,39,0,0,0,4,11,18,13,3,3,48,0,0,18,43,28,33,11,4,0,143,0,0,0,5,0,0,5,0,0,12,0,0,3,3,3,3,13,5,0,40
