SA2_MAINCODE_2016,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_0_4,P_Hong_Kong_5_14,P_Hong_Kong_15_24,P_Hong_Kong_25_44,P_Hong_Kong_45_54,P_Hong_Kong_55_64,P_Hong_Kong_65_74,P_Hong_Kong_75_84,P_Hong_Kong_85ov,P_Hong_Kong_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_Nthern_Ireland_0_4,P_Nthern_Ireland_5_14,P_Nthern_Ireland_15_24,P_Nthern_Ireland_25_44,P_Nthern_Ireland_45_54,P_Nthern_Ireland_55_64,P_Nthern_Ireland_65_74,P_Nthern_Ireland_75_84,P_Nthern_Ireland_85ov,P_Nthern_Ireland_Tot,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,0,6,3,35,49,113,311,451,142,1111,0,3,12,72,7,16,3,0,0,117,4,6,17,128,27,11,12,6,4,205,0,9,12,105,23,36,17,3,0,208,0,3,0,25,0,3,0,0,0,37,0,0,0,3,0,7,0,0,0,8,0,0,4,116,23,3,5,0,0,150,0,0,3,51,5,16,41,56,24,205,0,0,4,35,16,8,0,0,0,63,0,0,4,29,12,7,0,0,0,56,3,3,10,36,47,93,94,61,49,390,0,0,15,57,17,10,9,4,0,115,0,0,0,3,0,5,13,10,4,35,0,0,0,8,3,4,3,0,0,20,0,0,0,16,7,12,5,0,0,35,7,11,61,192,9,3,0,0,0,275,0,4,0,8,5,4,5,3,0,33,0,11,37,273,103,97,29,4,3,557,0,0,0,15,3,3,0,0,0,22,0,0,7,24,4,3,0,0,0,40
117021327,0,0,7,14,18,27,68,109,29,269,0,0,9,27,9,8,0,0,0,57,0,5,13,88,11,8,5,0,0,129,0,3,3,35,8,4,3,0,0,59,0,0,0,25,3,0,3,0,0,37,0,0,0,3,3,0,0,0,0,14,0,0,4,101,19,10,11,0,0,148,0,0,8,48,27,12,39,76,25,234,0,0,3,48,9,3,3,0,0,66,0,0,7,43,7,0,0,0,0,60,0,0,0,6,10,13,15,7,0,54,0,0,6,41,15,15,6,0,0,92,0,0,0,0,3,4,0,3,0,14,0,0,0,4,0,0,0,0,0,13,0,0,0,3,0,3,0,0,0,11,0,0,7,35,0,0,0,0,0,52,0,4,0,20,0,0,6,0,0,32,0,0,43,211,114,73,30,3,0,479,0,0,0,12,6,0,3,0,0,27,0,0,0,10,0,0,0,0,0,10
117021328,0,0,0,9,3,10,50,39,15,120,0,0,3,19,3,8,0,0,3,36,3,0,5,28,3,3,3,0,0,51,0,3,17,33,13,6,7,0,0,86,0,0,0,3,0,0,0,0,0,4,0,0,0,10,3,0,0,0,0,13,0,0,3,28,14,3,3,0,0,46,0,0,5,15,6,9,6,4,5,44,0,0,0,9,8,0,0,0,0,17,0,0,3,11,3,3,0,0,0,20,0,0,0,3,7,3,7,3,3,28,0,0,5,14,7,9,3,0,0,37,0,0,0,0,0,0,3,3,3,16,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,16,37,0,3,0,0,0,57,0,0,0,6,3,0,0,0,0,9,0,3,12,95,35,36,11,0,0,193,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
117031329,0,0,0,4,3,4,3,0,0,17,3,0,10,39,8,8,3,3,0,74,0,3,9,84,8,4,7,0,0,109,0,0,24,69,10,0,0,0,0,111,0,0,0,18,3,0,3,0,0,26,0,0,0,0,0,0,0,0,0,6,0,0,4,96,11,4,0,0,0,119,0,0,19,73,12,5,9,3,0,119,0,0,9,54,20,3,0,0,0,94,0,0,9,40,8,0,3,0,0,55,0,0,0,4,4,3,0,0,0,13,0,0,5,33,10,10,4,0,0,66,0,0,0,3,0,0,6,3,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,7,29,0,0,0,0,0,38,0,0,5,19,3,6,0,0,0,40,0,3,17,204,89,72,31,6,3,431,0,0,0,8,3,5,0,0,0,19,0,0,3,3,0,0,0,0,0,9
117031330,0,0,0,4,3,8,11,0,3,31,0,0,4,71,7,12,3,0,0,96,0,4,3,86,6,5,0,0,0,99,0,0,6,61,13,3,4,0,0,87,0,0,0,22,6,0,0,0,0,25,0,0,0,0,0,0,3,0,0,8,0,3,0,160,26,5,3,3,0,203,0,0,0,56,5,0,3,0,0,72,0,0,3,41,12,4,0,0,0,61,0,3,3,57,3,3,0,3,0,76,0,0,0,12,6,3,0,0,0,22,0,0,14,94,18,9,3,0,0,133,0,0,0,0,0,3,0,0,0,3,0,0,0,7,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,20,3,5,3,0,0,35,0,0,49,312,112,57,19,9,0,558,0,0,3,17,5,3,3,0,0,32,0,0,0,6,0,0,0,0,0,8
117031331,0,0,0,3,8,6,18,21,3,59,0,5,38,66,9,25,3,0,0,150,4,0,30,137,16,0,3,0,0,202,0,0,39,59,6,18,15,0,0,138,0,3,4,57,3,0,0,0,0,72,0,0,0,3,0,0,0,0,0,3,0,0,0,98,22,9,9,4,0,148,0,0,16,64,15,12,13,12,3,137,3,3,21,47,22,9,3,0,0,114,0,3,15,69,4,6,0,0,0,101,0,0,0,15,7,9,5,0,0,33,0,0,39,115,15,25,17,0,0,208,0,0,0,0,3,0,10,0,0,17,0,0,0,5,0,0,0,0,0,9,0,0,16,12,0,3,3,0,0,35,0,0,0,12,0,0,0,0,0,12,3,3,7,25,4,3,4,3,3,55,5,11,51,233,96,99,44,10,6,550,0,0,0,7,6,3,0,0,0,18,0,0,8,14,0,0,0,0,0,21
117031332,0,0,3,9,12,10,24,50,20,120,0,0,109,80,11,7,6,5,0,209,0,0,80,109,9,8,5,0,0,214,0,0,34,68,8,5,0,0,0,119,0,0,13,49,5,0,0,0,0,62,0,0,0,0,0,0,0,0,0,4,0,0,6,112,30,8,6,0,3,174,0,0,12,85,13,11,9,5,4,134,0,3,34,76,14,8,4,0,0,149,0,0,38,74,9,0,3,0,0,116,0,0,0,13,4,3,12,5,0,49,0,0,105,89,26,19,10,0,0,246,0,0,0,0,3,0,7,9,0,20,0,0,6,6,3,0,3,0,0,13,0,0,3,16,0,3,3,0,0,23,0,0,17,17,3,0,0,0,0,40,0,3,6,34,9,6,6,3,0,62,3,5,103,323,108,93,26,6,0,660,0,0,0,10,14,3,3,0,0,31,0,0,10,15,0,0,0,0,0,26
117031333,0,0,0,7,6,3,8,6,0,25,3,0,7,53,11,9,3,5,5,84,0,0,11,124,25,6,7,0,0,176,0,0,19,58,10,3,12,0,0,99,0,0,4,44,3,3,0,0,0,58,0,0,0,5,0,0,0,0,0,12,0,0,3,122,27,6,13,4,0,170,0,0,27,167,17,14,18,10,4,254,0,0,6,63,17,8,12,5,0,118,0,0,8,86,6,3,0,0,0,112,0,0,3,13,3,8,0,0,0,29,0,0,3,62,23,18,4,4,0,116,0,0,0,6,0,3,0,0,0,4,0,0,0,7,0,4,0,0,0,13,0,0,0,3,0,0,0,0,0,8,0,0,7,13,0,0,0,0,0,20,0,0,4,45,7,5,14,7,3,87,0,3,37,324,170,121,75,27,19,770,0,0,4,14,5,0,5,0,0,32,0,0,3,5,3,0,0,0,0,12
117031334,0,0,0,8,0,3,0,3,0,15,0,7,90,152,50,41,22,10,4,373,20,9,132,382,18,15,12,3,0,589,0,5,158,282,20,13,9,3,0,491,0,0,5,84,0,11,6,0,0,111,0,0,0,10,3,0,3,0,0,13,0,0,10,97,4,9,7,0,0,127,0,0,45,187,13,8,18,3,0,274,3,3,85,233,39,9,8,3,0,381,0,3,216,561,19,7,8,0,0,815,0,0,9,17,4,3,5,0,0,40,0,3,67,222,41,46,32,7,4,418,0,0,0,0,0,0,0,0,0,5,0,0,3,8,3,3,0,0,0,17,0,0,14,13,3,0,0,0,0,29,3,0,3,21,0,0,0,0,0,31,0,0,9,26,8,7,3,0,0,61,0,0,44,212,73,60,26,13,0,421,0,0,3,21,0,4,3,0,0,31,0,0,12,22,4,0,0,0,0,42
117031335,0,3,0,5,4,7,23,41,17,102,0,4,142,96,20,31,12,11,3,320,0,3,61,164,12,7,4,0,0,262,0,0,314,204,22,10,7,7,0,565,0,0,9,66,5,5,0,0,0,85,0,0,0,3,3,4,3,0,0,18,0,0,4,129,16,12,0,9,3,173,0,0,22,107,9,7,6,4,0,159,3,0,17,105,20,7,0,0,0,158,0,3,69,158,9,7,4,9,0,264,0,0,3,19,11,25,23,16,3,103,0,0,94,155,25,28,8,5,0,311,0,0,0,0,0,0,6,3,0,19,0,0,0,11,3,0,0,0,0,11,0,0,26,14,5,0,0,0,0,43,0,0,8,39,0,0,0,0,0,52,0,0,3,17,3,0,6,5,0,47,0,8,47,273,118,93,26,8,0,586,0,0,0,15,3,3,0,0,0,30,0,0,6,17,0,0,0,0,0,24
117031336,0,0,0,10,0,13,15,24,12,69,0,0,11,64,21,16,11,10,3,144,0,0,9,95,15,9,3,0,0,129,0,0,101,159,15,8,4,0,0,281,0,3,4,29,10,3,4,0,0,48,0,0,0,7,5,0,0,0,0,10,0,0,11,151,21,6,8,4,0,196,0,0,10,123,8,12,12,7,6,182,0,0,13,92,29,3,3,0,0,139,0,0,27,103,16,7,4,0,0,158,0,0,0,9,3,3,7,0,0,23,0,0,13,89,23,14,12,7,0,157,0,0,0,0,0,8,10,4,3,27,0,0,3,12,7,7,0,0,0,26,0,0,0,7,0,0,0,0,0,8,0,0,13,42,6,3,0,0,0,63,0,0,9,51,0,0,3,4,0,71,0,3,37,244,101,85,36,6,7,521,0,0,0,14,0,0,0,0,0,15,0,0,3,13,0,0,0,0,0,19
117031337,0,0,0,3,0,4,6,6,0,27,8,3,111,208,48,66,40,4,0,490,19,3,65,617,31,13,15,4,0,770,4,16,1191,1361,37,29,39,6,5,2687,0,0,3,47,8,4,0,0,0,56,0,0,3,4,3,0,0,0,0,15,0,3,5,64,19,8,3,0,0,101,0,0,45,151,11,12,9,3,0,225,3,0,78,243,74,19,11,4,0,426,5,4,349,900,40,18,7,4,0,1330,0,0,4,17,6,9,8,0,0,43,0,0,47,254,34,39,30,6,0,410,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,3,0,0,0,13,0,0,18,15,3,7,3,0,0,40,0,0,17,36,9,0,0,0,0,58,0,0,7,16,9,6,7,7,4,41,3,0,21,117,60,51,28,14,3,303,0,0,0,7,3,0,3,0,0,17,0,3,7,27,4,0,0,0,0,41
117031338,0,0,0,25,14,21,82,112,36,296,3,4,117,208,33,40,21,10,3,438,3,3,16,210,26,13,3,3,0,278,3,7,148,392,55,35,17,4,0,679,0,0,14,139,3,16,6,0,0,185,0,0,0,23,3,3,3,0,0,30,0,0,28,501,17,10,8,3,3,568,0,0,21,127,11,10,20,27,9,227,8,0,15,78,19,6,4,0,0,127,0,12,58,297,50,39,16,5,0,488,0,0,0,14,20,11,25,13,3,85,0,0,25,212,38,23,24,3,0,328,0,0,0,0,7,8,9,10,3,38,0,0,0,12,3,3,0,0,0,28,0,0,3,11,0,3,3,0,0,18,0,0,5,14,0,0,0,0,0,19,3,0,10,33,0,4,7,0,3,56,11,9,81,425,103,74,42,9,0,756,0,0,6,46,3,0,4,0,0,60,0,0,4,20,0,6,0,0,0,35
118011339,0,0,0,4,0,14,19,19,5,68,3,6,3,21,10,4,0,0,0,50,5,3,3,24,3,7,9,6,0,59,0,0,0,18,0,8,4,0,0,35,0,0,0,3,3,0,0,0,0,14,0,0,0,0,4,0,0,4,0,7,0,0,12,223,23,12,9,0,3,301,0,0,9,148,13,6,19,35,24,255,0,0,7,37,11,4,0,0,0,65,0,0,0,19,0,0,0,0,0,24,0,0,0,10,4,3,8,4,0,30,0,0,3,14,10,7,0,3,0,38,0,0,0,3,0,0,9,3,0,16,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,4,16,0,0,0,0,0,18,0,0,3,18,7,5,7,5,8,47,3,17,25,265,87,50,21,8,6,481,0,0,0,12,3,4,3,0,0,27,0,0,0,0,0,0,0,0,0,0
118011340,3,0,0,7,4,9,10,12,10,48,0,8,0,16,9,5,3,0,3,43,3,0,3,26,12,10,22,3,10,94,0,0,0,17,5,3,3,3,0,36,0,0,0,8,4,0,0,0,0,16,0,0,0,5,0,0,3,0,0,11,0,4,5,197,20,9,5,0,4,237,3,0,32,193,8,9,13,13,4,275,0,0,4,51,6,5,3,3,0,71,0,0,4,24,7,0,0,0,0,32,0,0,0,3,7,3,4,0,3,23,0,0,0,17,4,4,7,3,0,34,0,0,0,0,0,0,6,4,0,10,0,0,0,3,0,3,3,0,0,12,0,0,0,0,0,0,0,0,3,7,0,0,0,9,0,0,0,0,0,15,0,4,4,48,8,4,3,0,0,68,0,13,33,371,111,59,26,5,0,623,0,0,0,18,9,3,3,0,0,35,0,0,0,0,0,0,0,0,0,6
118011341,0,0,0,3,6,3,14,19,9,58,0,3,9,34,18,16,7,0,0,89,0,4,8,58,15,4,5,4,5,99,0,0,9,31,6,10,6,0,3,67,0,0,0,23,0,6,3,5,0,37,0,0,0,0,0,0,3,3,0,7,0,0,21,320,29,4,11,12,6,403,3,0,12,111,11,11,17,31,19,216,0,0,9,74,18,17,9,5,0,129,0,5,12,54,7,7,0,0,3,91,0,0,0,6,4,3,3,5,0,24,0,0,3,17,16,8,8,0,0,56,0,0,0,0,0,3,8,10,3,25,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,15,0,0,0,21,3,6,3,8,3,39,0,14,28,220,98,61,29,22,9,472,0,0,3,26,3,7,0,0,0,36,0,0,0,6,3,3,0,0,0,14
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,0,0,0,3,7,6,15,15,10,58,3,34,31,44,29,35,20,6,3,211,4,3,0,39,20,17,23,6,4,121,0,7,14,19,10,5,6,0,3,60,0,0,0,34,10,6,13,0,0,60,0,0,0,4,0,0,10,4,0,18,0,0,5,133,18,13,17,4,3,193,0,0,9,63,14,20,31,18,11,165,0,5,10,33,7,7,7,3,0,79,0,8,6,29,18,7,3,0,0,69,0,0,0,6,12,9,9,3,3,33,0,0,3,37,15,15,24,10,3,103,0,0,0,0,3,8,6,0,0,14,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,16,6,5,24,4,0,59,3,18,54,277,107,113,68,28,12,684,0,0,0,9,3,0,0,3,0,20,0,0,0,7,4,0,0,0,0,12
118011344,0,0,0,0,3,4,11,9,5,37,0,9,3,5,4,3,0,3,0,33,3,3,0,12,3,9,13,10,3,58,0,0,5,15,8,11,8,3,0,42,0,0,0,14,8,10,6,0,0,39,0,0,0,3,3,0,0,0,0,8,0,0,0,64,8,8,0,0,0,82,0,3,0,35,9,7,12,13,5,89,0,7,3,13,11,0,0,4,0,37,0,0,0,7,0,0,0,0,0,14,0,0,0,3,3,3,0,0,0,11,0,0,0,18,5,4,3,0,0,27,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,8,3,4,3,3,0,24,0,3,15,74,38,28,22,8,0,177,0,0,0,7,3,0,0,0,0,8,0,0,0,4,0,0,0,0,0,8
118011345,0,0,0,3,0,5,14,17,3,48,3,10,11,37,10,12,0,0,0,82,0,0,7,35,16,11,6,0,0,74,0,0,4,28,10,0,0,0,0,43,0,0,0,16,4,3,3,0,0,21,0,0,0,3,3,0,0,0,0,8,0,0,4,110,15,11,8,0,0,156,0,0,0,43,9,5,12,14,10,95,0,0,3,20,10,11,3,3,0,52,0,0,3,23,0,0,0,0,0,37,0,0,0,4,3,0,3,0,0,11,0,0,3,27,17,17,11,0,0,70,0,0,0,3,0,0,11,0,0,16,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,9,0,0,0,27,4,0,5,3,0,49,0,5,31,218,86,89,65,19,3,519,0,0,4,6,6,0,7,3,0,24,0,0,0,4,3,0,0,0,0,12
118011346,3,0,0,3,4,15,19,16,13,69,6,37,32,16,14,15,8,4,0,135,0,0,3,11,6,4,10,11,3,51,0,0,0,14,3,5,3,0,0,35,0,0,0,13,3,0,3,0,0,27,0,0,0,0,0,0,0,5,3,8,0,5,3,20,9,3,3,0,0,42,0,0,5,16,10,5,19,18,9,83,0,0,4,4,7,4,0,0,0,22,0,0,3,10,3,6,0,0,0,30,0,0,0,3,9,4,0,0,0,13,0,6,8,14,13,10,7,0,0,54,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,0,7,3,3,3,0,0,20,0,18,19,64,58,47,25,13,3,248,0,0,0,10,3,0,3,0,0,16,0,0,0,0,0,0,0,0,0,3
118011347,0,0,0,6,0,0,7,3,3,19,0,9,7,11,6,9,0,0,0,45,0,0,0,14,4,3,7,10,3,41,0,0,0,3,0,3,3,0,0,11,0,0,0,10,3,3,0,0,0,18,0,0,0,0,0,4,3,0,0,11,0,0,3,49,3,0,0,3,0,61,0,0,0,17,3,10,3,14,3,48,0,0,3,11,3,3,3,0,0,26,0,0,0,8,0,0,0,0,0,16,0,0,0,0,4,0,0,0,0,12,0,0,3,11,9,11,3,0,0,39,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,9,6,0,10,0,0,27,0,3,16,76,48,41,27,10,0,220,0,0,0,7,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
118021348,0,0,3,6,8,16,27,41,20,121,5,4,6,35,16,15,7,0,0,89,0,0,9,44,21,13,5,13,0,103,3,0,15,42,12,15,0,3,0,88,0,0,0,14,3,4,0,0,0,31,0,0,3,4,8,9,6,5,0,40,7,8,25,560,47,29,17,4,3,698,0,11,8,86,18,9,20,20,13,182,0,4,3,26,16,3,5,0,0,60,0,0,3,30,0,3,0,0,0,43,0,0,3,19,15,13,7,9,4,77,0,3,4,43,17,22,18,12,0,124,0,0,0,0,3,7,8,4,0,23,0,0,0,7,0,0,4,0,0,11,0,0,0,3,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,11,0,4,5,39,8,4,8,4,3,71,0,16,28,309,94,92,43,17,3,601,0,0,13,28,11,3,8,3,0,65,0,0,3,4,3,0,0,0,0,11
118021350,0,5,3,10,9,33,46,42,17,164,0,3,11,67,49,50,26,5,3,221,5,3,16,47,30,27,32,10,6,173,0,3,30,72,62,39,28,8,5,251,0,0,7,43,16,13,8,4,0,82,0,0,4,28,30,13,7,3,0,90,0,7,3,126,37,15,31,11,3,238,0,3,3,23,19,26,41,53,17,186,0,0,0,7,6,8,3,0,0,33,3,3,4,42,12,15,8,4,0,85,0,3,0,17,30,13,13,3,0,78,0,0,24,59,37,59,50,17,3,242,0,3,0,0,0,19,56,35,6,112,0,0,0,7,7,8,8,0,0,34,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,4,0,9,4,4,8,7,0,40,0,21,40,153,94,84,50,15,3,459,0,0,0,19,10,6,18,8,0,52,0,0,15,6,0,0,3,0,0,22
118021564,0,3,0,3,4,16,35,65,25,153,0,0,294,73,23,33,12,3,0,440,6,7,113,126,5,10,6,3,0,265,0,3,170,160,43,20,18,10,0,437,0,0,11,104,4,0,0,0,0,129,0,0,0,9,0,0,4,0,0,20,0,0,7,110,9,5,3,0,0,129,0,0,14,32,3,3,8,18,4,84,0,5,14,36,7,8,0,0,0,71,0,3,42,74,10,6,0,0,0,147,0,0,0,0,4,10,0,3,0,23,0,0,243,81,17,28,10,3,0,383,0,0,0,0,0,0,3,3,0,8,0,0,3,3,3,3,0,0,0,10,0,0,34,3,3,0,0,0,0,35,0,0,3,28,0,0,0,0,0,32,0,0,5,10,0,0,0,3,0,27,4,3,55,80,39,22,15,4,0,228,0,0,3,9,0,4,0,0,0,14,0,0,23,28,3,0,0,0,0,57
118021565,0,4,0,6,13,25,74,171,62,355,0,5,116,79,33,38,26,3,0,301,0,13,61,147,21,19,6,3,0,271,7,17,137,289,74,62,28,13,3,626,0,0,7,50,7,7,0,0,0,73,0,0,0,9,0,4,3,0,0,17,0,0,15,110,12,3,0,3,0,142,0,0,4,16,4,7,20,39,8,94,0,0,9,20,10,9,4,0,0,52,0,0,10,47,10,7,6,0,0,83,0,0,0,10,6,8,4,4,3,39,0,0,202,109,38,32,33,16,3,439,0,0,0,0,0,3,5,7,9,18,0,0,0,4,0,3,0,0,0,12,0,0,22,9,0,0,0,0,0,35,0,3,3,21,0,0,0,0,0,35,0,4,3,14,4,3,0,3,0,31,3,6,21,59,43,43,13,4,0,185,0,0,0,8,3,0,0,0,0,12,0,3,8,36,0,0,0,0,0,53
