SA2_MAINCODE_2016,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Flt_apt,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
128011530,1544,298,392,44,3,2274,1364,320,453,0,8,2141,313,187,750,0,5,1256,48,181,88,0,0,317,87,35,100,3,3,221,13,16,17,0,0,47,4,16,6,16,0,48,10,9,11,0,0,27,472,451,966,20,7,1918,15,27,71,0,0,116,70,27,58,4,3,164,3461,1122,1939,67,19,6615
128011531,1748,435,258,3,0,2445,1375,288,159,7,0,1834,270,162,172,8,6,617,11,89,21,0,0,115,75,42,20,0,0,140,3,22,44,0,0,75,8,10,0,0,0,24,15,3,0,0,0,15,379,335,258,11,10,991,25,12,112,0,0,150,72,31,42,0,3,145,3596,1108,837,22,8,5570
128011602,562,478,286,0,3,1331,656,381,495,0,3,1535,125,206,767,0,4,1105,7,59,225,0,0,299,57,32,107,3,0,196,3,6,16,0,0,25,9,74,9,0,0,84,4,3,19,0,0,26,203,387,1140,3,3,1735,0,6,8,0,0,19,20,42,63,0,0,126,1445,1299,1991,3,12,4747
128011603,1510,410,4,0,0,1926,1354,182,3,0,6,1547,191,100,3,0,0,291,3,14,0,0,0,16,62,17,4,0,0,85,0,3,0,0,0,5,13,21,0,0,0,33,10,0,0,0,0,10,275,155,11,0,3,439,8,3,0,0,0,9,68,23,3,0,0,95,3219,777,18,3,11,4024
128011604,1464,235,1313,13,3,3034,1414,119,1211,6,5,2753,224,56,2401,42,8,2731,0,0,78,0,0,79,131,35,412,18,6,596,0,0,14,0,0,14,4,0,10,0,0,17,13,0,15,5,0,36,369,91,2930,65,10,3472,12,3,21,0,0,37,70,13,136,6,6,229,3333,460,5615,88,34,9527
128011605,433,27,0,0,0,466,403,21,0,0,0,420,40,8,0,0,0,43,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,55,6,0,0,0,67,3,0,0,0,0,5,12,0,0,0,0,12,909,58,3,0,0,967
128011606,854,189,22,0,0,1059,830,138,77,0,3,1048,83,52,146,3,0,284,3,3,4,0,0,13,38,19,17,0,0,74,3,3,12,0,0,13,3,11,0,0,0,9,7,0,0,0,0,7,129,86,177,5,0,402,8,0,0,0,0,11,32,19,6,0,0,59,1857,429,282,4,3,2583
128021533,725,87,57,13,0,884,821,97,26,0,0,943,75,26,13,0,4,127,0,0,0,0,0,0,34,7,3,0,3,49,0,0,27,0,0,27,0,0,0,42,0,42,0,0,0,0,0,3,115,39,44,43,10,247,6,3,61,0,0,72,26,12,18,3,0,56,1696,232,208,55,13,2203
128021534,1493,25,23,0,0,1547,1265,54,21,0,0,1340,119,29,16,0,0,163,3,0,0,0,0,3,35,4,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,164,34,13,0,0,212,11,0,0,0,0,13,37,3,0,0,4,45,2974,114,56,3,5,3158
128021535,2208,226,32,5,0,2475,2674,474,25,0,0,3175,235,220,15,0,0,471,88,49,0,0,0,139,69,34,7,0,0,111,22,17,0,0,0,39,8,0,0,24,0,34,13,0,0,0,0,13,435,329,25,22,0,809,9,3,5,0,0,16,69,24,3,0,3,98,5398,1058,90,37,6,6586
128021536,2266,374,74,0,3,2717,2635,412,110,12,0,3174,277,91,136,16,3,523,45,59,68,0,0,174,108,36,15,0,0,158,4,15,17,0,0,33,3,0,4,0,0,11,15,0,0,0,0,17,454,206,234,16,6,916,17,0,8,0,0,28,93,14,7,0,3,122,5463,1013,436,24,16,6957
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7
128021538,1393,329,630,3,0,2353,1358,373,1024,0,6,2766,266,227,1443,11,0,1956,31,152,214,0,0,395,83,50,183,0,6,322,4,8,30,0,0,45,5,10,9,0,0,18,20,5,9,0,0,29,412,453,1888,11,7,2773,8,11,30,0,3,48,66,35,93,3,0,195,3243,1198,3664,13,19,8135
128021607,1819,180,139,0,3,2143,2336,105,209,0,6,2653,204,63,233,11,4,508,0,30,14,0,0,42,79,22,47,0,0,149,3,4,0,0,0,6,6,5,0,0,0,10,10,0,0,0,0,8,304,116,301,8,4,738,13,0,0,0,0,17,70,10,9,3,4,107,4542,418,656,18,13,5645
128021608,917,92,0,0,0,1005,1072,52,0,0,0,1124,95,20,5,0,0,123,4,3,0,0,0,7,35,8,3,0,0,44,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,138,30,11,3,0,186,7,4,10,0,0,14,27,6,0,0,0,31,2154,187,21,3,0,2365
128021609,431,3,0,3,5,443,551,10,0,0,8,569,29,4,3,0,3,36,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,3,0,3,52,3,0,0,0,0,3,16,0,0,0,0,18,1044,19,5,4,21,1087
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
