SA2_MAINCODE_2016,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_more_15_19_yrs,P_3000_more_20_24_yrs,P_3000_more_25_34_yrs,P_3000_more_35_44_yrs,P_3000_more_45_54_yrs,P_3000_more_55_64_yrs,P_3000_more_65_74_yrs,P_3000_more_75_84_yrs,P_3000_more_85ov,P_3000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
122021420,7,50,112,103,207,196,135,36,19,868,0,19,86,106,134,137,87,25,19,614,0,6,63,109,148,137,80,21,14,571,0,0,42,72,113,110,43,22,14,418,0,0,41,156,229,204,97,31,15,781,3,0,17,214,312,254,181,59,21,1045,59,39,48,81,114,99,115,64,31,649,790,606,789,1339,1948,1962,1590,735,338,10101
122021421,0,35,99,104,134,157,121,46,25,718,0,12,67,88,116,108,78,24,11,496,0,11,60,116,124,103,46,24,8,505,0,0,25,75,109,70,34,22,5,342,0,3,44,158,203,154,75,31,11,674,0,0,14,189,271,196,71,35,5,780,46,37,50,77,113,136,133,98,126,813,612,498,701,1216,1616,1526,1378,843,413,8797
122021422,3,51,180,167,179,200,126,35,10,952,0,23,128,141,180,167,73,27,3,752,0,13,84,151,189,161,58,10,4,664,0,5,56,107,146,112,48,4,0,477,0,3,67,166,266,185,83,22,7,794,3,8,29,248,365,249,79,32,11,1022,47,35,58,82,97,98,77,44,19,557,802,681,1091,1647,2139,1998,1438,600,206,10603
122021423,0,111,333,349,333,340,162,67,27,1718,0,46,292,333,315,211,111,25,16,1353,0,21,211,305,283,220,86,28,8,1170,0,3,133,243,226,139,55,13,3,809,0,0,158,518,407,264,76,29,11,1458,0,3,55,394,436,201,61,22,8,1189,71,69,140,218,188,190,224,239,286,1634,1383,1216,2264,3587,3395,2872,2391,1384,699,19191
122031424,4,73,178,163,213,174,66,42,10,924,0,19,130,193,162,131,39,7,14,694,0,6,100,160,178,109,21,5,5,592,0,3,64,106,119,43,16,3,3,361,0,0,74,283,204,109,19,12,8,715,0,0,29,216,211,82,9,4,0,558,63,47,65,115,122,92,110,73,51,734,931,762,1255,1974,2135,1613,1209,827,383,11094
122031425,0,31,77,100,137,95,42,16,8,506,0,13,78,85,91,65,39,9,13,388,0,3,40,104,96,55,29,0,4,330,0,0,24,71,78,32,11,5,0,223,0,5,45,162,131,60,24,5,3,435,0,0,17,109,121,45,13,4,4,315,31,20,41,60,46,48,49,46,30,380,496,370,588,1068,1130,815,747,464,248,5921
122031426,3,131,747,463,386,247,104,36,16,2142,0,56,507,379,286,193,69,18,6,1502,0,23,397,388,254,172,33,12,5,1277,0,16,214,280,240,121,21,3,3,900,0,6,286,532,321,167,41,12,3,1370,0,3,107,380,351,124,29,8,3,1006,92,134,329,330,277,197,145,103,42,1650,1128,1456,4783,4378,3514,2518,1547,900,375,20591
122031427,0,56,91,117,169,118,66,55,20,690,0,18,80,116,149,92,52,27,5,541,0,9,72,123,144,87,49,25,3,509,0,3,53,120,141,83,25,9,0,434,3,0,68,299,288,124,39,16,9,855,0,0,32,379,361,153,39,16,8,987,47,19,29,74,83,50,58,68,53,486,942,554,778,1869,2012,1279,1069,940,408,9843
122031428,9,98,260,288,354,279,209,78,21,1596,3,43,185,277,298,194,121,49,14,1175,0,19,126,263,309,188,95,31,6,1034,0,3,93,267,245,142,58,23,4,844,0,4,132,584,564,242,103,22,5,1653,3,3,65,589,678,252,66,21,4,1676,85,55,81,122,155,136,159,213,181,1187,1771,1257,1666,3518,3938,2586,2611,1643,719,19702
122031429,5,119,558,333,254,201,103,17,23,1612,5,43,497,270,223,158,63,16,12,1283,0,20,397,329,225,151,60,10,3,1194,0,10,243,265,181,127,37,8,0,861,0,7,431,573,373,185,33,7,4,1607,0,0,151,665,544,172,36,10,4,1594,102,62,309,270,220,139,103,51,43,1304,983,1057,3843,3764,2983,2024,1259,604,366,16881
122031430,3,69,276,218,206,164,97,29,15,1071,0,34,203,185,213,122,58,13,3,825,0,8,139,219,202,120,46,11,3,748,0,3,96,167,153,84,29,5,0,540,0,3,162,422,337,144,39,4,3,1114,0,4,81,501,438,106,19,3,3,1157,58,34,102,130,106,80,88,119,185,909,954,743,1781,2787,2508,1655,1254,791,516,12991
122031431,3,124,505,368,357,277,174,82,44,1925,0,45,394,325,312,213,88,31,13,1426,0,26,353,332,292,185,76,16,18,1310,0,5,184,254,213,114,37,14,8,834,0,7,266,499,417,254,80,24,26,1566,0,6,113,418,469,243,75,20,18,1371,101,83,248,234,198,213,236,269,478,2060,1349,1210,3249,3591,3417,2692,2157,1425,1282,20366
122031432,0,16,32,34,49,40,33,12,7,224,0,7,31,39,51,24,18,7,0,181,0,0,18,29,62,42,13,5,0,166,0,0,9,20,37,25,3,3,0,105,0,0,14,45,58,46,9,7,8,196,0,0,13,70,102,58,23,3,0,280,18,16,18,30,46,40,24,12,17,239,274,183,263,440,622,457,386,188,109,2931
123011433,6,70,202,171,186,176,67,13,13,912,0,32,190,170,117,115,43,4,0,685,0,14,162,160,135,121,32,5,4,627,0,4,82,146,133,95,20,6,0,487,0,5,107,244,203,128,32,9,0,725,0,0,21,90,110,60,11,5,3,299,35,33,60,62,80,64,139,224,332,1034,729,721,1416,1687,1595,1528,1310,774,609,10375
123011434,6,123,389,356,329,205,61,12,3,1478,0,67,330,298,278,171,43,3,0,1185,0,21,256,340,248,133,25,3,0,1033,0,12,197,302,212,107,21,3,0,858,0,3,174,471,335,154,17,4,5,1164,0,3,33,174,158,79,15,6,3,476,99,78,131,169,150,118,86,38,26,895,1591,1274,2675,3362,2867,2052,1279,591,153,15836
123011435,12,202,727,610,526,293,76,7,0,2459,0,81,570,505,381,207,34,3,0,1773,3,22,436,474,353,175,30,3,0,1500,3,6,261,345,302,131,21,3,0,1074,0,12,245,495,409,177,15,0,0,1359,0,3,41,126,117,54,5,0,0,341,124,102,222,222,183,111,82,51,15,1118,2150,1841,4444,4637,3802,2458,1402,461,115,21313
123021436,3,124,370,329,260,180,66,14,0,1350,0,45,229,211,181,125,38,0,0,829,0,15,154,200,120,99,15,0,0,608,0,8,78,119,77,64,12,4,0,359,0,0,76,128,111,52,13,0,0,382,3,7,11,26,18,23,8,5,0,97,142,118,185,158,171,169,147,76,25,1195,1359,1421,2672,2556,2245,1951,1607,560,138,14512
123021437,4,109,388,286,245,194,84,21,5,1337,3,48,310,224,149,110,21,3,3,870,0,17,194,166,137,115,28,6,3,667,0,6,101,111,95,77,7,0,0,390,0,3,103,156,117,89,10,3,0,485,0,4,19,58,31,25,3,5,4,152,96,109,254,188,157,148,149,93,55,1256,1101,1445,3020,2396,2046,1914,1548,924,338,14735
123021438,7,133,435,298,342,305,48,7,4,1577,4,50,284,236,231,170,27,0,0,1007,0,27,165,188,170,159,13,0,0,725,0,5,104,119,107,104,8,0,0,454,0,0,87,117,135,119,12,3,0,472,5,0,10,22,54,36,13,3,0,130,157,139,214,173,181,169,129,41,9,1213,1664,1549,3032,2559,2623,2626,1274,424,115,15863
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,4,127,401,319,309,243,70,18,7,1496,0,41,297,258,209,173,30,3,0,1010,0,29,223,203,184,141,33,4,3,822,0,15,99,129,137,101,15,3,0,491,0,5,118,177,135,123,22,0,0,573,6,4,14,66,61,55,22,4,3,224,125,140,284,194,178,158,116,64,33,1285,1242,1433,3214,2750,2597,2422,1400,588,231,15867
123021441,0,89,365,291,246,214,96,7,3,1318,0,30,235,212,158,146,49,3,0,824,0,14,148,144,146,113,36,0,0,596,0,12,52,115,89,67,18,0,0,357,0,3,56,117,110,101,22,0,0,409,0,0,17,26,32,29,12,0,0,115,82,66,143,142,115,116,139,53,28,886,1026,1129,2424,2221,1929,2066,1743,573,148,13252
123021442,10,118,414,396,372,251,72,9,3,1636,0,35,280,322,233,147,33,3,0,1055,0,12,208,208,168,87,21,0,0,723,0,0,87,131,128,83,13,0,0,449,0,4,114,181,137,86,11,0,0,534,0,5,13,39,32,28,4,3,3,133,160,108,228,239,241,177,220,197,207,1786,1538,1544,3344,3474,3014,2514,1724,767,377,18296
123021443,4,101,405,333,337,283,60,3,0,1530,0,41,249,220,191,156,26,3,0,888,0,16,167,199,143,116,15,0,0,659,0,8,81,104,117,64,4,0,0,379,0,3,76,124,107,72,7,0,0,392,5,0,15,31,25,33,5,0,0,114,87,95,194,144,124,160,102,38,16,954,1385,1462,3029,2750,2566,2451,1252,427,167,15486
123021444,7,130,388,281,311,281,77,10,0,1489,3,50,243,214,230,225,39,0,0,1009,0,10,156,173,202,164,26,4,0,736,0,10,81,112,132,102,21,0,0,450,0,0,81,144,171,155,14,3,0,578,0,5,17,53,79,61,13,0,0,227,162,117,212,203,172,162,153,94,76,1350,1507,1612,2805,2540,2736,2753,1655,590,186,16373
123031445,3,26,78,87,96,72,21,11,0,388,0,11,68,60,76,48,11,0,0,275,0,5,46,70,57,44,8,0,0,232,0,0,23,63,40,26,3,0,0,152,0,0,27,66,64,40,3,0,0,204,0,0,5,11,26,13,3,0,0,51,24,24,54,52,47,61,47,23,13,350,381,308,613,786,784,712,553,291,86,4524
123031446,3,50,199,133,143,100,48,12,0,688,3,28,179,116,119,84,28,0,0,557,0,16,131,141,121,61,17,0,0,480,0,8,81,119,97,74,11,5,0,394,0,7,99,171,153,101,16,0,0,538,0,0,27,70,74,45,15,5,0,242,56,31,66,80,83,72,56,37,39,520,596,533,1319,1323,1325,1095,748,326,129,7391
123031447,11,107,276,239,273,216,70,16,7,1216,0,35,188,181,198,131,23,3,4,764,0,23,153,196,157,112,21,3,0,673,0,6,97,144,151,85,15,0,0,505,0,3,95,214,215,131,12,3,0,682,3,4,21,61,89,52,9,0,3,251,132,65,160,156,176,180,134,147,112,1259,1205,998,2007,2167,2307,2068,1440,711,309,13216
123031448,4,54,151,176,137,129,44,8,0,705,3,27,93,89,108,94,28,3,0,447,0,13,77,111,104,73,23,0,0,395,0,0,34,80,86,61,16,0,0,274,0,3,30,83,124,82,13,0,0,346,0,3,19,45,61,58,14,0,0,199,81,33,48,98,75,97,69,36,11,551,638,582,958,1223,1253,1243,784,286,84,7044
124011449,0,16,46,60,77,81,50,16,4,351,0,4,26,44,58,50,30,6,0,220,0,0,23,37,56,51,17,0,0,180,0,3,11,38,52,40,9,3,0,154,0,0,18,36,51,58,22,0,0,191,0,0,6,14,15,22,8,3,4,69,17,6,37,67,79,81,82,37,17,428,226,174,457,629,857,959,883,376,104,4677
124011450,6,87,254,254,272,255,137,27,6,1308,0,31,230,240,220,217,94,19,0,1045,0,12,186,238,254,233,52,8,0,992,0,4,114,250,239,179,36,0,0,827,0,7,137,342,378,286,57,5,5,1222,0,3,28,174,209,155,33,7,0,611,69,53,73,126,115,120,110,73,24,769,1281,999,1866,2584,2641,2651,2009,833,240,15108
124011451,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14
124011452,9,30,113,196,177,184,98,20,9,841,3,9,64,130,134,118,62,16,4,539,0,6,32,94,122,105,35,6,0,409,0,0,26,64,92,90,24,5,0,301,0,3,34,85,135,125,25,14,3,418,0,3,10,43,58,55,21,13,6,209,58,49,108,136,133,205,207,136,74,1119,715,649,1180,1555,1873,2292,1910,836,325,11338
124011453,4,45,133,165,162,169,54,8,4,740,0,12,74,131,144,123,41,7,0,532,0,4,78,136,149,135,33,3,0,544,0,0,57,99,131,83,15,3,0,383,0,3,36,136,177,123,24,3,0,499,0,0,7,31,46,31,6,5,0,132,60,30,47,80,82,107,81,46,23,548,731,542,1027,1482,1729,1743,1155,464,140,9011
124011454,4,78,303,294,321,282,151,28,17,1479,0,39,231,293,279,249,86,15,3,1194,0,14,193,276,297,251,51,5,0,1090,0,3,122,254,310,204,28,3,4,930,0,3,103,344,391,314,56,3,0,1211,0,0,20,105,140,118,19,3,5,412,91,39,91,97,146,110,150,171,224,1128,1492,1075,1984,2766,3034,3081,2277,1092,633,17433
124011455,0,14,50,67,77,105,58,18,4,396,0,12,33,38,57,56,26,8,0,239,0,0,31,47,70,58,26,3,0,242,0,0,23,37,49,53,20,3,0,195,0,0,22,65,96,85,18,5,3,288,0,0,6,29,39,40,8,4,0,134,31,12,27,41,48,72,86,90,73,485,318,192,461,637,819,998,991,483,176,5076
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3
124031457,15,104,376,327,233,271,58,5,4,1390,5,42,256,202,188,150,31,7,3,870,0,13,186,179,136,102,17,3,0,640,0,4,108,127,113,78,11,0,0,449,0,0,84,145,95,88,14,0,0,434,0,3,12,30,17,16,8,0,0,89,68,69,155,131,118,100,82,52,25,796,953,1049,2438,2177,1773,2060,1352,426,140,12357
124031458,8,226,699,473,360,282,50,3,0,2114,3,98,549,339,275,168,30,0,0,1463,0,34,327,347,241,170,27,6,3,1150,4,14,213,226,174,112,18,0,0,765,0,14,225,315,234,147,18,0,0,958,3,6,43,101,98,58,10,3,0,326,144,121,283,223,178,174,108,62,19,1309,1634,1779,4223,3424,2855,2331,1261,499,124,18124
124031459,4,74,211,258,223,210,92,18,4,1094,0,33,188,230,162,132,58,5,3,814,0,13,165,191,160,133,55,7,3,729,0,4,122,156,132,91,22,3,0,524,0,3,126,241,191,110,25,5,3,709,0,0,26,97,85,53,25,4,3,299,66,59,160,152,122,91,107,68,28,854,933,791,1720,2081,1769,1676,1494,674,263,11401
124031460,13,186,454,385,373,244,63,6,0,1719,0,61,363,375,317,185,40,7,0,1347,0,38,257,349,312,180,32,0,0,1166,0,10,179,301,243,168,16,0,0,912,0,4,165,348,353,198,24,3,0,1111,0,0,33,121,138,71,9,3,0,378,89,74,147,137,138,95,76,29,6,790,1712,1449,2919,3228,3034,2198,1099,404,104,16143
124031461,11,101,389,351,249,260,80,23,7,1462,0,36,275,262,170,129,46,8,4,943,0,23,219,219,161,117,35,4,0,774,0,9,86,166,141,82,23,0,0,498,0,10,114,222,131,87,22,0,0,580,3,5,34,42,34,27,5,3,0,159,75,74,160,165,138,125,146,93,30,1020,977,1002,2551,2450,1963,2091,1738,689,236,13711
124031462,5,139,471,371,290,204,51,7,3,1546,0,39,313,278,191,137,31,5,0,992,0,19,204,234,193,102,14,0,0,780,0,10,129,156,110,70,8,0,0,480,0,10,127,181,123,60,11,0,0,512,0,3,25,41,38,16,4,0,0,118,100,107,277,201,159,149,142,93,55,1282,1227,1480,3432,2838,2318,1864,1281,579,277,15293
124031463,3,67,214,167,149,91,46,5,4,749,0,32,173,104,106,74,34,4,0,532,0,16,122,126,130,75,18,7,3,503,0,8,95,112,110,35,14,4,0,374,0,0,103,145,123,71,22,3,0,462,0,3,23,76,78,55,17,10,0,264,50,50,117,97,87,90,81,38,7,623,674,586,1412,1312,1294,1019,772,307,81,7460
124031464,4,101,345,226,177,122,46,14,8,1037,0,28,245,188,124,72,16,6,3,686,0,10,140,113,123,57,10,0,0,450,0,9,85,80,74,42,8,0,0,304,0,4,76,110,79,58,8,3,0,348,3,3,17,30,32,23,12,0,0,119,84,92,210,137,171,125,133,107,91,1154,723,1015,2297,1751,1611,1387,1125,744,458,11110
124031465,3,33,90,101,97,78,22,6,0,439,0,17,71,72,94,50,6,0,0,309,0,10,41,61,76,38,7,0,0,238,0,4,24,48,55,36,11,0,0,168,0,4,29,49,64,44,0,0,0,199,0,3,5,23,26,10,7,0,0,78,37,24,40,36,44,57,27,23,8,296,406,355,596,703,780,663,361,156,31,4052
124041466,4,102,265,200,210,136,77,25,9,1025,0,41,184,158,147,100,39,6,8,685,0,14,133,136,127,103,33,6,3,555,0,6,60,99,106,57,18,4,3,354,0,3,67,124,135,88,16,3,0,439,3,4,7,35,56,35,10,3,0,152,79,114,149,109,137,109,121,119,110,1043,917,1045,1859,1651,1718,1527,1353,894,459,11425
124041467,5,127,345,221,275,183,53,14,0,1222,0,61,242,204,190,121,29,6,3,843,0,27,179,163,196,91,19,5,0,673,0,8,85,116,125,78,16,4,3,424,0,13,91,131,146,94,23,6,0,506,0,4,9,46,55,31,6,5,0,166,87,82,180,117,159,104,87,82,26,917,1071,1195,2362,1885,2227,1702,956,549,182,12120
124041468,3,57,108,89,115,76,33,8,0,482,0,18,80,60,79,51,18,0,0,306,0,19,49,74,78,52,15,0,0,279,0,3,21,42,44,34,10,0,0,157,0,6,25,61,66,27,3,0,0,193,0,3,4,19,29,22,3,0,0,87,82,192,423,364,228,113,85,36,10,1529,521,629,1086,1101,1078,849,560,192,49,6070
124051469,4,57,135,117,173,115,14,0,0,617,0,22,96,88,123,72,19,0,0,420,0,6,70,79,91,62,3,0,0,317,0,4,30,45,57,50,4,0,0,190,0,0,29,71,91,52,10,0,0,257,0,0,8,20,29,26,0,0,0,77,30,46,32,36,59,40,12,8,3,274,583,621,798,807,1111,839,314,89,30,5195
124051470,6,135,477,355,374,348,56,9,0,1764,0,62,325,296,260,246,37,4,0,1228,0,24,237,247,204,188,23,3,0,921,0,4,122,154,146,112,17,0,0,560,0,6,119,189,133,132,10,0,0,588,0,4,23,32,30,39,9,0,0,131,96,98,212,170,158,188,91,21,19,1053,1362,1451,3044,2651,2571,2889,1320,357,106,15749
124051580,8,80,237,204,190,144,31,3,0,897,0,20,146,143,106,79,7,3,0,513,3,16,80,89,102,55,9,0,0,344,0,3,47,59,50,40,8,0,0,203,0,3,37,54,57,35,6,0,0,200,0,3,3,19,11,3,4,0,3,50,78,90,166,147,96,109,96,55,11,861,761,936,1774,1541,1411,1286,966,393,101,9168
124051581,8,124,369,277,245,185,45,11,0,1269,0,40,189,165,132,100,22,5,0,656,0,16,111,126,88,58,9,0,0,408,0,4,51,57,49,35,4,0,0,203,0,0,44,54,48,25,7,0,0,179,0,7,8,22,19,16,3,3,0,77,125,133,272,218,204,227,161,130,110,1590,954,1285,2597,2107,1932,1717,1162,706,304,12753
125011473,3,97,653,341,184,109,40,6,0,1434,0,56,531,250,155,88,18,0,0,1095,0,30,468,289,139,94,27,3,0,1047,0,8,320,221,116,62,9,0,0,733,0,8,440,473,226,114,17,0,0,1284,0,3,100,211,152,70,15,3,0,560,90,410,1269,796,438,193,91,26,6,3311,607,1330,5636,3765,2105,1414,684,183,54,15778
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,68,378,189,152,98,12,3,3,906,0,34,183,101,61,49,16,3,3,446,0,19,112,61,52,33,6,0,0,289,0,3,50,63,29,25,3,0,0,169,0,0,56,68,30,29,5,0,0,192,0,3,12,13,15,3,4,0,0,54,91,127,302,158,126,118,67,52,38,1076,1071,1769,4150,2083,1825,1438,800,464,230,13821
125011583,0,57,348,173,69,39,10,3,0,700,0,23,148,66,47,21,7,0,0,321,0,9,81,43,25,7,3,0,0,173,0,3,35,28,6,8,0,0,0,85,0,3,31,47,13,5,0,0,0,100,0,4,11,4,0,3,0,0,0,27,48,122,309,146,108,59,44,26,10,868,487,1321,3443,1547,1091,776,419,220,68,9367
125011584,3,40,158,89,93,46,19,5,0,452,0,15,86,58,49,40,13,0,0,256,0,8,58,48,38,29,6,0,0,184,0,3,38,39,29,16,0,0,0,120,0,0,30,32,27,13,7,0,0,114,0,0,5,6,8,8,0,0,0,31,55,54,96,72,75,56,50,49,80,591,627,696,1496,1009,1019,829,497,283,181,6641
125011585,3,51,190,109,94,83,20,8,0,553,0,19,126,71,61,42,14,0,0,336,0,14,84,56,49,39,12,0,0,252,0,3,43,40,18,16,5,0,0,137,0,0,44,50,36,25,4,0,0,163,0,0,6,16,12,8,3,0,0,43,36,41,89,72,53,50,43,22,11,415,542,711,1748,1143,1103,1013,576,349,123,7304
125011586,3,107,503,281,249,156,33,10,0,1342,0,47,304,194,159,111,28,3,0,842,0,13,192,133,109,68,13,4,0,529,0,4,113,132,96,54,7,3,0,418,0,0,150,184,114,72,14,0,0,533,0,4,46,82,69,40,6,3,0,246,103,157,356,187,160,156,94,47,25,1277,1098,1913,4601,2702,2474,2291,1118,577,261,17037
125011587,0,22,101,68,61,45,11,6,0,318,0,13,49,31,45,21,5,0,0,165,0,3,30,38,31,19,3,0,0,135,0,0,14,18,14,13,3,0,0,65,0,0,26,30,23,20,0,0,3,92,3,3,5,6,0,7,0,3,0,22,19,27,45,43,39,43,28,19,9,271,323,391,821,606,666,639,361,187,76,4069
125021476,3,140,438,366,359,287,163,73,27,1850,0,72,319,298,283,202,94,40,12,1320,0,23,278,290,283,200,90,21,12,1193,0,10,172,255,231,181,49,12,7,917,0,7,231,493,460,269,80,22,11,1561,0,4,59,226,238,175,52,11,7,774,83,80,122,139,149,121,124,134,121,1061,1898,1688,3209,3742,3811,3345,2404,1527,607,22239
125021477,3,96,445,318,343,242,63,15,11,1544,0,46,325,292,229,132,35,7,0,1060,0,23,257,259,223,134,23,5,0,927,0,3,155,190,168,76,12,4,0,613,0,10,188,360,252,119,20,7,0,947,0,3,41,141,96,53,6,4,5,355,84,75,213,176,158,150,161,80,72,1161,1299,1232,3173,3203,3009,2452,1538,862,421,17191
125021478,3,95,338,259,241,209,65,29,11,1251,0,47,226,208,190,114,48,12,0,853,0,9,196,186,187,100,32,0,3,727,0,6,115,182,144,98,25,10,0,571,0,4,121,270,213,119,24,14,3,761,0,3,43,114,132,81,17,12,3,412,70,52,171,144,175,132,105,70,32,953,1126,1126,2536,2570,2569,2109,1297,826,260,14423
125031479,3,79,257,240,224,186,29,11,6,1036,4,35,192,128,169,94,18,7,4,647,0,10,121,98,105,63,14,3,0,420,0,4,63,79,68,49,4,0,0,267,0,3,80,102,85,49,6,0,3,324,0,0,13,29,21,10,9,0,0,85,105,149,334,270,247,157,129,92,73,1551,1349,1368,2572,2253,2457,2034,1225,760,477,14505
125031480,3,69,217,160,172,96,38,12,0,765,0,22,139,91,84,67,5,3,0,414,0,14,82,53,47,29,3,3,0,235,0,3,39,39,27,23,0,0,0,134,0,8,33,49,36,10,0,0,0,141,0,0,11,15,6,5,0,0,3,50,118,91,241,169,219,162,125,118,109,1360,1061,1169,2261,1901,1987,1674,1064,673,473,12267
125031481,5,90,459,260,220,141,34,6,8,1216,0,47,280,195,116,94,19,7,0,750,0,16,171,129,88,56,14,0,0,466,0,8,89,88,65,27,12,0,0,290,0,5,104,113,76,43,8,0,0,348,0,6,23,38,34,9,3,3,0,113,130,175,435,237,207,175,121,63,16,1577,1206,1856,4615,2777,2338,1944,1156,579,180,16664
125031482,7,141,499,506,397,284,128,24,3,1979,0,64,351,396,310,169,59,8,3,1354,0,20,319,395,268,153,37,3,0,1198,0,4,162,262,199,119,20,3,0,772,0,3,215,426,297,134,31,3,0,1110,0,0,53,163,104,52,12,5,3,393,91,79,207,220,183,134,199,138,84,1348,1482,1521,3433,4100,3250,2620,2624,1190,378,20597
125031483,3,86,347,214,190,121,37,7,9,1010,0,39,201,138,83,65,22,0,0,550,0,21,153,103,64,54,4,0,0,402,0,6,84,70,40,29,3,0,0,233,0,8,79,79,44,26,3,0,0,245,4,7,23,26,24,13,3,0,0,104,177,162,364,289,230,200,128,94,43,1693,1446,1679,3646,2631,2237,1972,1190,705,318,15823
125031484,3,103,420,262,245,183,52,13,4,1289,0,40,295,218,155,100,22,0,0,830,3,22,161,158,134,93,10,3,0,583,0,3,98,88,80,46,9,0,0,318,3,5,74,98,94,52,4,0,0,337,0,3,23,29,29,14,3,3,0,97,103,144,298,195,168,155,89,71,62,1287,1299,1636,3522,2720,2437,2048,1282,815,443,16206
125031485,12,162,661,420,309,215,75,10,8,1864,0,69,440,293,250,143,33,3,3,1233,0,32,264,275,144,94,14,0,0,836,0,7,149,184,81,57,10,0,0,493,0,13,173,270,155,74,8,3,0,691,0,4,36,77,65,28,3,5,0,224,133,190,360,272,237,196,164,95,52,1693,1625,2179,5482,4119,3265,2619,1739,965,440,22441
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,8
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11
125041489,7,107,654,395,269,200,37,16,8,1696,5,48,563,366,182,126,24,4,3,1328,0,18,392,299,154,103,21,0,9,1004,0,8,292,261,126,75,17,0,3,783,0,7,332,450,184,101,21,4,3,1105,0,4,62,117,71,46,15,0,3,323,146,173,514,370,254,210,127,82,63,1955,1063,1471,5312,3919,2441,2043,1166,651,458,18517
