SA2_MAINCODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
124051470,121,365,1096,958,912,819,123,0,0,4408,147,173,152,96,96,134,54,6,0,852,3,8,17,14,19,34,3,4,0,102,4,13,27,29,19,17,3,0,0,111,282,563,1293,1096,1047,1004,187,8,0,5476,23,31,46,32,20,27,3,0,0,185,39,13,8,5,4,12,0,0,0,90,64,43,58,34,23,44,3,0,0,273,349,606,1351,1126,1075,1041,186,8,0,5748,337,95,99,73,110,271,489,147,32,1642,15,35,77,59,57,65,33,6,3,366,704,734,1531,1260,1239,1375,708,165,33,7759,65,287,613,589,592,485,37,3,0,2665,220,197,362,356,334,328,39,0,0,1840,9,9,70,23,32,22,7,0,0,170,11,10,27,19,17,9,3,0,0,98,306,515,1070,977,973,844,84,3,0,4774,15,30,25,21,24,18,0,0,0,142,43,24,16,22,16,16,0,0,0,133,59,51,47,42,43,32,0,0,0,275
124051580,56,208,545,523,423,303,38,0,0,2101,56,96,105,71,62,49,19,4,0,463,7,9,11,4,15,7,3,0,0,57,12,7,24,17,16,8,6,0,0,94,123,326,689,618,518,369,65,3,0,2709,16,37,34,32,19,21,0,0,0,168,18,5,0,0,7,6,0,0,0,39,33,48,36,38,29,27,3,0,0,207,163,371,723,648,541,399,69,3,0,2918,197,66,75,85,109,155,381,161,35,1267,17,25,60,64,33,33,34,15,0,289,376,461,858,798,688,581,486,178,38,4472,37,174,317,256,291,177,19,0,0,1267,93,97,164,183,148,122,29,4,0,841,4,8,34,13,15,14,0,0,0,92,4,9,11,13,14,7,0,0,0,60,142,289,530,465,470,320,47,3,0,2260,15,31,27,15,18,17,0,0,0,123,23,16,29,19,5,3,0,0,0,102,35,50,54,35,27,22,0,0,0,222
124051581,81,290,753,650,547,385,69,3,0,2772,64,116,127,102,81,73,35,3,3,601,3,10,17,4,21,23,3,0,0,74,11,16,39,18,17,11,0,0,0,113,150,437,937,775,663,486,103,10,3,3558,30,49,67,57,45,26,3,0,0,280,18,14,14,12,13,18,3,0,0,79,49,59,77,70,57,44,4,0,0,364,202,494,1014,843,719,534,111,10,3,3926,237,100,124,133,198,245,403,255,69,1756,34,50,113,108,74,100,47,36,24,588,473,647,1247,1082,989,877,563,292,93,6263,30,206,427,344,320,190,22,4,0,1542,110,140,258,209,179,148,31,0,0,1081,3,23,36,22,13,9,0,0,0,108,5,12,15,12,13,8,6,0,0,68,155,379,735,586,524,357,58,4,0,2797,19,30,46,39,37,23,0,0,0,193,30,22,42,13,19,16,5,0,0,148,54,50,84,54,57,38,5,0,0,341
125011473,18,168,1568,1168,630,355,46,3,0,3947,41,93,255,196,93,75,35,4,0,797,4,7,30,26,15,8,5,0,0,94,0,4,26,20,12,4,0,0,0,70,59,273,1882,1399,746,438,89,14,0,4903,5,13,76,47,22,16,3,0,0,178,19,24,26,14,3,7,0,0,0,92,23,38,97,58,27,23,4,0,0,273,84,310,1984,1463,771,465,89,14,0,5176,198,314,702,505,296,190,238,90,15,2539,18,67,290,145,84,54,28,8,0,696,294,696,2972,2112,1152,713,353,103,19,8408,10,171,1201,645,438,221,25,0,0,2710,60,148,358,328,172,119,32,0,0,1228,4,9,87,51,11,4,0,0,0,170,3,8,34,11,6,9,0,0,0,67,81,328,1674,1037,628,354,62,4,0,4169,3,13,65,36,17,7,0,0,0,141,18,18,39,18,17,13,0,0,0,117,17,30,107,51,32,21,0,0,0,256
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,34,220,972,521,388,245,37,0,0,2416,94,321,542,191,135,129,25,0,0,1442,0,8,11,10,10,7,0,0,0,50,14,26,85,44,32,15,3,0,0,226,141,578,1615,761,567,402,64,3,0,4137,12,78,148,70,58,20,0,0,0,394,38,79,69,18,19,7,0,0,0,230,51,153,223,88,80,24,3,0,0,623,194,730,1836,851,648,432,69,3,0,4762,350,257,534,256,230,268,314,197,66,2460,28,59,149,76,51,45,27,28,17,469,571,1048,2517,1180,928,742,402,224,77,7697,5,98,397,190,210,127,11,0,0,1050,72,203,301,135,138,75,12,0,0,934,5,9,30,7,9,3,0,0,0,67,8,14,25,13,25,9,3,0,0,94,94,330,753,347,382,216,24,3,0,2145,6,26,39,22,21,13,0,0,0,126,32,44,54,29,24,12,0,0,0,187,30,70,91,56,43,21,0,0,0,315
125011583,10,162,854,492,241,131,12,0,0,1903,58,265,488,151,99,51,10,0,0,1125,0,7,14,6,0,3,0,0,0,36,4,23,67,30,13,9,0,0,0,138,68,461,1422,681,357,193,22,0,3,3204,8,68,126,77,39,19,0,0,0,330,19,57,55,8,14,8,0,0,0,170,29,128,180,83,47,25,0,0,0,501,92,585,1603,764,405,220,27,0,5,3702,162,183,331,171,152,155,163,95,28,1442,12,71,178,86,50,31,18,11,3,457,278,839,2114,1020,603,411,204,102,28,5601,4,53,300,119,149,54,3,0,0,686,38,177,307,75,78,49,10,0,0,739,0,5,19,0,3,5,0,0,0,38,0,14,21,10,7,3,0,0,0,49,45,251,646,210,239,115,14,0,0,1515,3,5,40,16,11,16,0,0,0,100,14,30,52,19,15,11,0,0,0,132,18,38,91,37,25,21,0,0,0,231
125011584,14,95,365,246,253,152,18,0,0,1148,47,101,133,82,75,65,15,0,0,516,5,6,5,7,7,9,0,0,0,43,5,13,22,15,16,5,0,0,0,73,70,217,525,347,345,233,34,0,0,1773,4,32,53,23,19,9,0,0,0,135,23,15,17,13,14,0,0,0,0,74,20,44,72,32,28,13,0,0,0,214,90,264,602,379,378,245,36,0,0,1988,202,107,153,112,115,151,207,107,55,1208,13,17,45,24,35,23,19,12,10,200,308,389,803,509,525,416,266,118,63,3394,6,73,212,138,139,66,21,0,0,653,46,73,113,78,88,49,7,4,0,458,3,8,9,10,3,3,0,0,0,35,0,8,13,8,3,3,0,0,3,38,60,153,342,229,238,130,28,4,3,1183,9,3,20,13,3,4,0,0,0,60,17,11,13,12,16,5,0,0,0,70,23,19,33,20,19,12,0,0,0,127
125011585,12,117,504,361,290,221,35,0,0,1536,42,94,164,85,89,55,15,4,0,553,3,7,5,7,3,5,0,0,0,36,0,11,20,10,8,3,8,0,0,65,61,231,694,460,394,285,51,4,0,2182,9,27,52,26,30,17,0,0,0,157,14,23,20,3,7,8,3,0,0,79,19,44,67,35,38,26,3,0,0,236,80,280,760,496,432,310,53,4,0,2423,196,102,159,97,85,152,233,152,35,1206,9,18,39,29,23,8,16,4,4,160,290,396,963,621,541,475,301,166,39,3787,3,65,244,170,190,117,16,0,0,803,43,95,137,119,114,91,24,0,0,627,7,3,15,0,12,3,0,0,0,40,5,5,10,3,6,9,0,0,0,39,58,171,405,300,323,219,43,0,0,1511,6,14,23,9,16,15,0,0,0,81,16,20,25,13,8,21,3,0,0,98,22,32,44,26,23,32,3,0,0,182
125011586,14,240,1131,812,669,502,66,0,0,3432,89,288,527,205,181,183,41,3,0,1514,0,16,19,14,7,10,4,0,0,81,7,31,73,41,38,26,5,3,0,217,110,577,1744,1072,895,721,116,6,0,5235,12,30,98,52,44,32,0,0,0,277,35,74,67,22,9,16,0,0,0,225,50,104,164,78,49,52,0,0,0,502,153,677,1906,1147,949,774,118,4,0,5737,388,294,440,181,160,288,413,251,89,2506,24,61,179,78,62,67,42,24,3,540,569,1032,2520,1405,1169,1132,578,285,93,8783,11,179,743,470,474,276,26,0,0,2180,106,262,477,287,249,200,31,0,0,1619,7,17,35,23,15,11,0,0,0,109,3,9,40,11,22,9,0,0,0,105,128,470,1301,789,760,501,61,3,0,4013,0,25,46,15,24,20,5,0,0,142,35,46,56,30,26,24,3,0,0,225,40,69,101,45,54,46,7,0,0,363
125011587,5,57,214,184,170,127,13,3,0,774,23,67,71,57,63,46,8,0,0,333,0,4,5,7,0,6,0,0,0,20,0,4,9,8,7,7,0,0,0,28,27,126,297,249,239,186,27,3,0,1152,4,12,24,8,18,9,3,0,0,84,10,11,11,0,7,3,0,0,0,38,7,23,36,11,19,9,4,0,0,118,36,148,330,260,258,199,29,3,0,1266,114,57,74,40,41,118,132,81,25,687,5,10,18,18,18,19,10,6,3,110,157,212,422,323,322,331,172,97,26,2058,3,41,130,88,132,71,8,0,0,466,35,49,84,57,66,49,10,0,0,352,0,0,5,3,3,7,0,0,0,13,0,4,5,5,3,0,0,0,0,18,36,96,216,148,208,126,18,0,0,851,0,3,12,3,10,5,0,0,0,36,10,12,6,4,7,9,0,0,0,56,12,16,21,11,15,18,0,0,0,92
125021476,33,262,1027,1293,1267,857,160,20,0,4917,202,261,195,190,199,263,132,34,6,1477,12,16,25,23,16,15,13,6,0,122,7,19,37,20,33,24,0,3,0,143,257,555,1275,1526,1517,1156,307,60,4,6653,9,29,59,61,60,48,6,0,0,264,78,47,19,10,14,30,6,0,0,205,85,77,78,70,77,71,11,3,0,472,341,628,1358,1599,1590,1224,322,59,6,7124,657,239,139,117,160,373,772,635,200,3286,12,27,47,60,55,53,47,46,27,376,1011,896,1536,1775,1809,1652,1137,741,235,10791,17,236,722,717,813,472,70,5,0,3050,252,285,330,500,575,399,146,11,0,2497,12,9,55,45,23,23,11,0,0,178,6,11,20,13,24,6,4,0,0,78,288,536,1130,1281,1429,904,221,15,0,5809,5,13,40,34,32,17,4,0,0,149,46,37,27,58,43,17,6,0,0,229,51,47,68,93,78,34,10,0,0,378
125021477,61,220,1018,1126,903,569,99,5,0,4006,127,167,179,134,151,157,62,9,3,991,11,14,22,20,19,17,7,0,0,106,3,6,19,22,11,18,3,0,0,80,197,410,1234,1304,1090,766,172,18,3,5180,5,37,52,40,47,32,3,0,0,211,38,26,12,9,7,18,3,0,0,119,49,62,66,46,60,48,9,0,0,331,245,469,1296,1350,1147,814,179,18,3,5517,448,136,163,158,214,355,546,373,151,2539,20,30,101,78,51,58,53,23,11,420,709,634,1556,1580,1411,1225,773,410,162,8477,36,188,693,565,604,306,46,3,0,2442,165,184,309,460,423,264,66,4,0,1875,10,5,76,41,15,15,3,0,0,170,7,5,17,19,13,10,5,0,0,73,220,386,1095,1082,1057,594,120,8,0,4559,9,16,32,23,34,11,0,0,0,126,28,20,31,49,32,19,0,0,0,185,33,37,62,70,64,34,0,0,0,309
125021478,28,192,746,824,749,479,88,13,0,3119,103,151,170,138,179,117,54,16,0,940,4,6,18,20,16,23,7,0,0,86,6,13,16,14,18,11,6,0,0,84,140,357,951,998,961,629,160,27,0,4231,8,22,51,24,40,29,0,0,0,180,35,26,14,13,11,20,4,0,0,118,46,53,67,38,48,49,4,0,0,300,185,412,1017,1035,1000,684,166,29,0,4531,374,131,130,102,159,292,419,340,92,2036,21,30,71,59,67,50,32,25,3,361,571,565,1220,1200,1232,1021,617,393,98,6927,21,154,543,472,520,274,49,0,0,2024,146,187,250,367,309,225,56,9,0,1553,5,11,56,31,14,16,4,0,0,143,3,6,14,10,12,9,0,0,3,59,169,358,867,884,852,525,108,9,3,3781,8,18,41,20,17,12,0,0,0,119,37,28,32,26,26,20,6,0,0,170,42,52,67,53,38,28,3,0,0,292
125031479,58,192,627,555,637,410,59,3,0,2547,88,145,169,145,161,116,36,4,0,873,6,5,16,4,15,22,0,0,0,68,4,23,45,22,25,19,0,0,0,146,158,374,857,731,838,567,95,9,0,3632,18,44,69,41,50,29,0,0,0,247,41,36,16,13,18,29,0,0,0,153,63,74,83,51,68,53,3,0,0,395,222,445,939,782,908,622,97,6,0,4029,444,223,350,274,271,347,473,281,169,2832,21,32,70,61,82,64,45,23,6,409,685,697,1365,1115,1256,1036,620,316,177,7267,24,164,376,327,372,227,15,0,0,1506,120,166,193,218,219,144,23,0,0,1095,3,19,28,11,15,18,0,0,0,90,9,8,16,6,19,9,3,0,0,69,157,362,614,563,627,396,44,0,0,2761,5,20,26,27,22,19,0,0,0,116,42,17,34,35,40,23,0,0,0,192,44,40,61,61,57,41,0,0,0,309
125031480,34,157,502,410,431,277,52,3,0,1870,47,144,158,135,159,89,28,0,0,761,0,5,18,11,10,5,0,0,0,56,10,36,44,24,29,11,0,0,0,162,97,343,712,574,631,392,76,10,0,2844,5,46,59,49,28,29,3,0,0,221,20,17,26,16,13,12,3,0,0,110,26,66,88,63,46,40,6,0,0,333,123,407,798,642,681,431,80,10,0,3175,364,171,239,215,273,364,441,270,147,2473,43,33,107,58,93,78,39,30,19,492,526,609,1139,916,1044,869,558,309,163,6143,9,124,302,221,241,147,13,0,0,1060,88,138,174,159,135,101,16,0,0,813,8,12,20,5,4,3,0,0,0,52,10,17,20,20,9,9,0,0,0,83,114,287,517,400,392,257,31,3,0,2013,4,14,36,36,21,16,0,0,0,126,30,25,35,31,25,26,0,0,0,167,35,39,70,67,44,38,0,0,0,290
125031481,44,247,1117,759,560,347,58,0,0,3132,108,299,479,236,168,121,39,5,0,1459,0,19,21,16,9,13,6,0,0,85,4,26,60,45,33,14,3,0,0,197,161,588,1679,1060,766,503,103,11,0,4869,22,62,152,77,60,31,4,0,0,413,29,45,43,25,18,21,0,0,0,184,56,108,195,101,78,53,4,0,0,594,216,697,1876,1160,842,558,107,9,0,5467,369,248,392,238,274,334,444,249,74,2628,44,72,191,101,88,82,47,19,4,649,631,1016,2453,1506,1212,978,596,280,82,8745,12,195,609,330,327,192,21,0,0,1689,127,260,452,270,216,161,21,0,0,1511,5,10,50,19,15,6,3,0,0,107,4,27,20,19,22,14,3,0,0,102,153,483,1141,644,572,370,54,0,0,3408,10,25,63,35,24,21,0,0,0,187,30,41,54,44,21,20,3,0,0,206,41,66,121,73,45,38,3,0,0,391
125031482,89,348,1154,1541,1156,669,133,3,3,5080,142,165,137,177,145,140,92,8,0,1010,12,8,24,33,18,23,13,3,0,127,13,13,24,33,33,21,7,0,0,136,248,533,1336,1778,1351,852,235,16,3,6353,19,27,53,56,50,39,3,0,0,251,53,28,17,12,8,9,0,0,0,121,69,62,62,65,59,53,7,0,0,371,322,589,1404,1843,1408,905,237,16,3,6723,377,141,125,134,157,294,969,518,122,2834,20,28,79,87,65,54,66,46,17,465,720,758,1603,2069,1630,1249,1280,575,141,10023,51,285,752,775,692,371,69,0,0,2997,251,229,406,594,410,308,100,9,0,2295,14,17,84,63,26,15,11,3,0,238,6,11,21,16,14,11,7,0,0,86,311,550,1263,1444,1144,701,187,10,0,5616,9,31,39,24,23,15,0,0,0,143,46,15,30,41,27,19,5,0,0,179,54,48,67,71,46,33,5,0,0,322
125031483,55,223,810,588,420,309,42,0,0,2451,92,183,312,213,177,110,32,3,0,1111,7,7,19,19,6,14,0,0,0,70,11,39,70,30,28,19,4,0,0,201,170,454,1210,849,627,450,75,3,0,3837,22,61,115,71,34,31,0,0,0,340,29,39,32,16,18,17,3,0,0,146,51,95,147,90,50,50,0,0,0,487,222,555,1355,936,675,500,75,3,0,4324,474,260,358,270,340,417,490,278,110,2986,52,52,161,130,97,87,56,36,7,676,749,866,1865,1332,1112,1001,620,316,118,7987,20,170,465,280,225,177,24,0,0,1351,108,163,244,184,170,115,13,0,0,1007,5,14,32,13,6,3,0,0,0,75,10,32,24,25,19,10,3,0,0,114,152,374,764,504,414,305,39,0,0,2554,18,33,37,21,21,8,0,0,0,137,35,35,33,26,28,22,0,0,0,181,56,72,72,46,47,26,0,0,0,323
125031484,67,307,927,760,636,441,70,0,0,3221,111,164,235,195,140,119,36,9,0,1006,5,8,18,15,15,16,3,0,0,85,8,19,39,25,21,15,7,0,0,141,195,500,1221,994,809,586,116,10,3,4443,15,64,117,64,36,25,0,0,0,319,35,47,22,17,16,5,0,0,0,139,49,109,140,76,47,31,0,0,0,460,237,612,1362,1073,859,622,116,10,3,4901,406,199,253,245,234,338,497,298,115,2579,23,50,117,78,77,57,34,23,23,479,666,862,1731,1391,1171,1016,657,332,140,7964,24,212,579,380,418,244,16,0,0,1885,125,193,295,268,248,169,33,6,0,1338,7,12,45,26,10,16,5,0,0,121,9,8,37,13,21,12,0,0,0,103,171,424,966,681,693,441,56,6,0,3445,14,34,47,20,24,11,0,0,0,151,34,29,46,41,39,14,0,0,0,194,47,61,92,63,61,28,0,0,0,348
125031485,83,384,1511,1284,867,521,85,5,0,4749,140,279,394,253,181,166,68,7,0,1488,10,11,34,26,15,22,7,0,0,122,17,25,81,62,27,20,8,0,0,241,249,708,2022,1620,1093,731,168,17,0,6600,28,70,177,84,51,32,3,0,0,436,51,41,58,25,20,24,3,0,0,233,80,111,234,107,73,60,3,0,0,667,329,815,2263,1729,1162,783,171,16,0,7268,482,281,472,309,334,426,608,382,147,3448,51,74,131,113,87,63,66,32,16,622,862,1174,2865,2155,1587,1276,844,421,160,11337,31,249,857,625,552,319,21,0,0,2658,187,251,432,395,322,219,53,3,0,1866,7,17,69,51,15,22,6,0,0,181,9,20,38,21,26,15,4,0,0,134,234,526,1394,1087,923,575,84,11,0,4840,8,42,70,43,34,18,0,0,0,218,58,35,70,49,42,18,3,0,0,275,70,78,142,85,79,37,4,0,0,493
125031486,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,27,209,1666,1382,685,435,72,3,0,4482,64,192,253,227,144,99,52,7,0,1043,0,11,27,24,14,14,7,3,0,98,4,14,51,32,17,4,0,0,0,127,97,429,2000,1668,865,554,131,9,3,5757,14,31,86,80,39,31,4,0,0,283,40,51,39,22,12,14,3,0,0,177,53,76,129,100,51,43,9,0,3,461,149,511,2128,1769,915,598,136,9,5,6218,365,177,228,151,186,295,373,254,138,2168,82,94,217,176,98,86,38,30,23,844,600,775,2574,2100,1198,983,548,286,162,9230,26,167,1201,713,505,281,35,0,4,2930,95,193,426,360,251,178,52,5,0,1564,8,14,64,44,23,14,0,0,0,164,3,14,29,9,7,4,3,0,0,78,129,384,1726,1123,789,479,96,10,3,4735,3,30,124,63,28,20,0,0,0,268,37,33,79,59,23,22,3,0,0,251,45,54,205,121,52,35,4,0,0,515
125041490,19,82,264,431,406,268,57,9,0,1532,59,74,47,38,61,59,58,11,0,409,5,3,4,8,5,10,5,0,0,41,0,0,3,4,7,8,0,0,0,19,79,160,327,478,482,341,118,22,0,2001,3,3,6,9,15,12,0,0,0,46,15,12,3,0,0,3,0,0,0,36,15,16,14,6,15,17,3,0,0,84,96,172,337,482,492,353,121,22,0,2080,142,38,25,22,28,78,296,174,47,864,3,7,15,14,7,21,11,4,0,76,242,220,374,514,532,456,433,196,50,3016,3,67,170,197,239,161,30,0,0,868,81,69,83,189,176,131,57,3,0,783,3,5,19,18,6,13,6,0,0,73,0,6,3,5,5,4,0,0,0,27,85,145,282,413,430,307,85,8,0,1757,0,6,3,5,11,0,0,0,0,30,13,3,7,10,8,5,0,0,0,50,18,4,12,19,22,8,0,0,0,82
125041491,25,146,1639,1512,621,314,75,5,0,4337,66,159,239,155,85,95,54,7,3,856,0,5,35,19,10,10,4,0,0,92,0,5,41,25,12,8,6,0,0,101,87,315,1955,1709,732,428,138,20,5,5380,6,21,71,62,22,20,3,0,0,205,22,27,26,13,0,7,4,0,0,108,28,53,104,74,26,22,3,0,0,308,113,362,2053,1786,760,453,145,20,5,5691,200,88,152,115,83,164,347,246,125,1521,10,27,182,152,64,51,40,33,23,583,328,476,2385,2058,905,663,533,297,151,7792,10,141,1149,706,422,236,41,3,0,2715,82,155,439,391,217,157,55,10,0,1503,5,3,105,40,9,7,8,0,0,178,3,3,40,13,10,5,3,0,0,78,105,302,1726,1143,656,413,109,15,0,4470,0,20,121,51,17,16,0,0,0,223,24,24,72,53,21,12,3,0,0,202,24,42,189,103,39,28,4,0,0,425
