SA2_MAINCODE_2016,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
125011584,9,14,12,0,9,0,43,0,4,0,0,0,0,4,4,4,10,3,3,0,24,0,4,4,3,0,0,13,5,12,3,0,0,0,20,6,14,8,3,0,0,22,7,19,10,3,0,0,45,10,16,13,4,0,0,44,14,27,3,3,0,0,46,12,23,13,7,3,0,56,12,10,6,0,3,0,37,19,48,16,9,6,3,100,6,26,9,3,0,0,41,5,17,10,4,0,0,41,13,32,7,3,3,0,55,17,40,22,3,3,0,87,4,11,8,0,0,0,20,7,8,0,0,0,0,18,8,21,11,0,4,0,49,155,338,161,40,52,10,755
125011585,6,16,15,0,10,0,43,0,0,5,0,0,0,3,3,4,0,0,3,0,14,6,3,0,0,0,0,12,0,7,9,0,0,0,16,10,4,8,0,7,0,24,10,16,16,0,3,0,44,13,24,3,8,5,0,55,3,19,9,0,0,0,29,6,14,9,4,0,0,42,6,14,7,0,3,0,36,10,41,10,3,9,0,68,9,12,0,0,3,0,21,6,20,3,0,4,0,32,12,10,13,0,6,3,38,10,26,23,0,0,0,63,16,14,4,0,0,0,32,3,7,3,0,0,0,14,5,16,9,0,3,0,32,122,263,151,24,59,7,624
125011586,23,34,23,3,8,4,95,6,3,7,0,0,0,14,9,11,4,0,3,0,31,6,7,12,0,0,0,21,12,4,10,0,8,0,36,5,14,13,0,16,0,50,22,9,24,7,10,3,72,22,23,15,8,16,3,82,26,26,20,7,7,3,87,22,32,17,3,10,3,88,14,27,14,5,4,0,57,60,90,65,6,26,4,249,20,17,13,3,7,0,64,23,39,21,5,3,0,82,32,55,24,8,6,0,137,49,90,69,8,15,9,241,25,39,31,3,3,0,108,24,31,19,6,0,0,81,23,27,31,4,12,0,94,418,605,426,73,141,35,1704
125011587,5,3,9,0,3,0,17,0,0,0,0,0,0,6,3,3,0,0,0,0,5,3,5,3,0,0,0,17,4,6,3,0,0,0,9,0,11,3,0,0,0,12,4,11,7,3,3,0,25,3,8,13,0,0,0,22,6,15,9,0,3,0,34,3,16,8,0,7,0,37,5,8,3,4,0,0,18,3,22,11,3,4,0,51,3,4,0,0,3,0,13,3,9,4,0,0,0,11,9,11,7,0,0,0,30,11,17,14,0,0,0,39,0,9,3,0,0,0,11,0,3,0,0,0,0,11,3,8,6,6,0,0,20,74,170,95,24,27,4,394
125021476,48,47,54,4,21,0,177,11,11,13,0,0,0,38,10,15,21,0,0,0,44,11,14,16,0,6,0,43,7,11,24,0,3,0,51,11,34,23,3,7,0,82,32,44,39,10,5,0,133,29,53,51,3,7,0,137,32,60,42,3,12,0,144,14,62,35,10,18,0,134,17,50,19,10,9,0,111,76,186,66,20,13,0,363,13,44,20,7,4,0,95,25,86,19,6,8,0,144,34,145,40,9,9,0,241,91,306,113,17,11,9,548,45,144,56,13,8,0,258,34,93,32,3,7,0,172,25,50,35,3,12,3,126,562,1460,708,127,161,22,3041
125021477,25,21,29,5,4,0,87,6,6,8,0,0,0,20,5,13,5,0,3,0,26,3,5,3,0,6,0,28,10,13,12,3,9,0,40,22,20,10,3,10,0,62,13,31,33,4,15,3,94,19,44,26,4,0,0,104,29,49,36,3,8,0,116,21,61,15,9,3,0,108,13,46,17,5,5,0,87,44,125,58,8,9,3,246,28,64,16,5,0,0,116,25,61,16,3,3,0,102,53,141,41,11,6,3,255,94,270,69,13,19,0,462,37,80,25,7,8,0,158,26,48,10,3,0,0,87,18,38,25,0,12,0,92,482,1129,474,97,111,9,2302
125021478,18,31,32,5,0,0,85,4,0,0,3,4,0,14,6,10,4,0,3,0,24,10,12,6,0,0,0,34,13,6,8,3,6,0,35,3,16,13,0,3,3,42,12,18,19,0,3,0,50,17,37,17,3,8,0,85,14,34,22,8,3,0,83,25,38,22,0,16,0,98,23,46,10,5,4,0,88,59,114,45,12,18,0,241,10,59,18,3,4,0,97,27,59,17,0,0,0,114,37,81,40,3,10,3,170,62,171,60,5,17,0,322,24,78,28,3,3,0,139,12,51,29,3,8,0,98,13,40,26,4,0,6,94,393,899,430,74,102,22,1914
125031479,11,17,18,6,7,3,61,3,4,0,0,3,0,16,0,8,10,3,7,0,24,3,10,7,3,7,0,28,7,19,12,3,0,0,44,6,21,21,3,7,0,60,8,26,26,3,7,3,79,18,34,21,5,9,3,92,14,47,30,12,11,0,110,23,63,28,5,6,3,126,11,36,15,5,12,0,79,37,120,38,21,16,7,236,5,34,11,3,5,0,60,16,28,15,3,10,3,72,13,72,29,11,14,3,144,28,96,30,11,7,3,179,3,22,8,3,0,0,45,0,21,12,3,0,0,37,7,30,17,4,5,4,69,232,713,343,110,136,33,1576
125031480,11,19,15,4,4,0,50,0,3,3,0,0,0,5,0,10,3,3,6,0,26,4,13,4,3,7,0,30,8,4,6,5,0,0,23,11,21,7,4,3,3,49,16,40,17,9,10,0,89,14,32,25,3,10,0,76,13,48,19,8,4,0,90,15,38,22,3,16,3,101,8,32,13,3,4,0,64,20,75,37,15,14,3,160,10,22,3,3,0,0,42,8,19,9,5,3,0,44,17,51,20,5,8,0,103,24,51,19,13,3,0,108,5,15,4,3,3,0,28,8,14,0,0,0,0,19,8,18,15,4,0,0,48,195,532,241,87,100,21,1171
125031481,9,27,19,4,10,3,80,8,4,4,0,0,0,14,0,16,4,0,5,0,26,3,11,6,0,3,0,24,3,16,11,0,10,5,44,14,23,13,3,0,3,57,8,35,13,5,10,0,74,16,39,28,4,5,0,93,31,54,26,3,10,0,119,31,47,19,4,14,0,120,23,57,14,4,4,0,98,48,118,27,9,14,3,221,21,48,7,4,4,0,83,14,45,18,0,8,0,83,35,74,27,11,8,0,157,37,76,35,0,10,4,167,8,26,10,3,4,0,55,8,11,14,3,0,0,43,22,35,18,3,12,0,91,355,757,308,68,116,27,1634
125031482,22,52,24,4,6,0,117,6,7,5,3,3,0,22,3,15,8,0,0,0,31,9,14,9,0,7,0,40,8,22,15,3,4,0,46,17,27,17,0,7,0,77,17,55,38,9,7,0,119,29,64,37,11,13,0,154,30,58,25,5,7,0,133,32,91,29,6,12,0,169,31,87,22,7,8,3,161,66,226,72,20,22,3,422,27,104,28,8,4,0,172,37,130,30,11,8,0,212,63,234,59,12,14,0,386,107,403,92,10,12,4,633,35,97,34,0,11,3,168,13,76,20,0,3,4,118,26,61,28,8,7,3,137,575,1837,587,129,168,30,3320
125031483,19,18,20,0,8,0,63,0,3,9,0,0,3,14,6,13,5,0,3,0,25,7,8,9,3,0,0,27,16,25,11,8,6,0,58,4,21,20,3,3,0,49,18,35,12,3,5,0,67,14,38,30,3,7,0,102,19,54,26,5,14,0,119,30,62,27,5,6,0,127,13,51,10,7,12,0,84,38,125,37,13,12,3,237,13,42,16,6,9,0,77,20,36,12,0,0,0,70,22,80,29,10,3,0,150,36,103,30,8,11,3,197,13,38,14,3,7,0,80,3,18,9,0,0,0,33,6,46,27,5,3,0,92,308,816,344,87,102,17,1672
125031484,16,11,17,3,7,3,61,0,3,3,0,0,0,11,5,11,7,3,3,0,26,3,8,9,0,3,0,22,17,15,9,0,5,0,46,15,10,20,3,7,3,63,13,29,24,6,4,4,79,28,51,26,7,19,0,138,22,58,20,8,10,0,118,39,68,20,12,20,3,168,21,48,7,7,5,0,91,41,151,45,7,15,0,273,16,56,18,11,9,0,99,15,61,15,0,4,0,98,35,97,34,7,3,0,172,49,108,38,12,14,3,227,10,25,12,4,4,0,55,8,23,8,3,0,0,48,23,39,28,9,3,0,102,374,884,357,111,149,22,1892
125031485,16,41,10,6,4,0,90,6,3,3,0,3,0,16,10,7,6,0,0,0,31,3,7,7,5,5,0,26,3,13,9,0,5,0,36,16,36,16,3,5,0,73,22,42,17,9,18,3,116,25,63,24,9,6,0,136,32,50,29,4,15,0,127,30,98,25,9,10,0,171,31,67,16,4,12,4,130,53,149,55,12,21,3,296,21,75,14,12,8,0,137,22,64,16,4,0,0,110,29,97,29,6,7,4,176,54,149,51,6,15,3,275,12,55,30,0,9,3,105,7,36,9,0,3,0,53,20,51,36,3,13,0,123,434,1097,408,95,167,34,2227
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,16,15,11,5,10,0,64,7,8,6,0,4,0,17,4,12,6,0,4,0,27,0,3,10,0,4,0,17,15,10,3,3,5,0,29,20,7,6,6,8,0,48,9,32,4,3,10,0,63,23,32,16,3,14,0,88,35,28,9,3,8,0,87,39,35,9,3,15,0,108,45,49,10,0,3,0,104,59,81,22,8,6,0,184,31,32,8,0,3,0,69,28,42,3,4,0,0,86,49,53,13,4,9,3,125,62,73,20,3,9,0,169,25,28,11,0,5,3,62,11,20,8,0,0,3,43,14,24,5,3,7,9,51,496,578,183,54,111,19,1440
125041490,11,16,10,4,3,0,44,0,8,0,0,0,0,12,4,3,3,0,0,0,14,10,3,3,0,0,0,15,0,3,4,0,0,0,12,6,5,8,0,3,0,25,10,19,3,0,3,0,41,8,14,14,0,3,0,42,11,18,8,3,0,0,41,13,25,13,6,4,0,58,3,25,9,0,0,0,39,24,62,28,3,9,0,127,5,22,3,3,0,0,40,11,36,9,3,4,0,63,18,62,14,0,0,0,93,41,134,33,4,6,0,216,14,65,13,3,3,0,106,10,37,8,0,0,0,58,6,18,7,0,3,0,33,194,580,208,42,48,0,1071
125041491,17,25,12,0,7,3,65,3,3,3,0,0,0,10,4,11,0,0,0,0,16,12,4,8,0,0,0,21,12,12,3,0,3,0,31,8,13,3,0,12,0,36,18,25,20,3,3,0,73,18,25,20,3,0,0,68,22,45,15,4,8,3,94,40,54,14,3,6,0,121,30,54,4,4,8,3,101,54,131,25,6,23,4,241,27,61,8,5,0,3,102,29,59,13,0,0,0,105,59,91,17,3,4,3,173,82,176,30,4,5,0,298,27,51,8,0,0,0,81,14,26,4,0,0,0,37,17,32,8,3,4,3,70,485,891,205,51,89,26,1746
125041492,14,14,5,3,4,3,41,0,3,0,0,0,0,8,7,8,0,0,3,3,14,3,3,0,0,0,0,15,10,14,8,3,3,0,36,12,17,6,4,3,0,48,19,21,4,3,3,4,60,25,47,16,3,10,8,104,36,47,10,10,8,0,111,42,48,6,8,14,0,118,25,36,3,3,6,0,85,53,83,12,13,14,5,171,26,29,0,3,0,0,60,25,22,0,0,0,0,49,35,45,11,3,5,3,104,41,48,7,0,7,3,114,15,18,4,0,3,0,38,15,16,0,0,3,0,36,11,21,6,0,3,0,44,412,531,120,57,97,34,1248
125041493,32,39,30,6,6,3,113,0,4,3,0,0,0,12,3,13,5,0,0,0,27,15,10,5,0,3,0,30,11,14,17,0,4,0,50,9,29,19,4,4,3,62,13,34,21,3,7,0,88,27,46,34,5,15,0,134,22,70,27,5,11,3,142,30,71,43,6,16,0,167,22,71,26,5,5,0,129,49,160,39,13,11,3,272,30,74,6,8,5,0,126,19,87,18,0,7,3,137,37,129,29,9,3,3,215,74,194,56,11,7,3,341,18,65,24,3,3,0,110,11,38,14,0,0,0,69,24,49,17,8,12,0,107,455,1176,445,95,132,24,2325
125041494,10,13,17,0,3,0,41,3,0,0,0,0,0,5,11,3,3,0,4,0,20,3,8,7,0,4,0,18,3,4,10,7,7,0,27,8,6,14,0,6,0,32,9,26,11,0,9,0,54,12,35,19,3,3,0,68,3,36,20,0,4,0,71,15,40,13,0,9,0,79,19,41,11,0,3,0,77,30,89,30,4,10,3,160,7,64,4,4,0,0,85,12,78,12,6,3,0,112,35,128,24,10,7,0,204,57,209,30,13,5,4,314,28,66,13,0,3,0,114,11,37,11,0,3,0,58,17,24,4,0,5,0,47,288,901,269,55,80,10,1589
125041588,9,30,10,0,0,0,51,0,5,7,0,0,0,13,5,9,5,0,0,0,21,4,3,5,0,0,0,12,3,8,8,3,3,0,19,4,9,7,0,0,0,22,6,20,6,0,4,5,37,13,34,11,0,4,0,64,8,46,11,0,7,0,68,7,55,18,0,3,0,89,13,59,10,0,3,0,89,16,119,27,3,7,0,180,17,53,5,3,3,0,79,8,74,7,3,3,0,96,32,105,23,8,0,0,165,24,143,34,3,6,0,208,8,26,7,0,3,0,46,0,27,8,0,3,0,35,13,34,6,0,4,0,57,202,852,222,34,46,5,1365
125041589,12,29,9,0,7,0,57,0,4,4,0,0,0,15,7,11,10,0,0,0,20,4,9,4,0,7,0,23,4,11,9,0,0,3,28,4,10,4,3,3,3,35,5,26,17,0,7,0,54,17,33,12,4,6,3,70,16,37,14,0,4,0,78,17,41,20,0,5,0,92,10,45,9,3,4,0,79,29,97,25,3,5,0,162,13,41,6,0,3,0,59,8,39,13,0,3,0,61,23,54,16,3,3,0,100,18,96,39,0,3,0,164,9,35,16,0,4,0,63,3,22,4,0,3,0,34,3,23,8,0,3,0,39,214,667,237,28,64,10,1226
126011495,54,70,59,12,17,4,221,10,6,6,3,0,0,25,8,20,13,3,0,0,49,12,19,13,0,0,0,44,11,10,14,6,3,0,34,20,28,21,0,8,0,74,21,33,24,3,6,0,85,23,34,35,4,5,0,104,19,34,32,3,6,5,96,18,51,24,0,6,0,99,16,30,15,3,9,3,74,49,107,59,11,18,0,243,23,36,9,3,0,0,76,33,65,20,0,10,0,127,34,80,37,11,14,0,171,92,249,95,20,23,4,478,60,168,46,7,5,3,284,42,151,51,10,7,0,263,12,45,31,3,15,0,109,545,1220,615,110,146,26,2656
126011496,42,38,37,4,5,0,134,0,5,6,0,0,0,14,11,16,10,3,3,0,39,9,14,10,0,4,0,41,9,14,14,3,3,0,44,18,18,17,0,9,0,56,21,34,26,7,3,0,90,24,35,24,0,8,0,89,14,35,23,0,0,0,75,11,38,15,0,10,4,86,14,16,18,0,7,0,53,42,92,53,7,8,0,200,11,27,12,5,8,0,67,11,68,22,0,4,0,104,27,91,54,4,6,0,182,82,326,100,23,9,0,543,45,222,49,8,11,3,329,37,187,45,9,6,3,292,17,51,24,0,5,3,98,443,1333,560,76,113,19,2530
126021497,48,74,49,11,12,0,200,7,4,15,0,3,0,30,7,10,12,0,8,0,41,12,17,10,0,5,0,44,14,21,9,0,4,0,48,18,21,22,6,3,0,73,21,36,24,4,6,0,93,22,34,38,4,4,4,101,19,36,26,4,3,0,90,12,40,24,0,5,0,86,21,29,18,0,9,0,76,67,138,64,4,10,3,284,15,34,15,8,0,0,72,22,54,13,4,0,0,97,34,86,33,7,8,0,167,89,228,71,22,8,4,419,52,143,44,10,8,3,266,44,112,37,7,3,0,199,28,50,33,9,5,3,119,547,1172,551,107,108,28,2512
126021498,20,20,14,0,4,4,62,5,3,3,0,0,0,9,8,8,7,0,0,0,21,7,4,8,0,0,0,21,3,10,4,5,3,0,24,7,13,6,3,7,0,39,9,28,10,4,3,0,57,10,18,10,3,4,0,47,14,25,8,0,4,0,46,9,15,11,0,5,0,45,13,14,7,3,0,0,38,39,63,24,17,6,0,144,10,14,12,3,3,0,38,14,42,5,0,4,0,68,25,37,16,0,3,0,82,58,143,38,8,5,0,253,31,122,30,6,0,3,198,37,141,39,3,4,0,232,6,29,15,3,3,0,57,324,738,269,57,71,11,1467
126021499,17,20,11,0,0,3,52,0,0,0,0,0,0,3,0,0,4,0,0,0,6,0,4,0,0,0,0,5,3,3,5,0,0,0,16,3,11,4,0,0,0,17,12,17,7,0,4,0,37,3,3,4,0,0,0,19,5,13,4,0,0,0,18,10,3,5,0,0,0,20,4,5,3,0,0,0,16,18,26,19,7,3,0,66,3,7,4,0,0,0,12,8,14,7,0,3,0,33,12,21,0,0,0,0,34,16,78,24,3,4,0,124,29,95,25,6,4,3,157,36,190,47,12,8,3,294,8,29,13,3,3,0,62,188,527,197,34,31,12,982
126021500,25,22,19,0,9,0,71,4,3,7,0,0,3,15,3,5,3,0,5,0,20,7,7,5,0,3,0,23,13,8,3,0,0,0,25,21,4,4,6,0,0,35,9,16,9,3,3,0,46,16,23,14,3,5,0,68,19,19,9,3,9,0,66,18,25,3,0,0,3,56,25,24,10,3,3,0,62,74,94,23,10,5,0,197,33,37,8,0,6,0,90,21,34,4,3,3,0,73,45,76,11,4,6,0,135,75,106,17,14,8,3,224,21,43,18,3,0,3,82,10,32,11,8,0,0,62,22,29,11,0,9,3,72,451,613,199,64,70,25,1420
126021501,30,25,14,6,3,3,82,3,5,9,0,3,0,11,3,9,4,0,3,0,28,3,3,3,0,0,0,12,3,3,10,0,0,0,19,12,12,12,3,4,0,46,7,18,27,3,3,0,63,14,26,12,0,6,0,56,11,18,13,0,0,0,45,6,19,7,3,6,0,46,5,22,12,3,0,0,40,8,45,37,3,8,0,113,7,15,8,0,0,0,31,10,33,11,0,5,0,70,17,48,20,0,6,0,95,40,159,39,8,11,0,253,36,102,28,3,3,0,170,27,89,25,5,6,0,163,10,30,13,3,9,0,64,243,690,317,48,93,6,1396
126021503,19,24,18,0,10,3,78,9,8,3,0,0,0,22,6,10,6,0,4,0,27,11,7,4,3,3,0,25,8,7,8,0,3,0,30,20,15,7,3,4,0,52,19,17,15,3,9,0,60,20,30,11,3,5,0,73,33,23,11,3,11,0,84,31,29,7,7,5,0,89,39,21,8,3,6,4,82,66,77,25,3,11,6,183,21,25,7,3,3,3,60,35,43,13,3,3,0,99,53,63,14,0,3,4,143,75,181,24,3,9,7,304,36,68,22,5,6,0,130,17,64,14,0,0,0,101,18,39,9,3,4,0,74,544,750,232,52,107,26,1724
126021590,15,3,14,0,0,0,38,0,0,0,0,0,0,0,3,0,3,0,0,0,5,4,0,0,0,0,0,4,0,3,0,0,0,0,6,0,7,0,0,0,0,9,0,10,7,0,3,0,22,0,4,8,0,0,0,11,0,3,0,0,0,0,5,0,3,3,0,0,0,7,0,0,3,0,0,0,4,6,25,17,0,0,0,51,0,4,0,0,0,0,7,3,4,5,0,0,0,11,4,10,9,0,0,0,23,6,40,22,0,3,0,69,9,47,23,0,0,0,79,14,48,21,0,0,0,85,3,13,8,0,3,0,31,74,235,138,7,20,0,469
126021591,36,41,21,3,6,0,110,10,3,0,0,0,0,10,5,11,11,0,5,0,32,4,11,9,0,3,0,35,14,16,11,3,7,0,51,23,23,20,3,9,3,79,30,47,26,5,7,3,108,19,44,21,4,8,0,103,21,34,19,8,13,3,98,28,44,26,6,10,4,117,39,30,15,3,0,0,89,66,111,46,9,11,3,244,25,44,14,9,3,0,95,39,50,14,3,3,0,110,71,103,33,6,14,0,228,118,238,66,16,11,4,453,50,146,46,6,11,4,259,38,113,32,3,6,6,201,34,49,18,4,6,3,111,665,1151,463,94,144,34,2547
127011504,12,9,7,3,9,0,47,0,7,3,0,3,0,14,4,6,10,0,3,0,26,9,3,8,3,3,0,22,3,9,8,3,4,0,34,11,21,5,3,10,0,48,18,35,28,6,9,3,99,12,63,24,13,13,3,123,12,64,16,12,12,0,121,13,50,35,13,13,3,122,26,34,23,13,3,0,100,17,94,26,20,12,0,175,7,28,10,12,3,3,56,6,19,5,7,0,0,41,16,39,12,5,6,0,82,10,23,10,3,4,0,57,3,11,3,0,0,0,12,3,4,0,0,0,0,7,8,34,7,9,8,0,65,189,544,249,135,111,16,1248
127011505,7,9,6,0,3,4,29,0,4,3,0,0,0,5,3,0,8,0,0,0,13,0,0,3,0,0,0,4,3,6,0,0,0,0,11,3,10,3,0,0,0,11,6,8,12,0,0,0,26,3,18,5,0,3,0,34,7,15,3,0,0,0,21,9,10,6,0,3,0,28,3,9,4,0,3,0,19,10,24,23,9,4,0,73,3,4,3,0,0,0,11,4,15,3,0,0,0,21,10,18,10,0,3,0,39,10,32,21,0,0,0,56,7,20,15,0,3,0,50,4,23,14,3,6,0,53,12,21,19,0,3,0,60,109,243,156,22,36,5,569
127011506,14,23,14,3,9,0,59,3,3,0,0,0,0,11,5,9,0,0,0,0,21,8,4,0,0,0,0,15,10,3,4,0,0,0,21,10,16,8,0,3,0,35,19,22,13,3,3,0,65,19,36,17,4,4,0,79,19,37,9,0,0,0,66,26,32,17,3,8,0,91,20,52,14,4,3,0,94,69,140,44,3,0,3,259,52,93,6,4,3,0,165,60,84,10,4,3,0,160,154,272,31,7,4,4,481,179,325,64,17,8,3,601,27,72,23,3,3,0,129,18,45,12,4,0,0,79,25,45,20,10,0,4,109,724,1325,314,77,56,25,2518
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
127011593,7,15,14,0,3,0,32,0,0,5,0,0,0,5,0,9,0,0,3,0,12,0,10,4,0,3,0,15,4,6,10,0,0,0,19,10,10,13,7,0,0,38,6,16,23,0,4,0,47,11,22,14,6,5,0,61,9,23,13,5,3,0,52,10,28,13,3,3,0,55,7,23,4,3,0,0,41,10,49,30,9,12,3,115,12,20,14,3,3,0,43,0,13,7,0,4,0,25,19,49,20,9,5,0,93,22,61,43,4,7,0,135,4,18,18,0,3,0,43,8,18,19,4,0,3,48,9,19,24,0,0,0,51,150,405,281,46,61,10,954
127011594,10,22,16,7,9,0,58,0,3,4,0,0,0,10,3,3,3,0,8,0,21,3,11,3,0,5,0,26,6,12,9,7,3,0,38,14,11,22,10,13,0,64,12,28,29,0,10,0,70,16,31,25,6,4,5,91,14,35,20,6,4,0,90,11,57,28,9,5,0,114,8,35,18,4,15,3,86,40,85,33,13,17,5,198,13,32,16,4,7,0,70,9,19,16,6,0,0,54,24,64,34,5,8,0,137,30,54,38,16,12,0,149,8,21,11,3,3,0,44,8,17,5,5,3,0,33,11,35,27,4,0,0,87,234,588,358,116,129,21,1449
127011595,17,9,24,3,3,0,59,5,5,7,0,0,0,13,8,4,4,3,3,0,23,5,4,11,0,4,0,30,8,11,10,3,8,0,36,6,21,28,3,9,0,68,11,32,24,4,4,0,75,12,25,34,5,17,0,99,15,36,22,11,8,3,97,22,66,35,14,14,0,146,13,43,18,3,9,0,98,34,117,68,18,17,0,256,19,55,16,5,7,0,95,31,51,25,8,7,0,122,46,98,31,12,12,0,197,50,129,49,10,10,0,256,11,35,8,0,6,0,57,7,10,12,0,0,0,31,22,43,20,6,15,0,104,340,799,443,113,140,13,1847
127011596,10,14,12,0,7,0,36,3,3,0,0,0,0,9,0,5,6,3,3,0,16,0,4,5,0,0,0,18,4,11,4,0,0,0,23,9,11,3,7,10,0,35,9,24,21,4,11,0,65,11,37,28,6,0,0,86,13,42,17,3,8,0,86,20,61,31,3,12,0,121,18,64,23,6,11,0,122,40,136,45,13,14,0,257,17,70,34,5,5,0,127,14,65,22,0,3,0,109,38,144,54,9,15,0,262,53,172,57,11,6,0,307,13,47,9,0,3,0,73,9,21,9,0,0,0,39,14,34,14,4,5,0,71,288,970,393,89,111,9,1862
