SA2_MAINCODE_2016,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,8,0,7,0,0,0,0,0,0,4,5,4,0,6,0,3,3,10,0,3,3,13,17,0,31,4,9,0,17,4,0,10,21,21,0,47,4,29,0,29,6,6,13,37,41,0,84,14,16,0,29,0,0,3,38,48,0,83,19,29,4,51,0,4,7,52,30,0,82,37,24,0,64,3,0,3,70,38,0,107,42,19,8,66,0,0,0,65,32,0,97,29,7,3,34,0,0,0,34,12,0,50,24,9,0,37,0,0,0,37,13,0,49,46,11,0,55,0,0,0,55,21,0,69,18,0,0,15,0,0,0,19,7,0,30,10,0,0,13,0,0,0,15,0,0,15,3,0,0,6,0,0,0,6,0,0,5,3,3,0,8,0,0,0,8,5,0,9,42,11,0,51,0,3,3,55,25,0,76,0,0
124031458,0,0,0,0,0,0,3,7,19,0,23,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,5,9,10,15,24,0,39,0,3,0,6,7,3,4,11,21,0,37,0,23,3,22,7,5,11,39,44,0,85,6,26,0,37,0,3,7,43,52,0,97,11,20,0,39,3,3,6,43,47,0,91,37,28,0,62,3,0,6,71,23,0,92,49,27,0,78,3,0,4,78,48,0,126,42,16,3,67,3,0,3,70,23,0,93,44,10,4,56,0,0,0,56,19,0,77,36,9,4,53,0,0,0,53,5,0,61,65,8,4,84,0,0,0,84,13,0,100,25,8,4,35,0,0,0,35,8,0,37,18,3,0,21,0,0,0,18,5,0,26,7,0,0,11,0,0,0,11,0,0,12,9,0,0,15,0,0,0,15,4,0,15,35,26,3,61,3,3,8,70,30,0,98,0,0
124031459,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,4,3,0,12,0,0,0,0,0,0,0,0,8,0,12,5,8,0,15,0,0,0,13,8,0,23,3,13,0,19,3,3,7,18,16,0,42,11,13,0,17,0,0,0,22,18,0,41,11,13,0,34,3,0,3,35,23,0,52,34,15,0,56,0,4,4,60,22,0,76,26,12,0,39,0,0,0,43,15,0,55,23,10,0,30,0,0,0,30,12,0,44,18,9,0,25,0,0,0,25,7,0,31,37,5,6,51,0,0,0,51,8,0,57,18,3,0,22,0,0,0,22,10,0,34,5,0,0,11,0,0,0,13,0,0,10,8,0,0,12,0,0,0,12,0,0,14,6,3,0,9,0,0,0,9,4,0,9,21,6,0,27,0,0,0,34,11,0,43,3,0
124031460,0,0,0,0,0,3,3,3,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,5,6,0,20,0,3,0,3,0,0,0,8,9,0,14,3,14,5,17,0,3,3,22,14,0,33,3,11,0,19,3,0,4,26,29,0,59,16,34,3,59,0,0,0,62,13,0,76,25,25,0,50,0,0,0,50,24,0,77,51,31,3,80,0,0,0,79,15,0,97,40,15,0,54,0,0,0,54,10,0,71,33,10,5,52,0,0,0,55,14,0,71,50,14,0,62,0,0,0,65,9,0,76,57,13,6,77,0,0,3,79,9,0,87,26,5,0,35,0,0,0,35,12,0,42,24,0,3,27,0,0,0,27,5,0,27,14,0,0,9,0,0,0,9,0,0,12,13,0,0,13,0,0,0,13,3,0,17,40,12,3,52,0,0,0,51,17,0,69,4,3
124031461,0,0,0,0,0,3,3,3,15,0,19,0,0,0,0,0,0,0,0,5,0,9,0,4,0,7,0,0,3,4,15,0,18,4,5,0,14,0,4,3,14,18,0,36,0,12,0,14,0,3,3,16,22,0,38,6,21,4,28,3,4,6,38,48,0,86,10,23,0,36,4,0,8,41,45,0,85,22,28,0,52,3,0,3,52,48,0,97,40,31,4,74,0,0,0,74,25,0,103,36,11,3,53,0,0,0,58,39,3,91,32,14,6,51,0,0,0,51,25,0,77,31,10,3,40,0,0,0,40,19,0,58,50,6,3,59,0,0,0,65,23,0,82,25,4,0,33,0,0,0,33,3,0,34,9,3,0,13,0,0,0,13,0,0,10,8,3,0,6,0,0,0,6,0,0,6,5,3,0,9,0,0,0,9,0,0,13,27,18,3,50,0,0,4,54,30,4,86,3,0
124031462,0,0,0,0,0,0,0,0,27,0,28,0,0,0,0,0,0,0,0,3,0,3,0,3,0,4,0,5,8,15,15,0,31,3,3,0,6,0,3,5,9,24,0,31,7,25,0,26,6,5,10,41,50,0,90,5,33,6,46,7,15,14,61,76,0,136,18,41,3,64,0,0,4,67,65,0,129,29,32,0,61,0,3,3,63,33,0,100,60,32,7,94,3,3,7,98,33,0,131,57,19,4,78,4,0,3,78,24,0,106,38,16,0,53,0,3,3,60,20,0,73,30,12,0,45,0,0,0,44,14,0,57,43,11,4,55,0,0,0,56,19,0,76,15,4,0,20,0,0,0,20,3,0,25,8,4,0,14,0,0,0,14,0,0,9,7,0,0,8,0,0,0,8,0,0,10,5,0,0,5,0,0,0,5,3,0,12,33,21,0,53,5,0,5,58,28,3,87,3,4
124031463,0,0,0,0,0,0,0,3,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,7,3,3,0,3,0,0,0,3,7,0,11,0,3,0,3,0,0,0,3,4,0,11,0,3,0,3,0,0,0,3,10,0,13,3,4,0,3,4,3,6,11,9,0,20,9,9,0,19,0,0,0,18,7,0,29,15,8,0,20,0,0,0,20,11,0,29,13,6,0,19,0,0,0,19,9,0,33,8,9,0,16,0,0,0,16,0,0,15,8,0,0,10,4,0,4,13,4,0,17,10,3,0,17,0,0,0,17,3,0,21,4,0,0,7,0,0,0,7,3,0,13,7,0,0,7,0,0,0,7,0,0,7,6,0,0,4,0,0,0,4,0,0,4,0,3,0,7,0,0,0,7,3,0,6,9,3,0,15,0,0,0,15,16,0,26,0,0
124031464,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,3,0,5,0,7,0,7,5,3,6,10,14,0,22,0,11,0,8,0,7,7,17,17,0,36,0,10,0,9,0,6,9,16,35,0,55,0,27,6,28,5,4,10,41,62,0,104,10,17,0,37,3,4,8,38,47,0,92,22,34,3,64,0,0,0,66,44,0,109,30,20,0,52,0,0,0,54,38,0,94,34,13,3,48,4,0,4,51,23,0,74,31,8,0,39,0,0,0,43,20,0,61,28,9,0,34,0,0,0,34,12,0,45,32,3,0,39,0,0,0,35,12,0,51,13,4,0,13,0,0,0,13,4,0,22,10,0,0,9,0,0,0,9,0,0,12,4,0,0,5,0,0,0,5,5,0,12,5,0,0,5,0,0,0,5,0,0,5,20,12,6,34,0,0,0,32,21,0,55,0,0
124031465,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,3,3,0,7,0,3,0,3,0,0,0,3,3,0,7,0,0,0,0,0,0,0,3,4,0,5,3,8,0,12,0,0,0,16,5,0,20,0,8,0,12,0,3,3,16,3,0,16,3,8,0,9,0,0,0,9,7,0,19,6,3,0,6,0,0,0,6,5,0,15,3,3,0,6,0,0,0,5,3,0,8,10,0,0,10,0,0,0,10,0,0,13,3,3,0,5,0,0,0,5,3,0,6,12,3,0,19,0,0,0,22,0,0,21,6,0,0,9,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,4,0,0,6,0,0,0,6,0,0,6,5,4,0,9,0,0,0,9,4,0,16,0,0
124041466,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,3,7,0,9,0,3,0,3,3,0,3,3,3,0,12,0,3,0,3,3,0,3,9,16,0,23,4,17,0,20,0,3,8,21,30,0,53,7,21,0,31,0,0,7,33,39,0,71,10,33,0,39,0,3,3,47,24,0,69,25,21,0,50,4,0,3,51,28,0,86,39,16,0,53,0,0,0,62,33,0,89,33,13,0,49,0,0,0,52,22,0,69,29,11,0,41,0,0,0,40,7,0,47,34,4,0,45,0,0,0,46,7,0,50,43,8,0,52,0,0,0,52,11,0,62,26,5,3,29,0,0,0,29,3,0,35,4,0,0,3,0,0,0,6,0,0,6,3,3,0,7,0,0,0,12,3,0,10,7,0,0,7,0,0,0,8,3,0,7,30,12,3,40,0,0,0,45,17,0,55,4,0
124041467,0,0,0,0,0,0,0,0,5,0,3,0,3,0,3,0,0,0,4,3,0,9,0,0,0,0,0,0,0,3,14,0,21,0,11,0,8,3,0,3,12,24,0,42,0,11,0,10,3,3,5,15,37,0,57,7,32,0,40,3,3,6,48,58,0,104,10,26,0,38,0,3,3,43,61,0,104,22,20,3,46,0,0,3,50,34,3,86,46,20,3,71,0,3,4,70,39,0,110,32,15,0,52,0,0,0,52,18,0,71,28,11,3,39,0,0,0,40,10,0,52,27,9,3,35,0,0,0,35,10,4,49,42,5,0,52,0,0,0,52,12,0,61,22,7,0,33,0,0,0,32,4,0,37,16,3,0,15,0,0,0,15,0,0,16,3,0,0,3,0,0,0,3,0,0,7,8,0,0,8,0,0,0,8,3,0,12,39,11,0,51,3,4,6,61,23,7,85,3,0
124041468,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,7,0,3,0,3,0,3,0,0,3,3,5,0,10,0,6,0,8,0,0,0,8,14,0,23,0,10,0,10,0,0,3,15,8,0,24,4,9,0,12,0,0,0,12,16,0,31,13,6,0,11,0,0,0,11,5,0,20,4,0,0,7,0,0,0,7,4,0,11,3,0,0,3,0,0,0,3,11,0,10,5,0,0,3,0,0,0,3,4,0,13,8,0,0,13,0,0,0,13,3,0,16,13,0,0,15,0,0,0,15,0,0,16,0,3,0,4,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,10,0,0,0,10,13,0,16,0,0
124051469,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,4,0,4,0,0,0,4,5,0,8,3,4,0,11,3,0,3,14,3,0,14,3,6,0,10,3,0,3,11,3,0,14,5,11,0,15,0,0,0,15,7,0,28,18,11,0,30,0,0,0,29,10,0,40,9,5,0,18,3,0,3,18,5,0,23,13,4,0,14,0,0,0,19,0,0,19,12,0,0,10,0,0,0,10,6,0,14,13,3,0,15,0,0,0,15,3,0,22,11,0,0,8,0,0,0,8,0,0,10,0,0,0,3,0,0,0,3,3,0,4,9,0,0,10,0,0,0,10,0,0,9,7,0,0,7,0,0,0,7,0,0,7,15,3,0,16,0,0,0,15,10,0,24,0,0
124051470,0,0,0,0,0,0,3,4,9,0,19,3,0,0,3,3,0,3,3,0,0,6,0,4,0,7,0,3,7,8,14,0,17,0,8,0,8,0,0,0,9,15,0,26,0,3,3,8,5,0,8,12,33,0,44,9,20,4,32,0,4,4,34,36,0,73,9,27,3,35,3,3,7,39,32,0,72,31,22,0,50,4,0,8,58,23,0,84,52,23,7,77,0,0,0,82,33,0,120,33,20,0,54,0,0,4,56,27,0,80,41,15,3,59,0,0,0,59,13,0,73,38,6,4,48,0,0,0,48,16,0,66,63,7,0,71,0,0,0,72,16,0,87,24,13,3,41,0,0,0,41,11,0,49,18,0,3,21,0,0,0,21,3,0,23,7,4,0,12,0,0,0,12,0,0,12,10,0,0,10,0,0,0,10,3,0,15,43,13,5,60,3,0,3,60,17,0,87,3,3
124051580,0,0,0,0,4,0,4,0,8,0,11,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,0,7,8,0,15,0,0,0,0,0,0,0,3,8,0,18,0,7,3,8,0,0,0,6,23,0,31,3,9,0,15,5,3,3,20,53,0,67,10,18,3,30,0,3,3,34,48,0,79,17,13,6,30,0,4,3,38,26,0,63,26,10,3,43,0,0,3,44,38,0,82,27,8,0,37,3,3,3,44,31,0,71,16,11,0,31,0,0,0,31,17,0,47,26,3,3,32,0,0,0,32,13,0,40,25,10,0,39,0,3,3,41,14,0,55,18,3,0,21,0,0,0,21,8,0,24,9,3,0,10,0,0,0,10,3,0,13,0,0,0,3,0,0,0,7,4,0,9,0,0,0,6,0,0,0,6,3,0,4,20,4,0,28,0,0,3,28,22,0,58,4,4
124051581,0,0,0,0,3,0,7,3,17,0,24,0,0,0,0,0,0,3,3,3,0,11,0,0,3,5,9,0,9,8,19,0,31,0,7,0,8,3,4,6,9,31,0,43,4,7,0,16,6,3,9,20,54,0,76,8,25,0,26,10,6,17,41,76,0,122,19,22,7,46,0,9,6,51,62,0,115,31,21,3,54,0,0,0,61,65,0,120,56,13,3,78,5,3,3,81,57,0,137,41,20,3,71,0,3,7,74,41,0,110,22,10,0,34,3,3,3,41,19,0,61,23,7,0,34,0,0,0,34,9,0,48,46,23,0,65,3,0,3,69,16,0,82,18,5,0,27,0,0,0,30,12,0,38,11,3,0,9,0,0,0,11,3,0,13,3,0,0,3,0,0,0,8,0,0,6,5,0,0,5,0,0,0,5,0,0,3,28,20,5,56,5,0,3,57,42,0,102,6,3
125011473,0,0,0,0,0,0,0,0,20,0,23,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,3,9,13,0,21,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,4,5,12,0,24,3,14,3,16,0,0,3,20,7,0,27,10,14,3,27,0,0,0,27,3,0,31,23,11,4,34,0,3,3,37,11,0,45,17,5,0,25,0,0,0,25,22,0,48,31,7,3,35,0,0,0,35,4,0,43,22,5,0,25,0,0,0,25,6,0,33,14,5,0,19,0,0,0,19,3,0,24,41,3,0,42,0,0,0,44,10,0,57,11,0,0,15,0,0,0,15,9,0,21,12,0,0,12,0,0,0,12,3,0,12,5,0,0,5,0,0,0,5,4,0,7,8,0,0,11,0,0,0,11,3,0,14,10,7,0,18,0,0,0,19,17,3,39,0,0
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,0,0,0,0,0,3,3,25,0,27,0,0,0,0,0,3,3,5,3,0,6,0,7,0,6,3,3,3,13,25,0,35,0,5,0,5,0,0,5,7,19,0,28,3,4,0,6,0,0,0,9,32,0,41,3,5,0,8,0,0,4,11,30,0,40,3,9,3,14,0,0,3,13,45,0,61,15,5,3,27,0,0,0,27,35,0,62,11,11,3,30,0,0,0,32,44,0,73,9,6,3,14,0,0,3,15,15,0,35,8,8,0,14,0,0,0,14,13,0,33,4,3,0,11,0,0,0,13,12,0,20,7,3,0,14,0,0,0,15,22,0,30,8,3,0,15,0,0,0,15,4,0,19,3,3,0,3,0,0,0,3,6,0,12,0,0,0,3,0,0,0,3,3,0,4,3,0,0,3,0,0,0,3,0,0,3,4,3,4,7,0,0,0,14,21,0,37,0,0
125011583,0,0,0,0,0,0,3,3,18,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,16,0,21,0,0,0,0,3,0,7,4,11,0,14,0,7,0,6,3,0,8,11,8,0,24,4,9,0,15,0,0,0,15,26,0,37,8,5,0,17,3,0,3,20,22,0,40,10,7,3,20,0,0,0,20,18,0,40,12,8,0,14,3,0,3,18,19,0,33,7,3,0,16,0,0,0,13,13,0,27,5,3,0,6,0,0,0,11,8,0,18,3,3,0,8,3,0,3,8,7,0,11,3,0,0,7,0,0,0,7,9,0,15,3,0,0,5,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,11,0,0,0,10,11,0,27,0,0
125011584,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,4,0,4,0,3,0,0,0,3,12,0,21,0,4,0,4,0,0,0,3,21,0,27,0,4,0,8,0,0,0,8,20,0,26,3,0,0,8,0,0,0,8,13,0,21,15,4,0,22,0,0,0,22,22,0,41,16,3,0,19,0,0,0,19,13,0,27,9,0,0,9,0,0,0,9,8,0,19,3,0,0,4,0,0,0,4,5,0,11,4,3,0,8,0,0,0,6,8,0,8,3,0,0,4,0,0,0,3,11,0,16,3,0,0,7,0,0,0,3,4,0,9,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,6,4,0,0,5,0,0,0,5,3,0,3,7,3,0,11,0,0,0,16,16,3,34,0,0
125011585,0,0,0,0,3,0,3,3,13,0,15,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,4,3,3,8,11,0,21,0,3,0,6,0,0,3,9,10,0,20,0,8,0,6,0,0,0,5,16,0,22,4,12,0,11,0,0,0,11,10,0,28,4,7,0,14,3,0,6,17,22,0,40,12,4,0,11,0,0,0,16,12,0,27,15,10,0,19,0,0,0,19,21,0,40,18,3,0,22,0,0,0,22,13,0,33,11,3,0,11,0,0,0,11,11,0,25,8,0,0,12,0,0,0,12,10,0,21,7,0,0,13,0,0,0,12,14,0,25,3,0,0,3,0,0,0,3,11,0,18,4,0,0,4,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,7,3,0,16,0,0,3,18,11,0,32,0,0
125011586,0,0,0,0,6,0,4,8,32,0,38,0,0,0,0,0,3,3,3,9,0,12,0,4,0,3,0,3,3,7,17,0,27,0,3,0,4,0,0,0,6,6,0,11,8,3,0,13,3,0,7,12,24,0,39,8,10,0,19,0,3,3,18,23,0,41,12,17,0,24,3,3,3,32,29,0,58,22,4,3,35,0,0,3,34,25,0,64,32,13,5,45,0,0,3,50,34,0,82,18,5,0,26,0,0,0,28,36,0,61,20,12,0,29,0,0,0,29,24,0,54,14,9,0,24,0,0,0,24,14,0,37,33,8,0,38,0,0,0,35,18,0,54,15,6,3,22,0,0,0,22,10,0,34,6,0,0,6,0,0,0,7,6,0,14,5,4,0,10,0,0,0,10,3,0,12,5,0,0,8,0,0,0,8,4,0,11,19,7,8,30,3,0,3,33,24,0,60,0,0
125011587,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,5,7,0,13,0,0,0,3,0,0,0,3,6,0,11,0,5,0,5,0,0,0,5,8,0,11,0,0,0,3,0,0,0,9,7,0,13,3,7,0,14,0,0,0,14,16,0,29,4,7,0,16,0,0,0,16,7,0,19,13,4,0,12,0,0,0,12,10,0,25,5,6,0,9,0,0,0,13,8,0,18,3,0,0,3,0,0,0,3,8,0,16,3,0,0,6,0,0,0,6,8,0,13,3,0,0,6,0,0,0,5,3,0,11,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,8,5,0,9,0,0,0,9,7,0,18,0,0
125021476,0,0,0,3,5,8,8,7,44,0,54,0,3,0,3,0,0,0,3,16,0,19,0,3,0,7,0,0,3,13,19,0,32,0,17,0,14,0,0,3,17,10,0,22,0,4,0,6,0,6,3,13,23,0,27,9,16,3,29,0,4,3,33,30,0,61,12,24,3,38,0,0,4,46,32,0,79,28,13,3,46,0,0,0,46,19,0,64,38,18,0,54,0,0,0,54,24,0,81,30,18,3,48,0,0,0,53,28,0,83,26,27,3,51,0,0,0,49,11,0,63,29,4,0,38,0,0,0,35,22,0,61,53,6,0,69,0,0,0,67,29,0,94,33,9,0,46,0,0,0,46,25,0,69,4,0,0,7,0,0,0,7,0,0,11,13,6,0,10,0,0,0,10,4,0,16,14,3,0,15,0,0,0,16,10,0,22,28,12,0,40,0,0,0,44,27,0,64,0,0
125021477,0,4,0,4,0,0,4,9,21,0,27,0,0,0,0,0,0,0,0,5,0,11,0,6,0,6,4,5,6,13,16,0,30,0,5,0,7,0,3,3,12,18,0,25,5,11,0,16,0,7,6,22,30,0,53,6,19,0,24,0,7,10,35,36,0,72,7,21,4,32,0,4,0,35,42,0,75,24,13,3,37,3,0,4,41,39,0,74,26,25,0,53,0,0,0,50,46,0,96,26,19,5,47,0,0,0,44,33,0,78,29,14,0,44,0,0,0,46,24,0,68,25,10,0,36,0,0,0,32,18,0,48,52,5,3,66,0,0,0,64,11,0,81,10,10,0,21,0,0,0,21,8,0,25,11,3,3,16,0,0,0,16,0,0,13,11,3,0,17,0,0,0,17,3,0,14,5,0,0,5,0,0,0,11,6,0,16,27,14,3,41,0,0,0,45,27,0,71,0,0
