POA_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
POA2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,12,15,17,14,8,4,76,49,149,87,166,114,129,99,60,12,860,0,0,0,0,0,0,0,0,0,0,50,113,71,154,94,92,84,41,17,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,11,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,3,4,25,8,0,0,8,6,15,13,7,0,58,31,63,68,142,95,116,102,57,23,701,0,0,0,0,0,0,0,0,0,0,29,62,37,86,63,87,78,39,21,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2731,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,14,13,18,16,48,19,48,53,26,9,249,186,357,277,628,375,419,531,267,66,3111,0,0,0,0,0,0,0,0,0,0,161,375,260,584,337,348,396,205,81,2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,11,16,22,19,15,8,93,47,90,64,116,108,171,147,90,38,877,0,0,0,0,0,0,0,0,0,0,35,70,73,106,105,138,104,80,52,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,7,0,12,6,4,0,46,24,33,22,50,34,48,37,25,11,280,0,0,0,0,0,0,0,0,0,0,13,27,9,43,25,44,20,12,11,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,6,7,0,0,31,15,28,33,36,29,48,34,3,0,237,0,0,0,0,0,0,0,0,0,0,9,32,21,36,35,39,20,9,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,7,4,0,0,28,6,33,25,42,34,53,24,7,0,234,0,0,0,0,0,0,0,0,0,0,12,26,25,36,22,27,18,3,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,22,12,15,20,38,29,26,24,20,4,186,0,0,0,0,0,0,0,0,0,0,4,16,19,30,19,16,13,13,8,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,13,12,18,10,10,9,3,0,75,31,75,65,93,49,62,38,13,3,425,0,0,0,0,0,0,0,0,0,0,20,67,35,84,36,43,13,10,3,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,8,26,6,9,11,3,0,79,63,142,89,202,118,106,89,42,5,858,0,0,0,0,0,0,0,0,0,0,59,118,71,191,96,84,56,29,12,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,8,11,14,14,17,8,6,0,89,55,100,72,158,101,104,80,34,5,704,0,0,0,0,0,0,0,0,0,0,37,95,73,147,77,73,64,15,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2745,0,0,0,3,5,3,3,0,0,20,0,3,7,9,6,9,3,0,0,39,0,0,0,3,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,9,5,8,3,0,0,31,0,0,0,10,3,0,3,0,0,23,0,0,0,4,0,3,4,0,0,14,0,0,0,7,6,0,0,0,0,18,0,14,17,74,61,41,21,14,4,237,27,79,67,199,99,75,62,22,6,645,1133,2342,2134,4109,1972,1507,861,302,71,14435,0,0,4,9,7,0,0,0,0,25,1039,2249,1824,3446,1386,924,465,159,51,11549,0,0,3,3,3,0,0,0,0,10,0,0,0,8,3,4,0,0,0,15,0,0,0,3,0,3,0,0,0,6,0,0,0,4,0,0,0,0,0,12,0,0,0,5,3,6,0,0,0,17
POA2747,0,0,0,0,4,11,3,7,0,30,0,4,8,45,17,18,3,0,0,102,0,0,0,10,0,3,0,0,0,15,0,3,4,9,0,3,0,0,0,23,0,0,0,0,4,0,0,0,0,4,0,0,0,8,6,0,0,3,0,18,0,3,3,20,3,5,4,0,0,44,0,5,3,12,11,0,0,0,0,30,0,0,0,8,6,9,5,0,0,29,0,3,15,11,13,3,0,0,0,46,4,31,56,205,81,62,52,26,11,521,99,134,161,425,147,154,101,52,25,1297,1915,2942,2808,6688,2302,2149,1476,528,153,20960,0,0,0,12,0,0,0,0,0,19,1610,2447,2358,4624,1530,1435,796,307,153,15255,0,3,5,38,3,5,3,0,0,62,0,0,0,3,0,3,0,0,0,12,0,0,0,6,0,0,0,0,0,8,0,0,3,6,3,7,0,0,0,26,0,0,0,5,9,10,9,4,0,30
POA2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,9,3,3,3,25,0,3,8,12,13,8,9,3,0,67,32,124,189,202,168,121,102,48,7,1005,0,0,0,0,0,0,0,0,0,0,25,95,129,131,121,47,33,7,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2749,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,3,3,0,4,23,0,0,0,3,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,7,41,32,27,18,6,4,140,29,54,73,119,69,56,27,18,7,451,716,1235,1331,2377,1056,900,466,176,53,8308,0,4,3,9,3,0,0,0,0,15,660,1129,1073,2072,857,627,242,96,29,6785,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,12,0,0,0,9,3,0,0,0,0,12
POA2750,0,0,0,0,0,0,10,5,3,29,0,3,12,20,13,13,10,5,0,75,0,0,0,6,0,0,0,0,0,10,0,7,0,20,8,0,0,0,0,28,0,0,0,0,5,4,3,4,0,17,0,0,0,3,4,3,0,0,0,15,3,3,5,20,10,3,9,3,0,58,0,3,0,15,0,6,0,0,0,21,0,0,0,0,6,7,4,0,0,26,0,0,5,11,3,0,0,0,0,23,0,17,21,102,79,54,69,30,9,380,69,123,154,368,192,163,137,76,19,1298,1557,2885,2743,6313,2613,2373,2069,894,297,21741,0,0,5,13,6,5,0,0,0,26,1328,2490,2325,4961,1873,1818,1383,674,420,17272,0,3,0,21,0,0,0,0,0,24,0,0,3,4,5,3,0,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,12,8,3,0,0,0,23,0,0,0,3,0,0,0,5,0,18
POA2752,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,4,4,0,33,4,15,16,36,25,21,7,4,3,131,155,408,389,617,362,326,166,73,18,2513,0,0,0,0,0,0,0,0,0,0,157,335,319,558,288,216,105,41,7,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA2753,0,0,0,0,3,3,3,0,0,10,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,7,0,0,0,3,7,12,12,8,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,3,0,0,0,13,0,3,0,3,0,0,0,0,0,5,0,0,3,4,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,3,12,29,13,8,16,11,3,101,29,51,66,148,83,85,63,42,16,583,486,1136,1278,2115,1190,1036,737,364,122,8468,0,0,0,0,0,0,0,0,0,0,403,1033,1047,1671,904,694,524,306,195,6776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3
POA2754,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,15,6,12,14,23,24,20,18,9,3,127,174,370,374,613,352,327,270,162,46,2690,0,0,0,0,0,0,0,0,0,0,173,343,360,638,298,282,232,117,47,2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,17,11,3,0,0,0,56,3,7,68,64,21,6,0,0,0,167,0,0,0,0,0,0,0,0,0,0,6,4,17,16,3,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2756,0,0,0,0,0,6,0,0,0,11,0,0,0,6,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,6,3,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,9,11,3,3,0,0,27,0,0,4,0,4,0,0,0,0,10,0,0,0,4,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,5,44,28,34,18,7,4,143,55,108,131,267,198,135,122,40,10,1062,1282,2497,2400,4491,2424,1949,1245,497,131,16910,0,0,0,0,0,0,0,0,0,0,1131,2165,2100,3895,1996,1412,809,388,127,14021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,9,0,3,4,0,0,16,0,0,0,3,4,3,0,0,0,14
POA2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,8,4,0,0,0,22,14,73,70,75,71,50,58,17,5,430,0,0,0,0,0,0,0,0,0,0,18,58,44,71,46,45,38,18,3,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2758,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,4,3,0,0,0,6,0,0,0,3,10,7,15,6,3,52,13,39,27,59,63,77,48,20,10,359,245,636,554,878,741,664,429,157,58,4361,0,0,0,0,0,0,0,0,0,0,199,547,515,793,556,431,295,90,40,3467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
POA2759,0,0,0,0,3,6,3,3,0,12,0,0,8,19,16,31,15,6,0,91,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,5,0,0,0,14,13,14,7,0,0,44,0,0,0,4,3,4,6,0,0,15,0,0,0,8,7,4,0,0,0,25,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,23,45,144,98,93,60,21,3,479,28,70,75,181,97,102,52,20,4,636,909,1869,2043,3585,1752,1819,875,198,48,13093,0,4,7,21,7,5,0,0,0,43,817,1582,1639,2548,1149,1024,308,92,44,9194,0,3,0,3,0,0,0,0,0,12,0,0,3,11,3,7,3,3,0,27,0,0,0,0,4,0,0,0,0,7,0,0,3,3,7,4,0,0,0,21,0,0,0,11,6,7,9,4,0,42
POA2760,0,0,0,0,0,8,4,0,0,23,0,11,9,64,16,10,17,3,0,130,0,0,0,0,0,0,0,0,0,3,0,6,3,18,0,3,0,0,0,27,0,0,0,3,0,3,3,0,0,11,0,0,0,4,11,8,3,4,0,28,0,3,6,10,0,7,0,0,0,25,0,5,6,26,7,3,0,0,0,43,0,0,0,0,0,0,0,0,0,5,0,3,10,15,4,3,0,0,0,28,3,51,125,296,164,111,67,34,17,876,103,151,152,407,135,156,106,54,15,1275,1500,2327,2267,5235,1923,1591,1135,536,145,16666,0,6,6,28,5,6,0,0,0,54,1322,1838,1651,2793,1001,843,597,319,145,10503,0,6,4,79,4,3,0,0,0,100,0,0,0,5,6,5,4,3,0,25,0,0,0,14,4,5,0,0,0,20,0,0,0,3,0,3,0,0,0,12,0,0,0,4,5,3,3,9,0,27
POA2761,0,0,0,3,4,0,6,8,0,23,0,6,6,43,23,10,9,8,0,104,0,0,0,0,3,0,0,0,0,8,0,0,3,5,3,0,0,0,0,14,0,0,0,3,4,4,0,0,0,7,0,0,0,13,15,9,7,3,0,42,0,0,5,5,0,4,0,0,0,15,0,0,0,11,21,19,9,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,0,38,76,259,174,141,68,30,20,822,53,108,115,203,125,87,36,14,5,744,1214,2505,2509,4370,2147,1529,679,219,74,15258,0,0,12,42,13,18,5,3,0,96,1048,2040,1689,1864,760,388,175,96,41,8090,0,0,3,49,8,9,0,0,0,79,0,0,0,3,0,4,0,3,0,19,0,0,0,4,0,3,0,0,0,10,0,0,0,5,3,0,0,0,0,8,0,0,3,16,16,15,4,0,0,52
POA2762,0,0,0,0,0,0,0,0,0,0,0,6,0,11,6,4,0,0,0,28,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,8,28,12,3,9,0,0,57,13,18,15,48,14,19,11,3,0,140,242,388,324,874,275,214,127,49,18,2509,0,0,0,6,3,0,0,0,0,8,225,282,227,470,185,115,51,20,6,1576,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
POA2763,0,0,0,0,4,3,3,0,0,11,8,14,13,110,41,43,34,8,0,269,0,0,0,0,0,0,0,0,0,3,0,0,4,16,6,0,0,0,0,24,0,0,0,4,0,0,0,0,0,3,0,0,0,10,9,6,0,0,0,34,3,5,10,11,9,0,4,0,0,32,3,0,3,9,3,7,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,3,5,9,0,0,0,0,0,20,3,25,54,168,83,54,57,21,5,469,40,66,62,181,76,63,38,13,4,560,1301,2439,2138,4825,1884,1481,888,259,75,15294,0,0,15,25,15,13,0,0,0,72,1112,1815,1490,2403,1000,645,302,92,53,8916,0,4,4,60,8,8,0,0,0,90,0,0,0,3,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,3,12,3,3,0,0,0,17,0,0,0,7,7,7,10,0,0,39
